COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"CRY,LEE,MCI,SHU",10.5,6,5,9.4,5.1,5.5,8.3,6.7,7.9,4.5,68.9,2.296666667,2.04366229,4.693611059
"LEI,MUN,NEW,WBA",7.4,4.1,9.1,7.5,5.1,9,5.3,8.3,8.7,3.8,68.3,2.276666667,2.061849224,4.6941434
"BUR,CHE,CRY,MCI",9.3,11,5.7,4.5,5.3,6.7,7.6,4.6,5.1,6.2,66,2.2,2.133854103,4.694479027
"CHE,LIV,SOU,WHU",4.2,10.6,6.6,3.5,8.4,7.2,7,3.7,6.7,6.3,64.2,2.14,2.193829731,4.694795624
"CHE,MCI,WHU,WOL",5.1,11.5,7.2,3.4,7.2,7.6,4.9,5.8,6.3,6.3,65.3,2.176666667,2.157184379,4.695471331
"AVL,EVE,FUL,WBA",9.8,4.5,4.5,8.1,7.6,4.5,4.5,9.7,5,6,64.2,2.14,2.194336144,4.695879347
"BHA,BUR,CRY,FUL",9.2,7.4,5.9,7.9,4.2,3.3,8,5.2,4.8,9.5,65.4,2.18,2.154169084,4.696088604
"CRY,LEE,MUN,NEW",10.5,3.1,5.5,9.1,6.2,6.7,8,5,6.2,5.2,65.5,2.183333333,2.152646949,4.69994584
"EVE,MUN,NEW,WHU",8.1,3.3,6.4,6.5,9.1,10.1,7,6.3,4.3,4.5,65.6,2.186666667,2.150555484,4.702547991
"AVL,LEI,MCI,SHU",9.3,5.1,5.7,7.8,5,7.3,6.1,10.6,7.4,3.9,68.2,2.273333333,2.069245703,4.704085231
"CHE,EVE,LEE,MUN",10.4,2.6,4.6,5.3,7.3,8.3,7.3,4.9,4.1,6.8,61.6,2.053333333,2.291142364,4.704478988
"ARS,BHA,LEI,NEW",5.7,5.2,12.2,5.8,6.4,7.4,7.3,6.3,7.5,5.3,69.1,2.303333333,2.043118531,4.705983017
"BHA,CRY,LIV,WHU",5.3,9.5,7.9,7.8,5.1,3.6,9.8,4.3,6.3,4.7,64.3,2.143333333,2.196487094,4.707804006
"CHE,MCI,SOU,WHU",4.7,10,6.6,3.5,9,8.2,6,3.7,7.2,6.3,65.2,2.173333333,2.166820507,4.709223236
"MCI,SOU,TOT,WOL",5.1,9.4,6.7,3.5,7.2,5.5,4,6.3,9.4,8.9,66,2.2,2.14113158,4.710489477
"AVL,BHA,EVE,FUL",10.3,4.4,4.5,7.5,7,3.4,5.5,8.5,4.9,8.1,64.1,2.136666667,2.204767561,4.710853356
"BUR,EVE,MCI,WBA",11.7,6.9,6.9,5.2,6.3,7.3,5.3,8.7,5.8,4.8,68.9,2.296666667,2.051259776,4.711059951
"BHA,LEI,MCI,WBA",8,6.2,10.2,6.7,4.7,5.2,5.1,8,9.5,4.1,67.7,2.256666667,2.088087908,4.712118379
"EVE,MUN,SHU,WBA",9.7,3.6,4.6,7.5,4.6,8.5,6.5,9.1,4.8,4.3,63.2,2.106666667,2.236962226,4.712533756
"FUL,LEI,NEW,WBA",7.4,5.3,8.8,7.5,5.3,6.5,4.3,9,9.9,3.8,67.8,2.26,2.085292412,4.712760852
"BHA,BUR,CHE,SOU",6.8,8.4,6.2,3.6,5.3,5.8,7.7,4.6,4.6,11.1,64.1,2.136666667,2.207789241,4.717309679
"AVL,LIV,MUN,SHU",9.3,4.1,4.6,8.3,4.9,6.3,8.3,9.9,4.8,6.1,66.6,2.22,2.125088233,4.717695878
"EVE,LEI,NEW,WBA",7.4,4.3,8.8,6,7,8.5,5.3,9.1,9.4,3.8,69.6,2.32,2.033715811,4.718220682
"ARS,LIV,NEW,WHU",4.2,7.6,9.6,5.2,9.6,7.9,8.9,5.4,6.8,4.8,70,2.333333333,2.022649528,4.719515564
"ARS,BHA,LIV,WHU",4.2,8,9.6,5.6,7.3,5.2,10.4,4.3,5.8,6.3,66.7,2.223333333,2.123440604,4.721116277
"BHA,LEI,SHU,WHU",5.8,5.5,8,8.4,3.5,8.9,9.8,5.9,6.4,3.6,65.8,2.193333333,2.152930819,4.72209493
"AVL,CRY,MUN,WBA",10.6,4.8,5.2,10.1,5.2,4.9,7,6.8,4.7,5.9,65.2,2.173333333,2.173987632,4.724799786
"ARS,CHE,NEW,SOU",4.6,7,7.3,3.1,10.3,8.5,6.2,4.1,7.2,7.5,65.8,2.193333333,2.15447854,4.725489597
"AVL,LEE,SOU,TOT",8.3,5.3,4.7,9.5,9.1,5.2,5.8,4.1,8,8.9,68.9,2.296666667,2.05774958,4.725964868
"AVL,LEE,MCI,SOU",11.4,5.3,5.7,7.2,9.5,5.2,6.2,6.3,7.9,7.1,71.8,2.393333333,1.974729236,4.726185305
"LEI,LIV,SHU,WBA",5.6,6.1,7.9,7.3,4.1,6.8,6.1,10.1,9.6,3.6,67.2,2.24,2.110186932,4.726818728
"AVL,EVE,NEW,WBA",9.7,4,6.6,6.5,9.3,6.5,5.5,9.7,6.7,4.5,69,2.3,2.055345335,4.72729427
"ARS,LIV,MCI,WOL",4.5,9.9,8.8,4,7,4.9,5.4,9.4,7.3,6.6,67.8,2.26,2.092207765,4.72838955
"BUR,CRY,MCI,WHU",9,10.5,7.3,7.3,5.7,6.7,8.9,4.3,5.3,4.7,69.7,2.323333333,2.0352723,4.728615976
"ARS,NEW,SOU,TOT",4.7,7,7.4,4.3,10.3,7.3,5.3,4.2,9.1,8.1,67.7,2.256666667,2.096054495,4.73009631
"BUR,CHE,LEE,MCI",11.8,7.7,5.6,4.5,6.8,7.1,7.1,4.5,5.7,7.1,67.9,2.263333333,2.089896329,4.730132025
"ARS,AVL,CRY,LEE",8.9,4.8,5.2,10,8,4.7,9,4.1,5.8,6.7,67.2,2.24,2.11176598,4.730355796
"ARS,LEI,TOT,WBA",4.6,6.8,10.1,6.9,5.8,7.4,4.7,5.8,10.6,5.3,68,2.266666667,2.086996779,4.730526032
"CHE,CRY,WHU,WOL",5.1,12.2,6.2,5.2,5.7,6.7,6.6,3.7,6.2,5.9,63.5,2.116666667,2.235695268,4.732221652
"EVE,LEE,MUN,TOT",10.5,2.6,4.7,8.6,7.3,7.2,6.4,5,5.3,6.8,64.4,2.146666667,2.204641568,4.732630567
"AVL,FUL,SHU,TOT",8,5.3,4.2,11.2,5.3,4.9,4.9,8,6,7.9,65.7,2.19,2.161301048,4.733249296
"CRY,LIV,WHU,WOL",4.6,11.7,7.8,6.2,5.5,4,7.1,5.9,6.9,4.7,64.4,2.146666667,2.205145498,4.733712335
"BUR,CHE,TOT,WHU",5.2,10.1,5.2,6.3,6.4,9.4,7.3,3.7,4.7,8.6,66.9,2.23,2.123126625,4.734572374
"AVL,BHA,MCI,WBA",11.7,5.9,8,7.2,6.3,4.4,5.8,8.6,6.8,6.3,71,2.366666667,2.000555478,4.734647966
"BUR,EVE,FUL,MCI",11.7,6.4,5.5,5.2,6.3,6.3,4.8,8.6,4.4,6.9,66.1,2.203333333,2.149134193,4.735259004
"BUR,CHE,MUN,TOT",8.7,7.3,4.5,5.7,5.7,8.9,6.7,4.6,3.5,10.1,65.7,2.19,2.162328991,4.735500491
"ARS,EVE,MUN,WHU",6.5,4.3,6.4,5.9,9.9,9.5,9.1,4.7,4.2,6,66.5,2.216666667,2.136586062,4.736099104
"ARS,EVE,LEE,NEW",8,3.3,6.9,4.9,11.2,7.8,7,5.7,6.4,5.3,66.5,2.216666667,2.137106039,4.73725172
"AVL,FUL,TOT,WBA",8.1,6,4.4,10.7,6.5,4.5,3.9,7.5,7.7,8.1,67.4,2.246666667,2.10934429,4.738993505
"ARS,SHU,TOT,WHU",4.8,7.3,5.8,8.5,6.9,9.9,10,3.8,6.4,5.8,69.2,2.306666667,2.055237213,4.74074717
"BHA,SOU,TOT,WOL",5.1,7.9,6.8,4.1,5.7,4.1,4.1,4.7,7.9,11.2,61.6,2.053333333,2.310940165,4.745130471
"BHA,FUL,MUN,TOT",8.6,4.7,4.7,9,5.2,4.3,5.4,5.6,4.7,10.7,62.9,2.096666667,2.263944444,4.74673685
"AVL,FUL,LIV,MCI",9.4,6.9,5.9,7.2,7.2,3.8,5.3,11.1,6.4,6.6,69.8,2.326666667,2.041676871,4.750301519
"BUR,EVE,MUN,WHU",10.1,5.3,5.8,6.4,6.8,9.5,8.6,5.2,3.2,6,66.9,2.23,2.130962224,4.752045759
"AVL,BUR,CRY,TOT",9.4,8,4.8,10.1,5.3,5.3,7.4,4.7,4.8,8.5,68.3,2.276666667,2.088087908,4.753880137
"LEI,MCI,NEW,TOT",6.2,6.3,7.9,6.3,6.7,8.2,5,7.4,11.6,4.1,69.7,2.323333333,2.046161718,4.753915726
"BHA,LEE,MCI,WBA",11.7,5.2,8.3,7.2,6.3,4.7,6.3,6.3,8.3,5.6,69.9,2.33,2.040397565,4.754126326
"BUR,MCI,WBA,WOL",9.9,9.4,8.4,4.5,5.2,5.6,4.1,8.5,6.8,6.8,69.2,2.306666667,2.061714497,4.755688106
"ARS,LEI,NEW,TOT",4.6,5.8,10,5.9,7.5,8.9,5.2,5.8,10.1,5.3,69.1,2.303333333,2.064757182,4.755824043
"CHE,NEW,SOU,WHU",4.7,8.1,6.8,3.7,9.8,9.5,6.2,3.7,7.3,6,65.8,2.193333333,2.169895031,4.759303101
"MCI,NEW,SHU,WBA",9.1,5.8,7.8,6.8,5.7,7.9,5.3,10.1,9.6,4.3,72.4,2.413333333,1.972139278,4.759429458
"FUL,LEE,MCI,WBA",11.2,5.3,6.2,8.4,6.9,4.8,4.3,7.4,8.4,5.6,68.5,2.283333333,2.084999334,4.760748479
"BHA,CRY,LEE,WHU",7.6,6.3,6.8,10.1,5.8,4.1,10,3.7,6.3,5.2,65.9,2.196666667,2.167666436,4.761640604
"MUN,SHU,WBA,WHU",7.6,5.1,6.2,9.5,4.6,10,9,6.4,5.3,4.3,68,2.266666667,2.101851036,4.764195682
"AVL,CRY,MUN,WHU",9,5.9,5.2,10.7,6.8,6.4,9,4.7,4.3,5.9,67.9,2.263333333,2.105257968,4.764900534
"BUR,CRY,FUL,LEE",10.6,6.3,5.2,9.6,4.8,4.2,7.5,4.6,5.3,7.3,65.4,2.18,2.185914505,4.76529362
"BHA,BUR,FUL,SOU",8.1,6.9,6.4,5.2,4.8,3.8,6.4,5.2,4.8,11.7,63.3,2.11,2.25932635,4.767178598
"AVL,BHA,BUR,WHU",10.1,6.9,7.1,7.9,6.4,5.4,9.6,4.8,4.3,9,71.5,2.383333333,2.000694324,4.768321472
"LEI,LIV,NEW,WOL",4.4,7.3,9.5,4.6,5.4,6.1,4.6,9.5,9.1,4.1,64.6,2.153333333,2.214698374,4.768983833
"LEE,LEI,MUN,SHU",9.3,3.4,4.9,9,3.9,8.8,7.8,6.6,6.3,4.4,64.4,2.146666667,2.221711052,4.769273059
"LEE,MCI,MUN,WHU",11.5,5,6.5,8.4,7.7,7.6,7.8,4.6,5.8,5.6,70.5,2.35,2.02991516,4.770300625
"AVL,BUR,SHU,WBA",11.1,5.8,5.3,8.4,4.2,6.5,7.6,8.6,4.9,5.8,68.2,2.273333333,2.098570942,4.770751276
"ARS,BHA,LEE,MUN",10,3.5,7.2,6.8,6.2,5.7,9.5,4.6,4.6,8.3,66.4,2.213333333,2.155715916,4.771317894
"AVL,EVE,MUN,SOU",10,3.3,4.8,5.4,9.5,6.4,6.4,7.3,3.8,7.5,64.4,2.146666667,2.223710613,4.773565449
"AVL,BUR,CRY,WHU",9,8.6,5.9,9.6,6.4,5.9,9.6,4.3,4.4,5.9,69.6,2.32,2.057614584,4.773665836
"LEE,LEI,MCI,WBA",9.4,5.1,8.4,7.3,6.2,6.1,5.1,7.4,10.6,4.1,69.7,2.323333333,2.054831704,4.774058993
"AVL,BUR,MCI,TOT",11.9,7.9,5.4,7.8,6.8,6.2,5.7,6.9,5.8,8.9,73.3,2.443333333,1.953941885,4.774131338
"AVL,BHA,BUR,LIV",9.9,6.9,6.9,6.1,5.1,3.7,8.8,7.4,4.3,9.3,68.4,2.28,2.094012629,4.774348793
"CHE,LEE,SHU,WHU",6.3,6.2,4.4,7.9,6.3,10.3,9.8,3.6,6.3,5.1,66.2,2.206666667,2.163741615,4.774656498
"AVL,BHA,MCI,NEW",11.6,4.9,8,6.2,7.9,4.7,6.3,8.5,6.8,6.3,71.2,2.373333333,2.012074662,4.775323864
"AVL,LEE,LEI,TOT",8.2,4.1,4.7,11.1,6.8,5.7,5.7,5.7,9,6.1,67.1,2.236666667,2.135129452,4.775572875
"ARS,BHA,BUR,TOT",6.9,7.4,7.5,5.7,5.3,6.3,8.5,4.7,4.7,11.6,68.6,2.286666667,2.08923165,4.777376374
"CHE,EVE,SHU,WHU",6.3,6.4,4.1,5.8,6.9,11.5,8.8,6,5.3,4.3,65.4,2.18,2.192512511,4.779677274
"BHA,BUR,LIV,WOL",6.7,9.4,8.4,4.5,4.6,3.5,7.1,7.3,5.3,9.8,66.6,2.22,2.153653227,4.781110164
"EVE,LEI,MUN,SHU",7.9,3.6,4.6,7,3.9,10,6.8,9,4.8,3.6,61.2,2.04,2.343691296,4.781130243
"BHA,BUR,CHE,MCI",10.4,8.8,6.7,4.5,5.3,6.2,7.6,5.1,4.6,9.3,68.5,2.283333333,2.094039159,4.781389413
"BHA,BUR,CHE,TOT",7.3,8.4,5.2,5.1,5.3,6.3,7.2,4.6,4.6,11.6,65.6,2.186666667,2.187438888,4.783199702
"AVL,EVE,LEE,LIV",9.9,3.3,4.8,7.8,8.9,4.6,7.3,8.6,5.9,5.6,66.7,2.223333333,2.152027468,4.784674403
"ARS,MUN,NEW,WHU",5.9,4.8,8.5,6.4,9.1,10.1,9.1,4.7,4.7,6,69.3,2.31,2.071526544,4.785226316
"CRY,TOT,WBA,WHU",5.9,9.1,6.4,10.7,5.9,5.8,6.4,3.8,8.6,4.4,67,2.233333333,2.143206321,4.786494116
"BUR,LIV,SHU,WHU",5.8,8.9,6.7,7.2,4.5,8.8,10.9,6.9,5.4,4.6,69.7,2.323333333,2.060231918,4.786605489
"LEE,MCI,TOT,WBA",10,6.3,6.1,8.9,7.4,6.1,4.7,5.8,10.6,5.6,71.5,2.383333333,2.008454353,4.786816208
"EVE,LIV,MCI,SHU",7.9,6.2,5.7,5.1,6,6.6,6.6,12.2,6.9,4.6,67.8,2.26,2.118594922,4.788024524
"AVL,EVE,LIV,MUN",9.9,3.3,4.8,6.3,7.7,5.8,7.3,9.6,3.8,6.3,64.8,2.16,2.217004987,4.788730771
"AVL,LEE,MCI,WOL",11.8,5.7,6.2,7.1,7.7,4.6,5.1,8.4,7,7.1,70.7,2.356666667,2.031994094,4.788732749
"ARS,EVE,MCI,NEW",8,5,8,4.7,11.1,8.3,5.8,8.1,6.8,4.8,70.6,2.353333333,2.035354187,4.789866853
"BHA,BUR,LEE,SOU",10,5.7,6.7,5.2,5.8,4.6,8.4,4.6,5.8,10.4,67.2,2.24,2.138431409,4.790086355
"LEI,MUN,NEW,SHU",7.3,4.1,6.7,7.5,3.9,10.6,6.8,8.3,7,3.6,65.8,2.193333333,2.184185584,4.790647048
"AVL,EVE,SHU,WBA",9.7,4.3,4.3,8,6.4,6.5,6,10.4,5.5,4.3,65.4,2.18,2.19757442,4.790712237
"LEE,MCI,SHU,WBA",11.1,5.1,6,8.3,5.7,6.1,6.3,8.4,8.9,4.6,70.5,2.35,2.03865424,4.790837464
"ARS,EVE,MUN,NEW",8,3.3,6.9,4.9,10,9.5,7,6.7,4.2,6,66.5,2.216666667,2.161917873,4.792251285
"ARS,CHE,SOU,TOT",4.6,8.5,5.1,3.1,9.1,7.3,5.6,4.1,7.2,9.6,64.2,2.14,2.239444376,4.792410964
"LIV,MCI,SHU,WBA",7.4,7.7,7.1,6.6,5.1,5.6,6.1,11.6,8.8,4.6,70.6,2.353333333,2.036445705,4.79243556
"AVL,EVE,FUL,SHU",9.7,4.3,4.3,8.6,6.4,5.5,5.5,10.3,5,5.8,65.4,2.18,2.198585404,4.79291618
"EVE,LEI,MCI,NEW",7.9,4.3,8,5.3,7.9,8.8,5.6,9.7,8.6,3.8,69.9,2.33,2.057209545,4.793298239
"AVL,BUR,EVE,WBA",11.7,5,5.5,6.4,7,6.5,6,8.6,3.9,6,66.6,2.22,2.159320881,4.793692356
"AVL,CHE,EVE,MUN",10.4,3.3,4.3,5.3,7.9,8,6.8,7.2,3.8,7.5,64.5,2.15,2.230719864,4.796047707
"LEI,SOU,TOT,WBA",4.6,7.3,7.5,6.4,5.8,6.3,4.7,5.8,12.2,5.9,66.5,2.216666667,2.163972684,4.796806117
"BUR,CHE,SOU,TOT",5.1,9.5,5.1,3.6,6.4,7.3,5.6,4.1,6.2,10.7,63.6,2.12,2.262839907,4.797220603
"CRY,FUL,LEE,SHU",8.6,4.6,4.6,11.2,4.2,4.2,7.5,5.7,6.9,5,62.5,2.083333333,2.302776102,4.797450213
"AVL,BHA,MUN,WOL",10.4,4.2,6.3,6.2,5,3.7,6.3,7.7,4.2,9.5,63.5,2.116666667,2.267279329,4.79907458
"AVL,BUR,LEE,WOL",11.8,5.8,5.8,7.2,6.2,4.6,6.3,6.7,4.9,8.8,68.1,2.27,2.114211174,4.799259365
"BHA,LIV,MCI,WOL",6.7,9.3,8.8,4.4,5.5,3.5,5.4,9.9,7.3,7.1,67.9,2.263333333,2.121556033,4.801788487
"CRY,LEI,TOT,WHU",4.7,8.4,6.4,10.2,5.2,7.3,6.7,3.8,8.9,3.7,65.3,2.176666667,2.206077464,4.80189528
"ARS,BHA,BUR,CRY",7.5,7.9,8,5.7,4.2,5.3,10.6,4.7,4.7,8.9,67.5,2.25,2.134504887,4.802635995
"ARS,BUR,CHE,SHU",6.2,7.8,5.1,4.1,4.7,10,10,4.6,4.6,7.3,64.4,2.146666667,2.237657505,4.803504778
"ARS,LEE,MUN,WHU",7.9,4.1,6.7,8,8.4,8.3,10.1,3.7,4.7,6.8,68.7,2.29,2.098173809,4.804818023
"AVL,FUL,MCI,TOT",10,6.5,4.4,9.5,7.4,4.8,4.2,8,6.9,8.4,70.1,2.336666667,2.056669368,4.805750756
"BUR,FUL,LEE,SHU",11.1,4.6,4.6,9,4.2,5.8,7.6,6.2,5.4,7.2,65.7,2.19,2.194968995,4.806982099
"AVL,LIV,MCI,NEW",9.3,6.4,7.3,5.6,8.8,5.1,6.3,11.1,7.8,5.1,72.8,2.426666667,1.980908882,4.807005554
"ARS,BHA,BUR,LEI",6.3,6.2,11.1,5.7,4.1,6.9,8.9,5.2,4.7,8.3,67.4,2.246666667,2.139678065,4.807143386
"AVL,CRY,MUN,TOT",9.4,5.3,4.7,11.2,5.7,5.3,6.9,5.1,4.7,7.4,65.7,2.19,2.195475145,4.808090567
"EVE,NEW,SHU,WHU",7.5,4.3,5.9,7,8.1,11.1,8.5,7.7,6,4.3,70.4,2.346666667,2.048956374,4.808217624
"BHA,FUL,LEE,MCI",11.7,4.7,6.2,7.8,6.3,3.7,5.8,6.2,6.9,7.7,67,2.233333333,2.153034035,4.808442678
"LEI,MCI,MUN,SHU",9.3,4.4,6,7.3,3.9,9.3,6.6,9.3,6.7,3.9,66.7,2.223333333,2.16284278,4.808720446
"ARS,BHA,LEI,WBA",5.8,6.2,12.3,6.3,4.7,5.9,6.8,6.3,8,5.3,67.6,2.253333333,2.134478859,4.809692363
"CRY,LEE,MUN,WBA",10.6,4.1,5.5,10.1,5.2,5.2,7.5,5,6.2,5.2,64.6,2.153333333,2.234178944,4.810931994
"BHA,BUR,LIV,MUN",9.9,6.2,7.2,6.1,4.6,5.2,9.3,6.1,3.6,9.3,67.5,2.25,2.140223249,4.81550231
"ARS,BHA,BUR,CHE",6.8,7.9,7.4,4.1,5.3,6.9,9.4,4.6,4.6,10.5,67.5,2.25,2.140223249,4.81550231
"EVE,LEE,SHU,WHU",8.1,3.6,4.6,8.6,7.4,9.3,9.5,6,6,4.3,67.4,2.246666667,2.144864668,4.818795954
"ARS,AVL,SOU,WHU",4.3,7,7,5.9,11.3,6.4,8.5,3.8,5.4,7.5,67.1,2.236666667,2.155329312,4.820753229
"ARS,LIV,SHU,WHU",4.2,7.9,7.3,6.7,6.7,8.8,11.4,6.4,6.4,4.6,70.4,2.346666667,2.054372032,4.820926368
"ARS,LEE,LEI,WHU",4.2,5.1,9.9,7.5,7.9,8.3,8.9,3.7,6.9,4.6,67,2.233333333,2.159732494,4.823402569
"LEE,MCI,NEW,SHU",11,4.1,6,7.3,6.7,7.7,6.8,8.3,8.9,4.6,71.4,2.38,2.027149065,4.824614776
"BUR,CHE,MCI,WHU",8.3,10.5,6.7,4.5,6.8,9.3,7.7,4.2,4.7,6.3,69,2.3,2.098147331,4.825738861
"BUR,MCI,MUN,TOT",11.9,7.2,5.7,6.7,5.7,7.7,6.2,5.6,5.1,8.9,70.7,2.356666667,2.04887503,4.828515488
"BUR,CRY,MCI,SHU",10.5,8.7,5.7,7.2,3.6,6.7,8.9,7.3,5.8,4.5,68.9,2.296666667,2.102617416,4.829011333
"BHA,LEE,MCI,SHU",11.6,4.5,6,7.7,5.1,5,8.3,7.2,7.4,5.4,68.2,2.273333333,2.124879082,4.830558445
"ARS,LEI,LIV,MCI",4,7.7,10.8,5,6.5,6.6,6.4,8.9,8.2,4.4,68.5,2.283333333,2.115682186,4.830807657
"AVL,LEE,LEI,SHU",9.3,4.1,4.6,10.5,5.1,6.8,7.3,7.9,7,4.4,67,2.233333333,2.163330765,4.831438709
"BUR,SHU,TOT,WHU",6.4,8.3,5.2,9,4.7,9.9,9.5,4.3,5.4,6.9,69.6,2.32,2.083906588,4.834663284
"CRY,LIV,TOT,WHU",4.7,10.6,6.2,9.5,6.2,5.1,7.7,3.8,7.3,4.7,65.8,2.193333333,2.204439964,4.835071655
"FUL,LEE,TOT,WBA",8.1,5.3,4.7,10.7,6.5,4.8,3.9,5.7,9.2,7.4,66.3,2.21,2.188378395,4.836316253
"ARS,BHA,BUR,MCI",10,7.8,9,5.1,5.7,6.2,8.9,5.2,4.7,9.3,71.9,2.396666667,2.017947252,4.836346914
"LIV,NEW,WBA,WOL",6.1,8,9.5,4.6,6.1,4.6,4.3,9.6,9.1,4.8,66.7,2.223333333,2.175648052,4.837190835
"BHA,BUR,SOU,TOT",6.9,7.9,6.3,5.2,5.3,5.2,6.8,4.7,6.3,12.2,66.8,2.226666667,2.173476478,4.839607624
"LEI,MCI,NEW,WOL",6.1,6.7,9.5,4.6,6,7.1,4.4,9.5,9.6,4.1,67.6,2.253333333,2.147970618,4.840093794
"FUL,LEE,MCI,SHU",11.1,4.6,4.6,8.9,5.7,5.1,5.8,8.3,7.5,5.4,67,2.233333333,2.167435761,4.840606533
"ARS,BUR,CHE,MUN",8.2,6.8,5.6,4.1,5.7,9.5,8.9,4.6,3.5,9,65.9,2.196666667,2.204263545,4.842032255
"AVL,EVE,FUL,NEW",9.7,4,4.5,7.1,9.3,5.5,5,9.6,5,6,65.7,2.19,2.211108319,4.842327219
"ARS,BHA,SOU,WHU",4.3,7.4,9.1,4.7,9.1,5.8,9.5,3.8,5.8,8.1,67.6,2.253333333,2.149004938,4.84242446
"AVL,FUL,LEE,WOL",9.9,4.3,4.8,8.9,6.8,3.8,4.3,7.8,6,8.8,65.4,2.18,2.223210891,4.846599743
"AVL,LEE,LIV,MCI",11.3,5.7,6.2,8.1,8.2,4.6,7.1,9.4,7.4,5.9,73.9,2.463333333,1.967768053,4.847268638
"BHA,BUR,MCI,WBA",11.7,7.8,9,6.1,4.8,5.2,6.8,6.9,6.2,7.8,72.3,2.41,2.011660453,4.848101691
"BHA,BUR,LEE,WHU",10.1,6.2,7.4,7.9,5.8,5.7,10.1,4.2,4.8,8.3,70.5,2.35,2.063034443,4.84813094
"BUR,LEE,MUN,WOL",11.8,5.1,6.1,5.7,5,6.1,6.8,5.5,4.2,8.8,65.1,2.17,2.234303272,4.8484381
"LIV,SOU,TOT,WOL",4.5,10,6.7,3.5,6.6,4.5,4.1,6.3,8.9,8.9,64,2.133333333,2.273519054,4.850173982
"MCI,MUN,SHU,WHU",9.5,6,6,8.3,5.5,10.3,9.3,7.3,5.3,4.6,72.1,2.403333333,2.018497791,4.851123025
"CHE,LIV,TOT,WOL",4.9,11.5,5.6,3.4,6.6,5,4.5,6.2,7.2,8.3,63.2,2.106666667,2.303041467,4.851740691
"BUR,LEE,MUN,SOU",11.4,4.6,6,5.8,6.2,6.7,7.9,4.6,4.7,8.9,66.8,2.226666667,2.179092574,4.852112797
"CHE,CRY,SOU,WOL",5,11.6,5.6,2.5,5.7,4.6,5,4.1,6.7,7.9,58.7,1.956666667,2.480165765,4.85285768
"AVL,CHE,MCI,MUN",11.8,5.7,4.6,5.6,7.2,7.3,6.6,7.2,4.1,7.8,67.9,2.263333333,2.144476108,4.853664258
"AVL,EVE,SHU,WHU",8.1,4.3,4.3,8.6,8,9,9,8.3,5,4.3,68.9,2.296666667,2.113685565,4.85443118
"ARS,LEE,MUN,SHU",9.4,3.4,4.9,7.9,5.6,8.3,10.1,5,5.2,6.6,66.4,2.213333333,2.193525827,4.855003831
"AVL,EVE,MUN,WOL",10.4,3.3,4.8,5.3,7.2,5.8,5.3,9.4,3.8,7.5,62.8,2.093333333,2.319386892,4.855249894
"BHA,BUR,CHE,LEE",10.4,6.2,5.6,5.1,5.3,5.7,8.8,4.5,4.6,9.8,66,2.2,2.207059381,4.855530638
"AVL,LEE,LIV,SHU",9.3,4.1,4.6,9.8,6.1,4.6,8.3,8.9,6.9,5.4,68,2.266666667,2.143206321,4.857934327
"ARS,LEI,NEW,SHU",5.7,5.1,9.9,5.9,5.8,10.1,7.9,7.4,8.1,3.6,69.5,2.316666667,2.099867721,4.864693553
"BHA,LEE,MCI,NEW",11.6,4.2,8.3,6.2,7.3,5,6.8,6.2,8.3,5.6,69.5,2.316666667,2.100925722,4.867144589
"EVE,MCI,NEW,WBA",9.7,5,8,5.3,8.6,7.3,5.3,9.8,8.6,4.5,72.1,2.403333333,2.025641188,4.868290988
"LEI,NEW,TOT,WHU",4.7,6.3,8.1,8.1,7.4,9.5,5.2,5.4,10.2,3.8,68.7,2.29,2.127100269,4.871059617
"ARS,LEE,NEW,WHU",5.9,4.8,8.5,7,10.3,8.4,9.1,3.7,6.9,5.3,69.9,2.33,2.090959376,4.871935346
"CRY,FUL,LEE,TOT",7.5,5.8,4.7,11.8,5.9,4.2,5.4,4.1,7.4,7.3,64.1,2.136666667,2.280570104,4.872818123
"ARS,CHE,CRY,WHU",4.7,10.2,6.3,5.8,7.5,8.4,9.9,3.7,5.7,5.9,68.1,2.27,2.14758262,4.875012548
"ARS,SHU,SOU,WHU",4.3,7.3,6.8,5.8,8.5,9.4,10.5,3.8,6.4,5.8,68.6,2.286666667,2.133437497,4.878460411
"CRY,LEE,MUN,TOT",9.4,4.6,5,11.2,5.7,5.6,7.4,4.1,6.2,6.7,65.9,2.196666667,2.221836078,4.88063325
"AVL,BUR,LEE,SOU",11.4,5.3,5.7,7.3,8,5.2,7.4,4.6,5.4,8.9,69.2,2.306666667,2.115971014,4.880839806
"LEE,MUN,NEW,WHU",9.5,3.1,6.7,8.6,8.4,8.9,8,4.6,5.8,5.3,68.9,2.296666667,2.125218943,4.880919506
"AVL,CRY,FUL,TOT",7.5,6.5,4.4,11.8,5.9,3.9,4.9,5.8,5.9,8,64.6,2.153333333,2.267254826,4.882155391
"CHE,LIV,WHU,WOL",4.6,12.1,7.2,3.4,6.6,6.6,5.9,5.8,6.3,6.3,64.8,2.16,2.261169805,4.88412678
"BUR,CHE,EVE,MUN",10.4,5.3,4.6,4.2,5.7,9.5,7.3,5.5,3.2,7.5,63.2,2.106666667,2.318907789,4.885165742
