COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"MCI,SOU,TOT",3.3,6,3.8,2.7,5.4,4.2,3.2,2.8,6.9,5.4,2.7,2.8,4.3,5.8,2.7,62,6.2,1.428118976,8.854337651
"CHE,EVE,SOU",3.2,4,2.8,1.7,6.6,4.9,3.9,2.7,3.3,4.5,3.2,3.7,7,5.6,3.4,60.5,6.05,1.464175373,8.858261009
"LEI,TOT,WOL",3.1,4.8,4.4,3.3,3.1,3.7,2.2,4.4,7,4.3,4.8,2.6,5.3,5.3,6.5,64.8,6.48,1.367583897,8.86194365
"BHA,MUN,WBA",6.7,2.7,5.4,5.4,3.2,2.9,4.5,4.2,2.7,4.5,3.5,5.5,3.2,2.7,6.5,63.6,6.36,1.393761611,8.864323847
"BUR,MCI,TOT",6.9,6.4,3.9,3.7,3.9,4.7,3.2,3.3,4.3,5.9,2.7,4.9,2.7,5.8,3.2,65.5,6.55,1.353654665,8.866438056
"CRY,LEE,SOU",3.9,3.8,3.7,5,4.4,3.2,4.9,2.7,5.4,3.7,3.3,3.9,4.3,8.5,3.2,63.9,6.39,1.38759813,8.866752053
"ARS,WBA,WOL",3.2,5,6.7,2.2,3.8,3.3,2.3,4.5,4.4,4.5,4.5,3.2,6,3.8,6.6,64,6.4,1.385468805,8.867000352
"EVE,MUN,WBA",6.7,1.8,3.3,4.5,3.8,5,3.5,5.4,2.3,3,3.5,5.7,5.4,2.8,5.5,62.2,6.22,1.426217108,8.871070409
"CHE,EVE,MUN",5.4,1.8,2.8,2.3,4.3,6.5,4.3,3.6,2.3,4.5,3.8,6,5.3,3.8,5.5,62.2,6.22,1.428219004,8.883522206
"LEE,WHU,WOL",3.3,4.4,4.8,4.4,4.8,3.1,3.8,2.3,4.5,3.8,7.7,3.3,2.3,6.3,3.3,62.1,6.21,1.431183327,8.887648458
"ARS,EVE,TOT",3.3,3.5,2.9,2.9,7,5.4,3.4,2.8,3.4,4.5,5.5,3.3,6.1,5.4,5.5,64.9,6.49,1.370331903,8.893454049
"BUR,CHE,SHU",4.8,5.3,2.6,2.7,2.2,7,5.9,3.2,2.7,4.3,3.2,5.3,5.4,4.3,3.7,62.6,6.26,1.420998978,8.895453602
"AVL,EVE,SOU",5,2.5,3,2.4,7.7,3.4,3.9,5,3,4.5,3.4,5,5.5,4.6,2.4,61.3,6.13,1.452518339,8.903937415
"ARS,LEE,SOU",2.8,3.3,4.2,2.3,7.1,3.7,4.9,2.7,4.9,5.3,5.4,3.3,3.8,6.4,3.2,63.3,6.33,1.407226248,8.907742153
"NEW,SOU,WHU",2.9,4.5,5.5,2.9,7.3,5.5,3.9,2.4,5.5,3,3.9,2.4,3,5.2,2.9,60.8,6.08,1.465248232,8.90870925
"ARS,CHE,EVE",3.2,3.5,2.8,2.2,7,6,4.3,2.7,3.3,4.5,3.8,4.2,6,4.9,5.5,63.9,6.39,1.394274005,8.90941089
"ARS,LIV,WOL",2.7,6.5,5.9,2.2,4.1,2.6,3.6,4.9,4.4,4.8,6.4,2.6,5.4,3.6,3.8,63.5,6.35,1.403906115,8.914803833
"LEI,MCI,TOT",3.2,4.8,4.3,4.3,3.8,4.7,3.2,4.4,7.9,2.6,2.6,2.7,2.6,5.8,4.8,61.7,6.17,1.44561735,8.919459052
"CHE,MUN,SHU",4.8,2.6,2.6,3.8,2.6,7.5,5.3,3.6,2.6,4.3,4.3,5.3,5.3,3.1,5.3,63,6.3,1.416232426,8.922264287
"FUL,MCI,WOL",4.9,5.4,4.4,2.6,3.8,2.3,1.8,6.5,4.5,5.3,5.8,5.3,2.3,4.3,3.8,63,6.3,1.419255338,8.941308629
"LIV,SOU,TOT",2.7,6,3.8,2.7,4.8,3.2,3.3,2.8,6.4,5.4,4.8,2.7,6.4,4.3,2.2,61.5,6.15,1.454549513,8.945479505
"BHA,TOT,WBA",5,4.4,5,5.4,3.4,2.9,2.9,3.3,6.1,5.6,3.5,3.4,6.4,2.9,6.5,66.7,6.67,1.341569798,8.948270555
"AVL,BHA,CRY",6.1,3.4,3.4,6.5,2.8,2.3,6,3.3,3.4,4.4,2.9,6.5,3.4,2.9,2.9,60.2,6.02,1.487023233,8.951879862
"CRY,FUL,MUN",5.6,2.8,3.3,6.6,3.2,2.4,4,3.7,2.8,4.4,4.4,7.5,3.3,3.3,4.4,61.7,6.17,1.451534492,8.955967815
"ARS,AVL,EVE",5,2.5,3,2.9,8.1,4.5,4.5,5,3,4.5,4,5.5,4.5,3.9,3,63.9,6.39,1.401937435,8.958380209
"BUR,CRY,SHU",5.5,5.3,3.2,5.4,2.2,4.4,7.1,3.3,3.3,2.7,3.3,6,4.9,4.8,3.7,65.1,6.51,1.376226726,8.959235983
"ARS,BUR,LEI",2.7,4.3,7.5,3.3,2.7,6,5.4,3.3,2.8,3.8,3.7,3.2,3.7,5.4,5.4,63.2,6.32,1.419188232,8.969269627
"FUL,NEW,WOL",4.8,3.5,4.5,2.8,3.8,2.3,1.8,6,4.5,5,7,2.3,3.5,3,5.5,60.3,6.03,1.487663556,8.970611245
"ARS,EVE,MUN",5,1.8,3.3,2.9,6.3,6,5,3.7,2.3,4.5,5.5,5.6,4.3,3.7,5.5,65.4,6.54,1.372068303,8.973326703
"BUR,CRY,SOU",3.9,6.5,4.3,2.8,2.8,3.3,5.4,2.8,3.3,5,3.3,4.4,4.9,7.5,3.3,63.5,6.35,1.414045194,8.979186979
"MCI,TOT,WBA",5,5.5,4.3,4.8,4.5,4.3,2.9,4.5,7.6,3.3,1.8,3.4,5.8,4.3,4.8,66.8,6.68,1.344760556,8.983000513
"CRY,LEE,LEI",3.8,2.6,3.7,6.6,2.7,3.2,4.8,2.7,5.4,2.2,3.2,3.8,3.1,7.5,3.7,59,5.9,1.522998296,8.985689946
"MCI,SHU,WBA",6.1,4.3,4.2,4.8,2.8,4.3,3.3,7.1,5.9,2.8,1.8,5,4.3,3.3,3.1,63.1,6.31,1.42551578,8.99500457
"CRY,FUL,WHU",4,5.6,3.4,7.2,3.4,2.4,4.5,2.4,4,2.9,5.1,5,2.5,6.2,3.4,62,6.2,1.45143607,8.998903637
"BHA,CRY,MUN",6.1,2.7,3.7,5.4,2.8,2.3,6.5,3.3,2.7,4.4,3.9,6.5,3.2,2.7,4.9,61.1,6.11,1.47331825,9.001974509
"MCI,WBA,WOL",4.9,5.9,5.9,2.6,3.8,3.3,2.3,6.6,5.9,3.3,1.8,3.3,4.3,3.8,4.3,62,6.2,1.452911691,9.008052482
"ARS,CHE,SHU",3.2,4.3,2.6,2.2,3.3,7,6.4,2.7,3.7,4.3,4.3,4.2,6,4.2,5.3,63.7,6.37,1.414146217,9.008111404
"CRY,EVE,LEE",6.1,1.8,3.3,5.6,4.4,3.2,5,2.7,3.9,2.9,3.9,5.5,4.3,7.1,3.7,63.4,6.34,1.421501554,9.012319849
"ARS,LEI,MCI",2.7,4.3,7.9,3.2,4.2,5.3,3.6,4.4,5.3,2.6,2.6,3.2,2.6,5.2,4.8,61.9,6.19,1.457231557,9.020263335
"ARS,LEI,SOU",2.7,4.3,7.4,2.3,5.4,4.9,3.7,2.8,5.4,3.8,3.7,2.7,4.3,5.9,4.9,64.2,6.42,1.405194445,9.021348338
"CRY,MCI,MUN",7.5,4.2,3.7,4.8,3.2,3.7,4.8,3.7,3.2,3.2,2.2,7,2.6,4.1,3.2,61.1,6.11,1.476708051,9.022686189
"BHA,BUR,SOU",5,4.9,4.9,2.8,2.8,2.8,5.4,3.3,2.8,8.1,3.8,4.9,3.3,4.4,3.3,62.5,6.25,1.444529912,9.02831195
"AVL,CRY,FUL",5.6,3.5,3,7.7,3.4,2.4,3.5,4.4,3.5,4.4,2.9,6.6,3.5,3.5,2.9,60.8,6.08,1.485100606,9.029411684
"BHA,EVE,FUL",6.7,2.9,3,3.9,3.4,1.9,3,4.9,3.4,5.1,5,7.2,2.9,3.4,4.5,61.2,6.12,1.478995798,9.051454286
"FUL,MUN,WBA",6.2,2.8,3.3,6,3.8,3,2.5,5.3,2.8,4.5,4,6.5,3.3,2.8,6,62.8,6.28,1.441659097,9.05361913
"CRY,WHU,WOL",3.3,7.7,4.9,4.4,3.2,2.7,4.3,2.4,4.4,2.9,5.1,3.3,4,6.5,3.4,62.5,6.25,1.448973364,9.056083525
"ARS,AVL,LEE",6.4,2.3,3.3,5.9,6.6,3.3,5.5,2.7,3.4,5.3,5,4.4,3.3,3.9,2.8,64.1,6.41,1.4134389,9.060143348
"ARS,CHE,LEI",2.7,4.3,6.3,2.2,3.8,6.5,4.1,2.7,3.7,3.8,3.1,3.2,4.3,4.9,7,62.6,6.26,1.447395033,9.060692905
"BUR,SOU,WOL",3.2,6.5,4.9,1.7,3.2,3.2,2.7,3.3,3.4,7.1,3.8,2.7,5.4,5.3,3.3,59.7,5.97,1.518551942,9.065755093
"BHA,LEE,WHU",5.1,2.7,4.9,6,4.4,2.7,6.5,2.3,3.9,3.8,6.2,4.5,2.3,5.4,3.3,64,6.4,1.417072771,9.069265734
"BHA,FUL,SHU",6.1,3.7,2.8,5.9,2.2,1.9,4.5,4.9,3.9,4.9,5.5,6.5,2.9,3.2,4.3,63.2,6.32,1.435203652,9.070487083
"CRY,MUN,SHU",5.5,2.6,3.1,6.5,2.2,4.9,6.5,3.7,3.2,2.7,4.4,6,4.8,3.1,3.7,62.9,6.29,1.442451617,9.073020669
"ARS,CHE,SOU",2.8,5.5,3.7,1.7,6.6,4.9,4.2,2.7,3.7,6,3.2,3.3,6,4.9,4.9,64.1,6.41,1.416467773,9.079558426
"CHE,LEI,NEW",3.1,3.3,4.9,2.8,3.8,7.1,3.8,4.3,5.5,2.3,3.1,2.3,3.8,3.5,7,60.6,6.06,1.498475416,9.080761019
"AVL,BUR,TOT",6.9,4.5,2.9,6,3.9,3.9,3.9,3.3,2.4,7.1,3.4,4.9,3.9,4.5,2.9,64.4,6.44,1.411922027,9.092777852
"CHE,MCI,WHU",3.3,7,4.2,2.6,5.4,6.3,4.1,2.3,3.8,3.3,2.1,4.3,1.8,5.3,2.8,58.6,5.86,1.551711804,9.093031174
"BHA,MCI,WBA",6.7,4.4,6.5,4.2,3.4,2.9,3.3,5,5.3,3.3,1.8,5.5,2.2,2.9,4.3,61.7,6.17,1.473996834,9.094560466
"LEE,NEW,WHU",4.5,2.3,4.9,5.6,6.6,5.4,5,2.3,5,3,5.7,3,2.3,5,3.3,63.9,6.39,1.423677331,9.097298145
"AVL,SHU,WBA",6.1,3.3,2.8,6.5,2.8,3.5,4,6.7,4,2.8,2.5,5,5.5,3,2.8,61.3,6.13,1.484138358,9.097768137
"BHA,BUR,WHU",5.1,5.4,5.6,4.3,2.8,3.9,7.1,2.9,2.8,6,4.4,5.5,2.4,4.4,3.4,66,6.6,1.378922975,9.100891636
"LEE,SOU,TOT",3.3,3.8,3.2,5,5.5,3.7,3.3,2.7,6.5,5.9,4.9,2.8,4.8,7,3.2,65.6,6.56,1.388455805,9.108270084
"BHA,EVE,MCI",7.2,2.9,4.4,3.3,4.3,3.2,3.8,5.6,3.4,3.3,3.3,7.2,2.2,4.2,3.3,61.6,6.16,1.47864159,9.108432196
"EVE,LIV,SHU",4.3,2.8,2.8,3.3,3.1,4.3,4.8,7.7,4,2.8,5.4,4.3,6.4,3.1,2.6,61.7,6.17,1.476417801,9.109497834
"CHE,EVE,SHU",4.8,2.8,2.6,2.3,3.3,7,4.3,5,3.3,2.8,3.8,5.3,7,4.3,3.8,62.4,6.24,1.461799283,9.121627524
"FUL,TOT,WHU",3.4,5,2.9,7.2,4.5,3.4,2.4,2.4,4,5.1,6.7,3.4,2.5,5,4,61.9,6.19,1.473802985,9.122840476
"SOU,WBA,WOL",3.2,5.5,5.4,1.7,3.8,3.2,2.3,4.5,6,5,2.9,2.7,7,3.8,4.4,61.4,6.14,1.486350596,9.126192662
"AVL,FUL,WOL",4.9,3.5,3,4.4,3.8,2.3,1.8,6.5,3.5,6.5,6.5,4.9,3.5,3.5,3.5,62.1,6.21,1.470082602,9.129212959
"ARS,BHA,WOL",3.2,4.4,6.6,2.2,3.2,2.2,4.3,3.3,3.8,6.5,6,3.2,3.9,3.7,6,62.5,6.25,1.46075649,9.129728064
"ARS,CHE,MUN",3.2,3.3,3.1,2.2,4.3,6.5,5.3,2.7,2.6,6,4.3,4.2,4.3,3.7,7,62.7,6.27,1.456120089,9.12987296
"BUR,SOU,TOT",3.3,6,3.8,2.8,3.9,4.3,3.3,2.8,4.4,7.7,3.8,2.8,5.4,6,3.3,63.6,6.36,1.437159898,9.140336949
"NEW,WBA,WHU",4.5,4,6.7,5,5.6,5.6,3.5,4,5.7,3,3,3,3,2.5,6.5,65.6,6.56,1.394103228,9.145317174
"BUR,CHE,CRY",4.3,7.6,3.2,2.7,2.8,4.4,5.8,2.7,2.7,4.4,2.7,5.3,4.9,5.5,3.8,62.8,6.28,1.456937427,9.149567043
"BHA,LEI,NEW",4.3,3.3,7.2,4.4,2.7,4.4,3.8,4.9,5.6,2.3,3.8,2.3,3.2,2.4,6.5,61.1,6.11,1.498316516,9.15471391
"AVL,MCI,WHU",6.5,4.9,4.4,5.4,6.5,3.8,4.3,4.6,3.5,3.3,2.3,5.6,1.8,4.3,2.3,63.5,6.35,1.442055411,9.157051862
"FUL,SHU,WHU",4.5,3.8,2.8,7.1,2.8,5.5,5.5,4,4,2.8,6.7,5,2.5,3.8,3.3,64.1,6.41,1.431016954,9.172818678
"BHA,CRY,WHU",4,5.5,5,6,2.8,2.3,7,2.4,3.9,2.9,3.9,5,2.4,5.6,3.4,62.1,6.21,1.477352845,9.174361167
"LEI,SOU,WBA",2.7,4.3,6.1,3.4,3.3,3.9,3.3,4.4,7.7,2.3,2.8,2.7,5.3,5,4.9,62.1,6.21,1.478802604,9.183364173
"ARS,EVE,LEE",5,1.8,3.3,2.9,7.5,4.8,5,2.7,3.4,3.8,6,4.4,3.8,5.5,3.8,63.7,6.37,1.441659097,9.183368449
"AVL,FUL,TOT",5,3.5,2.9,7.7,4.5,2.5,2.4,4.4,3.5,6.6,4.5,5,3.5,3.5,3.5,63,6.3,1.458472782,9.188378529
"CRY,LIV,WOL",3.1,8.1,4.8,2.6,3.2,2.6,3.6,4.9,4.9,3.2,4.3,2.6,5.9,3.6,2.7,60.1,6.01,1.529456797,9.192035353
"EVE,SHU,WHU",4.5,2.8,2.8,5,4.4,7.5,6.5,4.7,3.5,2.8,5.5,5,4.5,4.9,3.3,67.7,6.77,1.357974682,9.1934886
"MUN,NEW,SHU",6,2.3,3.1,5,2.6,7.1,5,5.3,3.3,2.8,5,4,3.8,2.3,5.3,62.9,6.29,1.462613447,9.199838581
"LIV,MCI,SHU",4.3,5.2,4.2,3.6,3.1,3.6,4.6,8.5,5.4,3.1,3.7,4.3,3.7,3.1,2.1,62.5,6.25,1.472445326,9.202783288
"CRY,TOT,WOL",3.7,7.1,3.3,4.9,3.2,2.7,2.2,2.8,4.9,4.9,4.4,2.7,6.5,5.3,4.9,63.5,6.35,1.44946624,9.204110624
"CHE,LEI,TOT",3.1,4.8,2.7,3.3,3.8,5.9,3.2,2.7,6.3,3.8,3.1,2.7,5.3,5.5,7,63.2,6.32,1.456447079,9.204745542
"AVL,TOT,WBA",5,4,2.9,7.1,4.5,3.5,2.9,4.5,5.7,4.5,2.5,3.4,7,3,4.5,65,6.5,1.417072771,9.210973011
"LIV,NEW,WBA",4.3,4,6.5,3.8,4.3,3.3,3.5,6.1,6.6,3,3,2.3,4.9,2.3,5.8,63.7,6.37,1.446605221,9.214875261
"BHA,TOT,WOL",3.7,4.9,4.4,3.2,3.2,2.2,2.2,3.3,4.4,7.6,5.5,2.7,4.9,3.7,6,61.9,6.19,1.488751474,9.215371626
"FUL,TOT,WBA",5,4.5,2.9,6.6,4,3,2.4,4.4,6.2,5.1,4,3.4,6.5,3.5,6,67.5,6.75,1.365388485,9.216372272
"ARS,CHE,NEW",3.2,4,4.9,2.2,6.2,6.6,4.3,2.7,3.7,4.5,3.3,2.9,4.5,3.4,7.1,63.5,6.35,1.451928111,9.219743502
"BHA,CRY,LEE",6.1,2.7,3.7,6.5,2.8,2.3,6.5,2.7,4.3,3.7,3.9,5.5,2.7,5.4,3.7,62.5,6.25,1.475353065,9.220956657
"BUR,LIV,MCI",6.3,6.9,5.4,3.6,3.7,3.6,4.6,6.4,3.8,3.6,2.7,4.8,2.7,4.1,2.1,64.3,6.43,1.434207928,9.221956978
"LEI,LIV,WBA",2.6,4.3,6.6,4.3,3.3,3.3,3.3,6.1,7.1,2.3,2.8,2.6,4.7,2.8,4.3,60.4,6.04,1.528055097,9.229452789
"BHA,BUR,CHE",5.4,5.4,3.8,2.7,2.8,3.9,5.8,3.2,2.7,7.5,3.2,5.8,3.3,3.9,4.9,64.3,6.43,1.436198686,9.234757553
"EVE,LEE,SOU",5,1.8,3.3,2.4,7.1,3.7,3.9,2.7,4.5,3.8,4.4,3.9,4.8,7.1,3.2,61.6,6.16,1.499269663,9.235501127
"EVE,FUL,SHU",6.1,2.8,2.8,5,2.8,4,3,6.7,3.5,2.8,5.5,6.7,5,3.8,3.8,64.3,6.43,1.441659097,9.269867995
"ARS,MUN,SHU",4.4,2.6,3.1,4.4,2.6,6.5,7.1,3.7,2.7,4.3,6,4.9,4.3,3.1,5.3,65,6.5,1.427118309,9.276269006
"BHA,LEE,SHU",6.6,2.6,3.1,5.9,2.2,2.7,6.5,3.2,4.4,3.6,5.5,5.5,2.7,3.2,3.6,61.3,6.13,1.515569986,9.290444011
"LEE,MUN,WBA",8.1,1.6,3.6,6,3.8,3.8,4.5,3.6,3.8,3.8,4,4.5,3.1,2.8,5.3,62.3,6.23,1.491340081,9.291048707
"LEE,MCI,TOT",6.9,3.8,3.2,5.9,5.4,4.1,3.2,2.7,6.4,4.1,3.8,3.9,2.1,5.8,3.1,64.4,6.44,1.443936419,9.298950536
"AVL,MCI,WOL",6.8,4.9,4.4,2.6,4.7,2.8,2.6,7.1,4,4.8,2.3,4.9,2.8,3.8,2.3,60.8,6.08,1.533840496,9.325750215
"LIV,SHU,WHU",2.8,5.4,4.2,5.3,3.1,5.8,7.3,5,4.5,2.8,5.9,3.3,3.9,3.1,2.3,64.7,6.47,1.441659097,9.327534359
"EVE,SHU,WBA",6.1,2.8,2.8,4.5,2.8,5,3.5,6.8,4,2.8,3.5,5,7.1,3.3,3.8,63.8,6.38,1.4623204,9.329604152
"CHE,WHU,WOL",3.3,8.1,4.3,1.6,4.3,5.3,3.1,2.3,3.8,4.5,5,3.3,4.5,4.8,4.5,62.7,6.27,1.489582875,9.339684629
"SOU,TOT,WHU",2.9,6,3.8,4.5,6.1,4.3,3.3,2.4,5.5,5.1,4.9,2.8,4.5,7.2,2.9,66.2,6.62,1.411618456,9.344914182
"CRY,SHU,TOT",4.4,4.8,2.7,7.6,2.2,3.8,4.9,2.8,4.9,2.7,4.4,4.4,6.5,4.8,3.7,64.6,6.46,1.448381691,9.356545726
"ARS,BHA,MUN",5,2.7,5.4,3.8,3.2,3.9,6.5,3.3,2.7,6,5.5,5.4,3.2,2.7,6.5,65.8,6.58,1.422204861,9.358107985
"ARS,LEI,MUN",2.7,2.6,6.8,3.9,3.1,6.5,4.8,3.7,2.7,3.8,4.8,3.2,3.6,3.7,7,62.9,6.29,1.487791588,9.358209089
"LEI,SOU,WHU",2.7,4.8,5.5,3.4,4.9,5.4,3.7,2.4,5.5,2.3,3.7,2.7,2.8,7.7,2.9,60.4,6.04,1.549408489,9.358427275
"EVE,SOU,TOT",3.3,4,2.9,2.4,6.6,4.3,3.3,2.8,5,5.1,4.4,2.8,7.1,6.1,3.4,63.5,6.35,1.473899913,9.359264445
"LEI,SHU,WBA",4.3,3.6,5,5.5,2.1,5.5,3.3,6.1,6.7,2.1,2.8,3.3,5.3,3.3,5.3,64.2,6.42,1.458570729,9.36402408
"EVE,SHU,WOL",4.8,2.8,2.8,2.3,2.6,4.3,2.8,7.2,4,2.8,5.5,4.3,7,4.1,3.8,61.1,6.11,1.532722446,9.364934143
"BHA,MUN,TOT",5.5,2.7,3.2,5.4,3.2,3.3,4.4,3.3,2.7,7.1,5.5,4.9,3.2,2.7,6.5,63.6,6.36,1.473479846,9.371331822
"AVL,EVE,WBA",6.7,2.5,3,4.5,5.6,3.5,3.5,6.7,3,3,2.5,5.6,5.6,3,3,61.7,6.17,1.519335694,9.374301235
"LEI,NEW,WHU",2.8,3.3,6.7,4.5,4.9,7.1,3.8,4,5.7,2.3,3.8,2.3,2.8,4.5,5,63.5,6.35,1.476321039,9.374638596
"LEI,LIV,MCI",2.6,5.2,5.8,3.6,3.6,3.6,3.6,7.5,6.3,2.6,2.6,2.6,2.6,4.1,2.1,58.4,5.84,1.606000652,9.37904381
"ARS,NEW,SOU",2.8,4,6,2.3,7.8,4.9,3.9,2.8,5.4,4.5,3.9,2.4,4.5,3.4,5,63.6,6.36,1.477352845,9.395964094
"ARS,LEI,TOT",2.7,4.3,6.4,3.9,3.8,5.4,3.2,2.8,6.4,3.8,4.8,2.7,4.3,5.4,7,66.9,6.69,1.404991103,9.39939048
"ARS,WHU,WOL",2.9,6.1,6.1,2.2,5.4,4.3,4.9,2.4,3.9,4.5,7.2,3.2,3.5,4.7,4.5,65.8,6.58,1.42871904,9.400971283
"EVE,MCI,NEW",6.6,2.5,4.4,3.3,6.6,5.3,3.8,6.7,4.9,3,2.8,4.7,2.8,3.8,3.3,64.5,6.45,1.458962449,9.410307798
"BUR,SOU,WHU",2.9,6.5,4.9,2.8,5,4.9,5.5,2.4,2.9,5.1,3.8,3.4,2.9,7.2,2.9,63.1,6.31,1.492106214,9.415190207
"BHA,FUL,MCI",6.7,3.9,4.4,4.2,3.4,1.9,2.8,4.9,3.9,5.4,3.3,7.5,2.2,3.4,3.8,61.7,6.17,1.527774603,9.426369302
"ARS,CHE,TOT",3.2,5.5,2.7,2.2,5,5.4,3.7,2.7,3.7,6,4.3,3.3,6,4.9,7,65.6,6.56,1.437988012,9.433201361
"ARS,MCI,WHU",2.9,5.9,6,3.2,6.5,5.3,5.9,2.4,3.9,3.3,4.3,3.9,1.8,5.2,2.8,63.3,6.33,1.491978552,9.444224235
"EVE,MUN,NEW",6.6,1.8,3.3,3.5,5.5,6.5,4,5.3,2.3,3,4.5,4.7,3.8,2.3,5.5,62.6,6.26,1.509241374,9.447850999
"ARS,LEE,MUN",6.4,1.6,3.6,4.4,4.8,4.8,6,2.7,2.7,5.3,6.5,4.4,3.1,3.7,5.3,65.3,6.53,1.447098904,9.449555843
"BHA,LEI,WBA",4.4,3.7,7.3,4.9,2.7,2.9,3.3,4.9,6.1,2.3,2.8,3.3,3.2,2.9,6.5,61.2,6.12,1.54420576,9.45053925
"EVE,FUL,LEE",6.7,1.8,3,5.1,5,2.8,3,4.3,3.5,3.8,6.5,6.2,2.8,5.1,3.8,63.4,6.34,1.492106214,9.459953394
"AVL,BHA,EVE",7.2,2.5,3,3.9,5,2.4,4.5,5.5,3,4.5,4,7.1,3.4,2.9,3,61.9,6.19,1.529456797,9.467337576
"LEI,NEW,WOL",3.1,3.3,6.6,2.8,3.1,4.8,2.6,6,6.2,2.3,3.8,2.3,3.8,3.3,6.5,60.5,6.05,1.566007967,9.4743482
"LEI,SOU,TOT",2.7,4.8,3.8,3.4,3.8,4.3,3.2,2.8,8,4.4,3.7,2.7,5.3,6.5,4.9,64.3,6.43,1.473512163,9.47468321
"BUR,CHE,TOT",3.7,6.5,2.7,2.7,3.9,5.4,3.7,2.7,2.7,7.1,3.2,3.7,5.4,5.5,5.4,64.3,6.43,1.474481345,9.480915051
"ARS,MUN,NEW",4.4,2.3,5.4,3.4,5.5,6.5,5,3.7,2.7,4.5,5,2.9,3.8,2.3,7.1,64.5,6.45,1.471151153,9.488924935
"BHA,BUR,TOT",5.5,4.9,3.9,4.3,2.8,3.3,4.9,3.3,2.8,8.6,4.4,4.9,3.3,4.4,4.9,66.2,6.62,1.435701256,9.504342312
"AVL,SHU,WHU",4.5,3.3,2.8,7.1,4.4,6,7,4.6,3.5,2.8,4.5,5,3,3.3,2.5,64.3,6.43,1.482211989,9.530623091
"FUL,MCI,SHU",6.1,3.8,2.8,5.3,2.8,3.3,2.8,7,4.5,3.1,3.8,7,2.3,3.8,3.1,61.5,6.15,1.550115203,9.533208499
"AVL,MUN,TOT",6.9,2.3,2.9,7.1,4.3,3.9,3.9,3.7,2.3,6,4.5,5,3.8,2.8,4.5,63.9,6.39,1.492265775,9.535578301
"LIV,WHU,WOL",2.8,7.6,5.9,2.6,4.1,2.6,3.6,4.5,4.5,3.3,6.6,2.6,3.9,3.6,2.3,60.5,6.05,1.57782249,9.545826064
"LEE,MCI,SOU",6.4,3.8,4.2,2.7,5.9,3.7,3.7,2.7,6.4,4.1,2.7,3.9,2.1,6.8,2.7,61.8,6.18,1.544668249,9.54604978
"BHA,BUR,EVE",7.2,2.9,4,3.4,2.8,3.9,5.5,3.8,2.4,6,4.4,7,3.3,4.4,3.9,64.9,6.49,1.471863089,9.552391447
"BHA,BUR,WOL",5.4,5.4,5.5,2.7,2.8,2.2,4.3,3.8,2.8,8,4.4,4.8,3.3,3.7,4.9,64,6.4,1.493637299,9.559278714
"AVL,MUN,NEW",8,2.3,3.3,5,5.4,5,4.5,5.3,2.3,4.5,3.5,4.6,3.8,2.3,4.5,64.3,6.43,1.487503501,9.564647514
"BUR,MUN,TOT",6.9,3.8,3.2,4.9,3.2,5.4,4.4,3.3,1.7,7.1,4.9,4.9,3.7,4.3,5.4,67.1,6.71,1.42551578,9.565210882
"LEE,NEW,WBA",6.1,2.3,5.4,5,5,3.8,3.5,4.3,6.7,3,3,3,3.3,2.5,6.8,63.7,6.37,1.502315673,9.569750836
"AVL,EVE,NEW",6.6,2.5,3,3.5,7.3,4.5,4,6.6,3,3,3.5,4.6,4,2.5,3,61.6,6.16,1.554930714,9.578373195
"LEI,NEW,SHU",4.3,3.3,4.9,4.5,2.1,7.1,3.8,6,6.2,2.1,3.8,2.3,3.8,2.8,5.3,62.3,6.23,1.537561458,9.579007885
"CRY,FUL,LEE",5.6,2.8,3.3,7.7,3.4,2.4,4,2.7,4.4,3.7,5.4,5.5,2.8,6,3.7,63.4,6.34,1.512078355,9.586576772
"BUR,TOT,WOL",3.7,6.5,3.9,2.7,3.2,3.7,2.2,3.3,3.4,7.6,4.9,2.7,5.4,5.3,4.9,63.4,6.34,1.512078355,9.586576772
"AVL,MUN,WHU",6.5,2.3,3.3,6.6,5.4,5,5.5,3.3,2.3,4.5,4.5,5.6,2.8,2.8,2.5,62.9,6.29,1.526184162,9.599698377
"AVL,CRY,WHU",4,5.1,3.4,7.7,5,2.9,6,2.4,3.5,2.9,2.9,5,3,5.7,2.5,62,6.2,1.548578457,9.601186435
"LEE,MCI,WHU",6.5,4.2,4.7,5.4,5.9,4.1,4.8,2.3,5,3.3,4.5,4.5,1.8,6.8,2.8,66.6,6.66,1.441626066,9.6012296
"BHA,BUR,SHU",6.6,3.7,3.8,4.3,2.2,3.9,7.1,3.8,2.8,5.8,4.4,6.5,3.3,3.2,3.7,65.1,6.51,1.474933413,9.601816516
"BUR,MUN,WBA",8.1,3.3,4.3,4.9,3.2,5,4.5,4.2,1.7,4.5,2.9,5.5,3.7,2.8,5.4,64,6.4,1.501269304,9.608123547
"BUR,MCI,WOL",6.8,6.9,5.4,2.6,3.2,3.6,2.6,5.4,3.4,5.3,2.7,4.8,2.7,5.1,3.2,63.7,6.37,1.509430672,9.615073378
