COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"BUR,LEE,LIV,MUN,SHU",9.3,3.4,4.9,6.7,4,6.1,8.8,5.5,4.2,5.4,7.8,6.8,5,4.4,4.4,86.7,1.926666667,1.779325715,3.428167544
"BUR,CHE,SOU,WBA,WOL",5,9,6.2,2.5,5.2,5.2,4.2,4.6,5.2,8,4.2,4.7,8.9,6.3,6.3,85.5,1.9,1.804359799,3.428283619
"BHA,BUR,CHE,MUN,TOT",7.3,5.7,4.5,5.1,4.6,6.3,6.7,4.6,3.5,10.1,5.7,7.2,5.1,5.2,8.4,90,2,1.714226189,3.428452379
"AVL,BUR,FUL,SHU,WBA",9.2,5.3,4.3,8.4,4.2,4.5,5,8,4.4,5.8,4.4,8.5,5.4,4.8,4.7,86.9,1.931111111,1.775414103,3.428521902
"MCI,NEW,SOU,WBA,WOL",6.2,7,8.3,3.5,6.7,5.2,4.1,7.5,9.4,4.8,3.7,3.7,6.3,4.8,5.7,86.9,1.931111111,1.775414103,3.428521902
"BUR,CHE,CRY,LEE,MCI",9.3,7.7,5,4.5,5.3,5.5,7.1,4,5.1,5.5,3.5,7.8,4,8.3,5,87.6,1.946666667,1.761411771,3.428881582
"AVL,BHA,BUR,LEE,LIV",9.9,4.2,5.8,6.1,5.1,3.7,8.3,5.1,4.3,7.1,5.9,7.3,4.6,4.2,3.6,85.2,1.893333333,1.811155906,3.429121848
"EVE,MCI,MUN,SHU,WHU",8.1,3.6,4.6,6.3,5.5,8.8,6.8,7,4.3,4.3,6.3,8.7,3.6,5.9,4.6,88.4,1.964444444,1.745797676,3.429522545
"AVL,BHA,MCI,NEW,WBA",9.7,4.9,8,6.2,6.3,4.4,5.3,8,6.8,4.8,3.3,6.5,4.2,3.9,5.3,87.6,1.946666667,1.761817244,3.429670901
"AVL,CRY,MUN,SHU,TOT",7.4,4.1,4.2,10.6,4,5.3,6.9,5.1,4.7,5.7,5.9,7.4,6.8,4.6,4.7,87.4,1.942222222,1.766136488,3.430229535
"BUR,CHE,LIV,SOU,TOT",4.5,9.5,5.1,3.5,6.2,5.6,5.6,4.1,5.6,8.4,5.1,4.1,8.3,6.8,4.1,86.5,1.922222222,1.784723535,3.430635239
"AVL,BUR,LIV,MCI,WBA",9.4,7.4,6.9,5.5,5.7,4.8,5.8,8.6,5.3,5.1,3.3,6.8,4.7,4.3,3.1,86.7,1.926666667,1.780930736,3.431259884
"BHA,LEE,MCI,MUN,TOT",10.5,3.5,5,7.2,5.7,5,6.2,4.6,5.7,7.1,6.3,7.4,3.5,5.5,6.1,89.3,1.984444444,1.729106568,3.431315923
"BUR,FUL,MUN,SHU,WHU",7.6,4.6,4.6,8.4,4,7.5,7.6,5.2,3.7,5.8,7.9,8.5,4.3,5.1,5.2,90,2,1.715892105,3.431784209
"BHA,BUR,LEE,MCI,TOT",10.5,5.7,5.7,6.1,5.3,5,6.2,4.6,5.8,8.2,5.2,7.4,3.5,7.2,5,91.4,2.031111111,1.689660434,3.431888081
"AVL,EVE,FUL,NEW,SHU",9.1,4,4.3,7,6.4,5.5,5,9.6,5,4.3,6,7.6,5.5,4.3,4.8,88.4,1.964444444,1.747024682,3.43193293
"AVL,BHA,CRY,FUL,TOT",7.5,5.4,4.4,10.1,4.8,3.3,4.9,4.7,5.4,8,5.4,7.9,4.9,4.9,5.4,87,1.933333333,1.775226344,3.432104265
"LEE,MCI,NEW,SOU,WHU",5.9,5.3,7.1,4.7,9.5,6,5.7,3.7,8.4,4.8,4.7,4.4,3.1,7.8,4.2,85.3,1.895555556,1.810629988,3.432149732
"LIV,MCI,NEW,SHU,WOL",6.1,6.7,7.1,4.4,4.9,4.9,4.6,10.5,7.9,4.6,5.7,3.6,5.7,4.1,3.9,84.7,1.882222222,1.823601878,3.432423979
"AVL,BUR,MUN,SHU,WOL",9.8,4.1,4.6,5.7,4,5.8,6.3,7.7,3.2,7.3,6.4,7.8,5.7,4.6,4.7,87.7,1.948888889,1.761438806,3.432848517
"EVE,FUL,MUN,SHU,WOL",7.9,3.6,4.3,5.3,4.4,5.3,3.8,8.8,4.3,5.8,8.5,8,6.8,5.1,6.3,88.2,1.96,1.752223078,3.434357232
"CHE,CRY,LEI,TOT,WBA",5,7.3,4.6,6.3,4.7,5.8,4.7,4.1,8.4,3.7,3.7,4.7,8.3,7,8.9,87.2,1.937777778,1.772353829,3.434427864
"AVL,BHA,BUR,SHU,WBA",9.7,5.2,5.3,7.3,3.6,4.4,7.5,6.9,4.3,5.8,4.4,8.5,5.3,4.4,4.7,87.3,1.94,1.770472092,3.434715858
"ARS,BUR,CHE,CRY,WOL",5,10.1,5.7,3,4.6,5.7,6.6,4.1,4.6,7.4,4.6,5.5,7.4,7.2,6.8,88.3,1.962222222,1.750455723,3.434783119
"ARS,BHA,BUR,FUL,WOL",6.3,6.4,7,4.1,4.6,3.2,5.3,5.2,4.7,10.1,7.9,6.7,4.8,5.7,7.4,89.4,1.986666667,1.729079028,3.435103669
"BUR,FUL,LEE,SHU,WHU",7.6,4.6,4.6,9,4.2,5.8,7.6,4.2,4.9,5.1,8.6,7.5,3.8,6.8,5.1,89.4,1.986666667,1.729079028,3.435103669
"ARS,AVL,BUR,CRY,MUN",8.9,4.8,5.2,6.3,4.6,5.9,9,4.7,3.2,7.4,4.8,8.4,5.7,5.2,4.8,88.9,1.975555556,1.738828286,3.435151881
"AVL,FUL,MCI,NEW,WBA",9.2,5,5.9,6.8,6.9,4.5,4.3,9.1,6.9,4.8,3.3,6.6,4.3,4,4.8,86.4,1.92,1.789173792,3.43521368
"BUR,EVE,MUN,NEW,WBA",9.7,3.3,5.8,5.4,5.2,8,5.5,7.2,3.2,4.5,4.9,6.5,5.7,3.8,7.4,86.1,1.913333333,1.795550055,3.435485772
"LEE,SOU,TOT,WHU,WOL",4.7,6.8,5.6,5.3,7.3,5,4.1,3.7,7.5,7.3,8.6,4.1,5.8,9.3,4.7,89.8,1.995555556,1.721654796,3.435657794
"ARS,FUL,LIV,TOT,WOL",4.5,7.5,5.8,4,6.1,3.6,3.2,5.8,6.4,8.3,9.4,4,6.9,5.6,6.3,87.4,1.942222222,1.768965261,3.435723641
"AVL,FUL,MUN,NEW,SHU",9.1,3.8,4.3,8.5,4.6,6,5.5,8.3,4.3,5.8,6.5,7.6,5.3,3.8,5.3,88.7,1.971111111,1.743095222,3.435834359
"CHE,EVE,MUN,NEW,WBA",7.9,3.3,4.6,4.3,6.3,8.5,5.5,6.6,4.1,4.5,4.3,5.3,7.3,3.8,9,85.3,1.895555556,1.812601393,3.43588664
"AVL,BHA,CRY,LEE,WBA",9.2,4.2,5.2,9.5,4.8,3.8,7,4.6,5.8,5.2,3.9,7.5,4.7,4.4,4.7,84.5,1.877777778,1.829780106,3.435920422
"ARS,CHE,NEW,SOU,WHU",4.3,7,6.8,3.1,9.8,8.5,6.2,3.7,5.7,6,5.2,4.3,5.5,5.9,6.4,88.4,1.964444444,1.749067779,3.435946481
"EVE,FUL,MUN,SHU,WHU",7.6,3.6,4.3,8,4.6,7.5,6,6.3,4.3,4.3,8.5,8.7,4.3,5.1,5.3,88.4,1.964444444,1.749476112,3.436748629
"CHE,EVE,SHU,WBA,WOL",6.6,5.3,4.1,3.1,4.6,6.3,4.3,7.9,5.8,4.3,4.8,5.6,10.5,5.6,6.8,85.6,1.902222222,1.806917923,3.437159427
"BHA,BUR,CHE,SOU,WOL",5,8.4,6.2,2.5,4.6,4.1,5,4.6,4.6,10.1,5.1,5,6.8,6.2,6.3,84.5,1.877777778,1.830560674,3.437386154
"EVE,FUL,LEE,MUN,WBA",9.8,2.6,4.8,7.5,5.8,4.8,4.5,6.6,4.3,5.3,6.5,8.2,4.6,4.8,6.3,86.4,1.92,1.790371071,3.437512456
"BHA,BUR,MUN,NEW,WBA",9.7,4.2,7.9,6.3,4.6,5.9,6.5,6.1,3.6,6,4.9,6.5,5.1,3.7,8.4,89.4,1.986666667,1.73031789,3.437564875
"BUR,CHE,LEI,SHU,WHU",4.6,7.1,5.1,5.2,3.5,10.5,7.7,4.2,4.7,3.6,5,5.6,4.7,7.3,5.2,84,1.866666667,1.84158317,3.437621917
"CHE,MCI,SOU,WHU,WOL",4.7,10,6.6,2.5,7.2,5.5,4.5,3.7,6.3,6.3,4,4.7,5.3,7.6,4.2,83.1,1.846666667,1.861566161,3.437692177
"ARS,BUR,LEI,NEW,WBA",5.7,5.8,9.8,5.3,4.7,8,5.3,6.3,6.5,3.8,4.7,4.2,5.7,4.9,9,89.7,1.993333333,1.72469459,3.437891216
"ARS,LEE,MUN,TOT,WHU",4.8,4.1,5,8,7.3,7.2,7.4,3.7,4.7,6.8,9.5,5.3,4.1,6.7,6.8,91.4,2.031111111,1.692617021,3.437893239
"BHA,CRY,FUL,MCI,SHU",8.6,5.7,4.7,7.7,3.6,3.3,6.3,6.3,6.3,4.5,4.7,9.5,3.7,5.2,5,85.1,1.891111111,1.817952799,3.437950738
"ARS,CHE,MUN,NEW,SHU",6.2,4.1,4.4,4.2,5.1,10.1,7.3,5,4.5,5.8,6.3,5.2,6.3,4.1,8.8,87.4,1.942222222,1.770176209,3.43807557
"BHA,EVE,LEE,MUN,NEW",10.2,2.6,5.1,5.9,6.2,5.7,7,5.5,4.2,5.3,7,7,4.5,3.7,6.8,86.7,1.926666667,1.784536755,3.438207481
"AVL,BHA,BUR,EVE,WBA",10.3,4.4,5.5,5.8,4.8,4.4,6,6.9,3.9,6,4.4,9,5.3,4.4,4.9,86,1.911111111,1.799073836,3.438229997
"AVL,BHA,BUR,FUL,WHU",8.2,5.4,5.5,7.9,4.8,3.4,7,4.8,4.3,8.1,5.9,9,3.9,4.9,4.4,87.5,1.944444444,1.768238295,3.438241128
"AVL,CRY,FUL,TOT,WHU",5.9,6.5,4.4,11.3,5.9,3.9,4.9,3.8,5.5,5.9,5.9,6.4,4.5,6.5,4.4,85.7,1.904444444,1.80549426,3.438463513
"BHA,NEW,TOT,WBA,WOL",6.7,5.9,8,5.2,5.2,4.2,3.7,6.3,8.1,6.5,5.5,3.7,6.9,3.9,9.5,89.3,1.984444444,1.732820437,3.438685889
"EVE,LEE,NEW,SOU,WHU",5.9,3.3,5.7,4.4,10.3,6.7,5.9,3.7,6.5,4.5,6.4,4.4,4.3,8.1,4.7,84.8,1.884444444,1.825167964,3.439427629
"EVE,FUL,MCI,MUN,WOL",8.5,3.8,4.8,4.1,5.6,4.6,3.6,8.8,4.3,6.3,6.3,9,4.1,5.6,5.8,85.2,1.893333333,1.816668851,3.439559691
"ARS,BHA,BUR,LIV,WHU",4.2,7.9,8.5,5.1,5.1,5.2,9.9,4.3,4.7,6.3,7.3,5.2,4.3,5.1,4.2,87.3,1.94,1.773293949,3.440190261
"BHA,BUR,MUN,TOT,WOL",7.3,5.7,5.7,5.1,4.6,4.6,5.2,5.2,3.6,10.6,7.4,6.2,5.1,5,7.9,89.2,1.982222222,1.735703508,3.440550064
"ARS,LEI,SOU,TOT,WOL",4.1,7.3,6.8,3.1,5.6,5.6,4,4.2,7.9,7.3,6.7,4,7.8,7.7,7.9,90,2,1.720465053,3.440930107
"ARS,FUL,SOU,WHU,WOL",4.3,7.5,6.9,3.1,7.4,4.2,3.7,3.8,5.9,8,9.1,4.6,5,6.7,5.4,85.6,1.902222222,1.809288205,3.44166823
"AVL,BHA,LEE,LIV,MCI",9.9,4.2,6.2,6,6.6,3.7,7.1,6.8,6.3,5.9,4.8,7.3,3.5,4.2,3.1,85.6,1.902222222,1.809288205,3.44166823
"ARS,BHA,MUN,NEW,WBA",7.5,4.2,9,5.8,5.2,5.9,6.5,5.6,4.6,6,5.5,4.9,5.2,3.7,10.1,89.7,1.993333333,1.726764108,3.442016456
"ARS,BHA,FUL,LEE,WOL",6.3,4.7,6.3,4.6,5.2,3.2,4.8,4.6,5.8,8.8,10,5.7,4.2,5.7,7.3,87.2,1.937777778,1.77637941,3.442228546
"AVL,BHA,EVE,LEE,WHU",8.7,3.3,4.8,7.5,8,4.2,7.5,4.2,4.9,5.3,6.5,8,3.7,6,4.3,86.9,1.931111111,1.782641165,3.442478161
"LEI,MCI,SOU,WBA,WOL",4.5,7.3,8.3,3.5,5.1,5.2,4.1,7.5,9.4,4.1,3.6,4,6.1,6.6,5.7,85,1.888888889,1.822739957,3.442953253
"LEI,MUN,SHU,TOT,WHU",4.7,4.4,4.5,9,3.9,9.4,6.2,4.7,5.3,3.6,7.8,4.7,4.6,6.1,6.8,85.7,1.904444444,1.807866409,3.442981139
"BUR,CHE,MCI,SOU,WOL",5,9.9,6.2,2.5,5.7,5.5,4.5,4.6,5.2,8.3,4,5,6.2,7.6,4.6,84.8,1.884444444,1.827123683,3.443113073
"ARS,BUR,LEE,MUN,NEW",9.4,3.1,6.1,5.3,6.2,7.8,8,4.6,3.6,6.8,6.9,5.4,5,4.7,7.2,90.1,2.002222222,1.719828341,3.443478524
"CHE,MCI,SOU,TOT,WHU",4.7,9.4,5.1,3.5,7.9,6.6,5.1,3.7,7.2,6.3,4,4.8,5.3,8.3,4.2,86.1,1.913333333,1.799920633,3.443848145
"AVL,EVE,FUL,LEE,NEW",9.7,3.3,4.5,7.1,8.6,4.3,5,7.3,5,5.3,6,7.1,4.8,4.5,4.8,87.3,1.94,1.775306815,3.44409522
"EVE,SHU,TOT,WBA,WOL",6.7,5.3,4.2,5.3,4.6,5.7,3.7,8,6.5,4.3,6.5,4.7,10.6,5.6,6.8,88.5,1.966666667,1.751326028,3.444274522
"BHA,CRY,EVE,LEE,MCI",9.7,3.7,5.2,5.7,5.7,4.1,6.8,4.6,5.8,4.7,4.7,9,3.5,7.3,5,85.5,1.9,1.813047947,3.444791099
"AVL,FUL,LEE,LIV,MCI",9.4,4.3,4.8,7.2,7.2,3.8,5.3,7.9,6.4,5.9,5.2,7.4,3.6,4.8,3.1,86.3,1.917777778,1.796372005,3.445042312
"ARS,LEI,NEW,SHU,WHU",4.2,5.1,8,5.9,5.7,10.1,7.9,5.4,6.4,3.6,6.8,4.2,4.8,5.2,6.8,90.1,2.002222222,1.720658789,3.445141263
"CRY,LEI,TOT,WBA,WHU",4.7,7.3,6.4,9.1,4.7,5.8,4.7,3.8,8.6,3.7,4.2,4.7,5.8,8,6.9,88.4,1.964444444,1.753961503,3.445559929
"ARS,MCI,SOU,TOT,WHU",4.3,8.5,6.7,4.1,9,6.6,5.1,3.8,7.3,6.3,5.7,4.7,4.3,8.2,4.2,88.8,1.973333333,1.74609769,3.445632775
"ARS,EVE,LEE,TOT,WHU",4.8,4.3,4.7,6.5,9.1,7.2,6.4,3.7,5.4,5.3,9,5.3,4.8,8.5,5.3,90.3,2.006666667,1.717223673,3.445895504
"ARS,BUR,LIV,WHU,WOL",4.2,9.6,8.4,4,5.5,5.6,7.2,4.3,4.8,6.3,8.3,4.5,5.4,6,4.2,88.3,1.962222222,1.756159229,3.445974665
"LEI,LIV,MCI,SOU,WBA",4,7.3,8.2,4.5,5.6,5.2,5.1,7.5,9.8,4.1,3.6,4,5.5,5.6,3.5,83.5,1.855555556,1.857289372,3.446303612
"AVL,CHE,EVE,MUN,SHU",8.4,3.3,4.1,5.3,5.1,8,6.8,7.2,3.8,5.8,5.3,8.9,7.3,4.6,4.8,88.7,1.971111111,1.748414248,3.44631875
"AVL,EVE,LEE,SOU,WHU",6.5,3.3,4.8,6,10.2,5.2,6.4,3.7,5,5.3,5.9,5.9,4.3,8.6,3.9,85,1.888888889,1.824698279,3.446652305
"BUR,SOU,TOT,WBA,WOL",5.1,8.5,6.3,3.6,5.2,5.2,3.7,4.7,6.9,8.6,4.8,4.1,8.9,6.8,6.3,88.7,1.971111111,1.748822733,3.447123921
"ARS,CHE,FUL,SOU,TOT",4.6,7.5,4.2,3.1,7,5.3,4.3,4.1,5.7,9.6,6.2,4.7,7.5,6.9,7.4,88.1,1.957777778,1.760870997,3.447394107
"LEI,NEW,WBA,WHU,WOL",4.6,5.8,9.7,5.3,5.1,6.8,4.1,7,8.2,3.8,4.8,3.6,4.8,4.8,8,86.4,1.92,1.795550055,3.447456106
"CHE,CRY,EVE,TOT,WOL",5.5,8.1,4.2,3.1,5.7,5.1,4.2,4.1,5.7,5.9,5.2,5,10,7.8,6.9,86.5,1.922222222,1.793506807,3.44751864
"BHA,LEI,NEW,SOU,WBA",5.7,5.2,9.6,5.3,4.7,4.8,5.2,6.3,9.1,3.8,4.7,3.7,5.2,3.9,7.9,85.1,1.891111111,1.82305343,3.447596598
"CHE,CRY,LIV,MCI,WHU",4.6,11,6.1,4.4,6.2,5,6.9,3.7,6.2,4.7,3.5,5.6,4.7,6.6,3.6,82.8,1.84,1.873956853,3.448080609
"LIV,SHU,TOT,WBA,WOL",5,7.3,5.6,5.6,4.6,4.6,3.7,8,7.9,4.6,6.9,4,9.9,4.6,5.6,87.9,1.953333333,1.765462303,3.448536365
"AVL,BHA,LEE,SHU,TOT",8.5,4.1,4.2,10,4.7,4.2,6.9,4.6,5.9,6.6,7,6.9,4.7,4.7,4.6,87.6,1.946666667,1.771520735,3.448560364
"CRY,LIV,TOT,WHU,WOL",4.6,10.6,6.2,6.2,5.5,4,5,3.8,6.9,4.7,7.3,4,6.9,6.6,4.2,86.5,1.922222222,1.794303154,3.449049397
"AVL,MCI,MUN,SHU,TOT",9.9,4.1,4.2,8.3,5.1,6.2,5.7,7.3,4.8,6.1,5.3,8,4.6,4.6,4.1,88.3,1.962222222,1.757785403,3.44916558
"LEE,LEI,NEW,TOT,WHU",4.7,4.1,6.3,8.1,6.8,7.7,5.2,3.7,8.7,3.8,6.8,3.7,4.1,7.5,6.8,88,1.955555556,1.763789211,3.44918779
"BUR,CRY,EVE,MCI,WHU",7.6,7.9,5.9,5.2,5.7,6.7,7.3,4.3,4.4,4.4,4.1,8.5,3.7,8.9,4.7,89.3,1.984444444,1.738581798,3.450118989
"BUR,CRY,LIV,SOU,WOL",4.5,10.5,6.8,3.5,4.6,4,5.5,4.7,5.8,6.7,5.2,4,7.8,6.6,4.1,84.3,1.873333333,1.842048549,3.450770949
"LIV,NEW,SHU,WBA,WOL",6.1,5.8,7.2,4.6,4.6,4.6,4.3,9.6,7.9,4.3,5.9,3.6,8.4,3.8,5.6,86.3,1.917777778,1.799550208,3.4511374
"ARS,EVE,LEI,NEW,WHU",4.2,4.3,8.2,4.9,8.6,9.5,5.8,5.4,5.4,3.8,6.3,4.2,4.8,6.5,7,88.9,1.975555556,1.747024682,3.451344315
"CRY,FUL,MUN,SHU,WHU",7,4.6,4.6,10.1,4,5.9,7.5,4.7,4.8,4.2,7.4,8,4.3,5.1,5.2,87.4,1.942222222,1.777022657,3.451372894
"BHA,FUL,MUN,NEW,WBA",9.2,4.2,6.9,7.4,5.2,3.9,4.5,7.2,4.7,6,5.5,6.5,4.7,3.7,9,88.6,1.968888889,1.753146831,3.451751315
"AVL,EVE,LEE,SHU,WBA",9.7,3.3,4.3,8,5.8,5.3,6,8,5.5,4.3,5,7.5,6.8,4.8,4.6,88.9,1.975555556,1.747433492,3.452151943
"AVL,CRY,MCI,MUN,WHU",9,5.7,5.2,8.4,6.1,5.2,7.3,4.7,4.3,4.7,3.7,8.6,3.6,5.6,3.8,85.9,1.908888889,1.808498456,3.452222609
"AVL,EVE,MCI,NEW,WOL",8.4,4,5.9,4.1,8.3,5.1,4.6,10.1,5.5,4.8,4.3,5.9,4.8,4.8,4.3,84.9,1.886666667,1.829832155,3.452283332
"AVL,BHA,CRY,SHU,WBA",8.6,5.2,4.7,8.9,3.6,3.8,7.5,6.4,5.8,4.2,3.9,8,6.4,4.4,4.7,86.1,1.913333333,1.804676465,3.452947636
"CHE,NEW,SHU,TOT,WBA",6.7,5.8,4,5.8,5.3,8,4.9,5.7,8,4.3,4.3,4.4,9,4.3,8.8,89.3,1.984444444,1.740224397,3.453378637
"BUR,FUL,MCI,MUN,WHU",9.6,6.2,5.8,6.7,5.2,6.3,5.8,5.2,3.7,6.3,5.7,9.5,3.3,6.1,4.7,90.1,2.002222222,1.724805027,3.453442954
"MUN,NEW,SHU,TOT,WBA",7.9,4.1,4.5,8,4.6,7.9,4.9,6.7,7,4.3,6,4.4,7.3,3.8,8.8,90.2,2.004444444,1.722898997,3.453455322
"MCI,NEW,TOT,WBA,WOL",6.7,7,7.3,4.6,6.3,5.6,3.7,7.5,9.6,4.8,3.8,3.7,6.3,4.8,7.8,89.5,1.988888889,1.736444095,3.453594367
"EVE,LEE,SOU,TOT,WHU",4.8,4.8,4.7,6,9.1,6.1,5.3,3.7,6.5,5.3,7.4,4.8,5.8,10.1,4.7,89.1,1.98,1.744296829,3.453707722
"ARS,CRY,LIV,SHU,WHU",4.2,7.9,6.1,6.7,4.5,5.7,10.4,3.8,6.3,4.2,7.3,5.2,6.4,5.5,4.1,88.3,1.962222222,1.760221847,3.453946425
"AVL,LEE,MCI,SOU,WHU",7.9,5.3,5.7,6.3,9.5,5.2,6.2,3.7,6.5,5.6,4.2,5.9,3.1,8.3,3.7,87.1,1.935555556,1.784643488,3.454276619
"ARS,AVL,CHE,EVE,SOU",4.6,5,4.3,3.1,10.2,6.4,6.2,4.1,4.8,7.5,4.7,5.6,8,6.4,4.4,85.3,1.895555556,1.822426431,3.454510545
"AVL,BHA,BUR,LEI,MUN",9.9,4.1,5.8,6.8,4.1,5.4,7.3,6.1,3.2,6.8,5.2,8.3,5,4.2,5.9,88.1,1.957777778,1.764518011,3.45453415
"AVL,BUR,MCI,SHU,WOL",9.8,6.7,5.3,4.5,4,5.1,5.1,9,4.9,6.1,4.2,7.8,4.7,5.6,4.1,86.9,1.931111111,1.789040711,3.454836396
"BHA,CRY,EVE,FUL,MCI",9.2,4.9,4.9,5.7,4.8,3.3,4.8,6.3,5.4,4.7,4.7,10.2,3.7,6.2,5.2,84,1.866666667,1.850868522,3.454954574
"AVL,EVE,MCI,WBA,WOL",8.5,5,5.9,4.1,6.7,4.8,4.1,10.2,5.5,4.8,3.3,6.9,6.3,5.3,4.3,85.7,1.904444444,1.814176975,3.454999261
"BUR,CRY,LEE,MCI,SOU",8.9,7.2,6.1,4.6,5.7,5.1,6.7,4.1,6.3,5.5,4.1,6.9,4,9.8,4.5,89.5,1.988888889,1.7372666,3.455230237
"BHA,CRY,LEE,SHU,TOT",7.4,4.5,4.5,10,3.6,4.1,7.9,4.1,6.8,5,6.9,6.9,5.7,6.2,5.5,89.1,1.98,1.745115633,3.455328953
"EVE,LIV,NEW,SHU,WOL",6.1,4.3,5.7,4.1,4.9,5.6,4.8,10.2,6.5,4.3,7.4,3.6,8.4,4.1,4.6,84.6,1.88,1.838011348,3.455461334
"BUR,CRY,LEI,MCI,WHU",5.3,8.7,7.3,6.2,4.1,6.7,7.1,4.3,5.3,3.7,4,6.3,3.6,9.3,4.7,86.6,1.924444444,1.795815241,3.455946664
"EVE,LEE,MCI,MUN,SOU",10,2.6,5.1,4.2,7.7,6,5.7,5,5.3,5.6,5.2,7.6,3.9,7.2,4.5,85.6,1.902222222,1.81755985,3.457402738
"CRY,LEE,TOT,WBA,WHU",5.9,6.3,5.1,10.7,5.9,5.2,5.9,3.7,7.4,4.4,5.4,5.4,5.3,8.5,5.2,90.3,2.006666667,1.723037186,3.457561286
"BUR,EVE,LIV,MCI,MUN",9.9,5.2,5.8,5.1,5.5,6.6,6.6,7.9,3.2,5.1,5.2,8.5,4.5,5.4,4,88.5,1.966666667,1.758245879,3.457883562
"LIV,MCI,NEW,SOU,WOL",4.5,7.9,8.2,3.5,7,4.5,4.5,7.9,8.8,5.1,4.7,3.6,5.7,4.6,3.5,84,1.866666667,1.852797113,3.458554611
"ARS,CRY,SOU,WHU,WOL",4.3,9.1,7.3,3.1,6.8,4.6,6.2,3.8,6.3,5.9,6.8,4.6,6.5,8.9,4.8,89,1.977777778,1.748741044,3.458621175
"ARS,MUN,SHU,TOT,WHU",4.8,5.1,4.5,7.9,5.1,8.9,8.5,3.8,4.7,5.8,9,5.3,5.3,5.5,6.8,91,2.022222222,1.710332744,3.458672882
"ARS,AVL,LEE,TOT,WHU",4.8,4.8,4.7,9.1,9.1,5.7,6.9,3.7,5.4,6.8,8,5.3,4.3,6.9,4.3,89.8,1.995555556,1.733232598,3.45876194
"CRY,LIV,TOT,WBA,WOL",5,9.5,6.2,5.6,5.2,4,3.7,5.9,7.8,4.7,5.3,4,9.4,5.1,5.7,87.1,1.935555556,1.787043315,3.458921616
"AVL,BUR,CHE,MUN,NEW",9.8,3.8,4.6,4.7,5.7,8,6.8,5.5,3.2,7.5,4.7,6.8,5.7,3.8,6.4,87,1.933333333,1.789253635,3.459223695
"AVL,BHA,EVE,LIV,MCI",8.5,4.4,5.9,5.1,6.6,3.7,6.3,9.2,4.9,5.1,4.8,8.4,4.2,4.2,3.1,84.4,1.875555556,1.844476955,3.459419
"ARS,BUR,LEI,NEW,WHU",4.2,5.8,9.2,5.3,6.3,9.5,7.4,4.3,4.8,3.8,5.7,4.2,4.7,6.4,6.9,88.5,1.966666667,1.75905819,3.459481106
"CHE,SHU,TOT,WBA,WOL",5.5,7.3,4,4.6,4.6,5.7,3.7,5.8,6.8,5.8,5.3,4.7,10.5,5.6,8.3,88.2,1.96,1.765219533,3.459830285
"CRY,EVE,LEE,TOT,WHU",5.9,4.8,4.7,9.2,6.9,5.6,6.4,3.7,5.9,4.4,6.9,5.9,5.3,10.1,5.2,90.9,2.02,1.712892291,3.460042427
"BHA,EVE,FUL,MUN,NEW",9.7,3.3,4.8,5.9,5.2,4.9,5,7.2,4.2,6,7,8.2,4.7,3.7,7.5,87.3,1.94,1.783736047,3.460447931
"CRY,LEE,LIV,TOT,WHU",4.7,7.4,5.1,9.5,6.2,4.5,7.2,3.7,7.3,4.7,7.3,4.7,5.2,8.3,4.1,89.9,1.997777778,1.732655545,3.461460745
"AVL,EVE,MCI,NEW,WHU",8.1,4,5.9,5.3,10.1,6.8,5.8,7.6,5,4.5,4.3,6.6,3.8,5.3,3.8,86.9,1.931111111,1.792630416,3.461768515
"BUR,LEE,MCI,NEW,WBA",11.1,4.8,7.2,5.7,6.3,6.1,5.3,6.2,7.3,4.8,3.7,5.5,4,5.3,5,88.3,1.962222222,1.764275111,3.461899829
"LEI,LIV,MCI,SHU,WOL",4.4,7,7.1,4.4,3.9,4.9,4.4,10.5,7.9,3.9,5.5,3.9,5.5,5.4,3.9,82.6,1.835555556,1.886215662,3.462253637
"SHU,SOU,TOT,WBA,WOL",5.1,7.3,5.1,4.7,4.6,5.2,3.7,5.9,8.5,6.3,5.9,4.1,10.5,5.6,6.2,88.7,1.971111111,1.756565914,3.46238659
"BUR,CRY,MCI,TOT,WHU",5.9,9.9,5.8,7.3,5.3,6.1,6.7,3.8,5.3,4.7,4.1,6.4,3.7,8.8,4.7,88.5,1.966666667,1.760681686,3.462673983
"LEI,LIV,MCI,SOU,WOL",4,8.2,8.2,3.5,5.4,4.5,4.4,7.9,8.8,4.4,4.5,3.9,5.5,6.4,3.5,83.1,1.846666667,1.87570939,3.463810006
"FUL,LEE,MUN,SHU,WBA",9.2,3.4,4.6,9.5,4.6,4.8,5.5,6.6,5.3,5.1,7,7.5,4.6,4.6,6.1,88.4,1.964444444,1.763303177,3.463911131
"CHE,LEI,MCI,NEW,WBA",6.1,5.8,7.8,4.6,5.8,7.8,5.1,7.3,8.9,3.8,3.1,4.3,4.6,5,8.3,88.3,1.962222222,1.765489275,3.464282289
"ARS,CHE,LEI,MUN,TOT",4.5,5.1,4.5,4.7,5.6,8.9,5.5,4.1,4.5,6.8,6.1,4.6,6.1,6.2,10.5,87.7,1.948888889,1.777585307,3.464316254
