COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"LIV,SOU,WOL",2.7,7,5.3,1.7,4.1,2.6,2.7,4.9,5.4,5.3,41.7,4.17,1.683283828,7.019293561
"BHA,BUR,SHU",6.6,3.7,3.8,4.3,2.2,3.9,7.1,3.8,2.8,5.8,44,4.4,1.597219807,7.02776715
"CHE,CRY,WOL",3.6,8.6,3.2,1.6,3.2,2.7,3.1,2.7,4.2,4.4,37.3,3.73,1.8862367,7.035662891
"BHA,BUR,CHE",5.4,5.4,3.8,2.7,2.8,3.9,5.8,3.2,2.7,7.5,43.2,4.32,1.629451169,7.039229049
"ARS,AVL,EVE",5,2.5,3,2.9,8.1,4.5,4.5,5,3,4.5,43,4.3,1.637070554,7.039403384
"BUR,MCI,WBA",8.1,5.9,5.4,3.7,3.4,4.3,3.3,5,4.3,3.3,46.7,4.67,1.509267666,7.048280002
"AVL,EVE,FUL",6.7,2.5,3,5.1,5.6,2.5,3,6.6,3,4.5,42.5,4.25,1.664832324,7.075537377
"BHA,FUL,TOT",5,3.9,2.9,6,3.4,1.9,2.4,3.3,3.9,7.7,40.4,4.04,1.755119496,7.090682763
"ARS,MUN,WHU",2.9,3.3,4.9,4.4,5.4,6.5,7.1,2.4,2.7,4.5,44.1,4.41,1.609313173,7.097071093
"AVL,MCI,WOL",6.8,4.9,4.4,2.6,4.7,2.8,2.6,7.1,4,4.8,44.7,4.47,1.588185548,7.099189397
"AVL,CRY,WHU",4,5.1,3.4,7.7,5,2.9,6,2.4,3.5,2.9,42.9,4.29,1.654925309,7.099629575
"LEE,TOT,WBA",5,3.3,3.2,7.1,4.5,3.8,2.9,2.7,7.2,3.8,43.5,4.35,1.632482772,7.101300057
"MCI,NEW,WBA",6.1,4,6.5,3.8,4.9,4.3,3.3,6.1,7.1,3,49.1,4.91,1.446413188,7.101888754
"EVE,SHU,WHU",4.5,2.8,2.8,5,4.4,7.5,6.5,4.7,3.5,2.8,44.5,4.45,1.596697982,7.105306018
"AVL,BHA,FUL",6.7,3.4,3,6,3.4,1.9,3.5,4.9,3.4,6.6,42.8,4.28,1.660522006,7.107034187
"CRY,LEE,WHU",4,4.4,3.7,7.7,4.4,3.2,6.5,2.3,4.4,2.9,43.5,4.35,1.633843458,7.107219041
"BUR,FUL,MCI",8.1,5.4,4,3.7,3.4,3.3,2.8,4.9,2.9,5.4,43.9,4.39,1.619636448,7.110204005
"EVE,MUN,NEW",6.6,1.8,3.3,3.5,5.5,6.5,4,5.3,2.3,3,41.8,4.18,1.702808138,7.117738018
"LEI,SHU,WBA",4.3,3.6,5,5.5,2.1,5.5,3.3,6.1,6.7,2.1,44.2,4.42,1.612313727,7.126426675
"AVL,EVE,SHU",6.6,2.5,2.8,5,4.4,4.5,4.5,7.3,3,2.8,43.4,4.34,1.642626623,7.128999543
"FUL,LEE,MCI",8.1,2.8,3.3,5.4,4.9,2.8,2.8,4.3,5,4.1,43.5,4.35,1.641983895,7.142629943
"CHE,SOU,WOL",3.2,7.5,3.7,1.6,4.3,3.2,2.7,2.7,4.3,6.5,39.7,3.97,1.800648031,7.148572685
"AVL,MUN,WHU",6.5,2.3,3.3,6.6,5.4,5,5.5,3.3,2.3,4.5,44.7,4.47,1.599340142,7.149050433
"ARS,BHA,LEI",2.7,3.7,8.6,3.8,2.7,3.9,5.3,3.3,3.8,3.8,41.6,4.16,1.721885272,7.16304273
"MCI,MUN,NEW",8,2.3,4.7,3.8,4.7,5.8,3.8,5.3,4.2,3.3,45.9,4.59,1.560947006,7.164746758
"LEI,WBA,WOL",3.1,4.3,6.7,3.3,3.1,3.3,2.3,6.1,6.7,2.3,41.2,4.12,1.742157028,7.177686956
"BHA,BUR,CRY",6.1,5.4,4.4,4.3,2.8,2.3,7,3.3,2.8,5.9,44.3,4.43,1.620733716,7.179850361
"BUR,MUN,WBA",8.1,3.3,4.3,4.9,3.2,5,4.5,4.2,1.7,4.5,43.7,4.37,1.643201482,7.180790477
"LIV,WBA,WOL",3.1,6.5,5.9,2.6,3.8,2.6,2.3,6.6,5.4,3.3,42.1,4.21,1.709093327,7.195282906
"ARS,CRY,WHU",2.9,6.1,5,5,5,4.4,7.6,2.4,3.9,2.9,45.2,4.52,1.592203225,7.196758579
"ARS,BHA,WHU",2.9,4.4,6.7,3.8,5,3.9,7.6,2.4,3.8,4.5,45,4.5,1.599305405,7.196874322
"BUR,CRY,MCI",7.5,6.9,4.4,3.7,2.8,3.7,5.3,3.3,3.3,3.2,44.1,4.41,1.635338905,7.21184457
"CRY,TOT,WHU",3.4,6.6,3.3,7.7,3.9,3.8,4.9,2.4,4.4,2.9,43.3,4.33,1.6667,7.216810999
"AVL,LIV,MCI",6.3,4.9,4.4,3.6,5.2,2.8,4.3,8.1,4.4,3.6,47.6,4.76,1.518186052,7.226565608
"LEI,NEW,WHU",2.8,3.3,6.7,4.5,4.9,7.1,3.8,4,5.7,2.3,45.1,4.51,1.602394042,7.226797131
"LEE,MCI,WBA",8.1,3.3,4.7,4.8,4.9,3.8,3.3,4.4,6.4,3.3,47,4.7,1.537675013,7.227072559
"SOU,TOT,WOL",3.2,6,3.8,1.7,4.3,3.2,2.2,2.8,6,7.1,40.3,4.03,1.794466804,7.231701221
"ARS,EVE,SOU",2.8,3.5,3.9,2.3,8.6,4.9,3.9,2.8,3.4,4.5,40.6,4.06,1.782133553,7.235462224
"ARS,LIV,WHU",2.7,6.1,6,3.2,5.9,4.3,6.9,2.4,3.9,3.3,44.7,4.47,1.622789094,7.253867251
"LEE,MCI,SHU",8,2.6,3.1,5.3,3.7,4.1,4.8,5.3,5.5,3.1,45.5,4.55,1.596001949,7.261808869
"ARS,AVL,LEE",6.4,2.3,3.3,5.9,6.6,3.3,5.5,2.7,3.4,5.3,44.7,4.47,1.625525556,7.266099235
"CHE,WHU,WOL",3.3,8.1,4.3,1.6,4.3,5.3,3.1,2.3,3.8,4.5,40.6,4.06,1.791461229,7.273332588
"AVL,FUL,SHU",6.1,3.3,2.8,7.1,2.8,2.5,3.5,6.6,3.5,4.3,42.5,4.25,1.71156199,7.274138456
"LIV,MCI,SHU",4.3,5.2,4.2,3.6,3.1,3.6,4.6,8.5,5.4,3.1,45.6,4.56,1.596663187,7.280784134
"CHE,TOT,WOL",3.6,7.5,2.7,1.6,4.3,3.7,2.2,2.7,4.3,6.5,39.1,3.91,1.862763777,7.283406368
"LIV,MCI,WBA",4.4,5.9,5.8,3.6,4.3,3.3,3.3,7.6,6.3,3.3,47.8,4.78,1.523738094,7.283468087
"FUL,LEE,TOT",5,2.8,2.9,7.7,4.5,2.8,2.4,2.7,5,5.9,41.7,4.17,1.751221796,7.302594888
"EVE,MCI,SHU",6.6,2.8,2.8,3.3,3.7,5.3,3.8,7.7,4,2.8,42.8,4.28,1.709320853,7.31589325
"LEE,MUN,WBA",8.1,1.6,3.6,6,3.8,3.8,4.5,3.6,3.8,3.8,42.6,4.26,1.71994832,7.326979842
"LEE,MUN,NEW",8,1.6,3.6,5,4.8,5.3,5,3.6,3.8,3.8,44.5,4.45,1.64873689,7.336879162
"LEI,MCI,NEW",4.3,3.3,6.5,3.8,4.2,5.8,3.6,6,7.1,2.3,46.9,4.69,1.565212091,7.340844705
"AVL,BUR,TOT",6.9,4.5,2.9,6,3.9,3.9,3.9,3.3,2.4,7.1,44.8,4.48,1.641679357,7.354723519
"BUR,CRY,MUN",7.5,4.3,3.7,4.9,2.8,4.4,6.5,3.3,1.7,4.4,43.5,4.35,1.693287401,7.365800194
"BUR,FUL,LEE",8.1,2.8,3.3,5.5,3.4,2.8,4,3.2,2.9,5.9,41.9,4.19,1.760334564,7.375801824
"LEI,LIV,MCI",2.6,5.2,5.8,3.6,3.6,3.6,3.6,7.5,6.3,2.6,44.4,4.44,1.661458529,7.37687587
"LEI,LIV,WBA",2.6,4.3,6.6,4.3,3.3,3.3,3.3,6.1,7.1,2.3,43.2,4.32,1.708020297,7.378647681
"BUR,CRY,LEE",7.5,4.3,3.7,6,2.8,3.2,6.5,2.7,3.3,3.7,43.7,4.37,1.688556254,7.378990829
"AVL,CRY,SHU",5.5,3.3,2.8,7.6,2.2,2.9,6,5,3.9,2.7,41.9,4.19,1.761596498,7.381089327
"BHA,BUR,SOU",5,4.9,4.9,2.8,2.8,2.8,5.4,3.3,2.8,8.1,42.8,4.28,1.727425831,7.393382555
"EVE,MCI,NEW",6.6,2.5,4.4,3.3,6.6,5.3,3.8,6.7,4.9,3,47.1,4.71,1.570880857,7.398848836
"AVL,MCI,WBA",8.1,4,4.4,4.8,4.9,3.5,3.3,6.7,4.9,3.3,47.9,4.79,1.545926547,7.40498816
"AVL,SHU,WHU",4.5,3.3,2.8,7.1,4.4,6,7,4.6,3.5,2.8,46,4.6,1.61245155,7.417277128
"BUR,MCI,WOL",6.8,6.9,5.4,2.6,3.2,3.6,2.6,5.4,3.4,5.3,45.2,4.52,1.641002404,7.417330865
"BHA,MCI,MUN",8.6,2.7,4.7,4.2,3.2,3.2,4.8,4.2,2.7,4.8,43.1,4.31,1.722691692,7.424801194
"LEI,NEW,TOT",3.2,3.3,5,4.5,3.8,5.9,3.2,4.4,8.2,2.3,43.8,4.38,1.696925324,7.43253292
"BHA,LEE,MCI",8.6,2.7,4.7,4.2,4.3,2.7,4.8,3.2,4.9,4.1,44.2,4.42,1.683118798,7.439385088
"AVL,BUR,CRY",7.5,5,3.4,6,2.8,2.9,6,3.3,2.4,4.4,43.7,4.37,1.70297126,7.441984405
"ARS,NEW,SOU",2.8,4,6,2.3,7.8,4.9,3.9,2.8,5.4,4.5,44.4,4.44,1.676769381,7.44485605
"NEW,SHU,WHU",4.5,3.3,4.4,5.5,4.4,8.1,6.5,4,4.5,2.8,48,4.8,1.551343504,7.446448818
"LEI,NEW,SHU",4.3,3.3,4.9,4.5,2.1,7.1,3.8,6,6.2,2.1,44.3,4.43,1.683283828,7.456947357
"CRY,LIV,WHU",2.8,7.6,4.8,5.4,3.7,2.7,6.3,2.4,4.4,2.9,43,4.3,1.735255345,7.461597982
"BHA,SHU,WHU",4.5,3.7,4.4,5.9,2.2,5.4,8,2.9,3.9,2.8,43.7,4.37,1.719205243,7.512926911
"AVL,FUL,TOT",5,3.5,2.9,7.7,4.5,2.5,2.4,4.4,3.5,6.6,43,4.3,1.74737899,7.513729655
"LEE,MUN,TOT",6.9,1.6,3.2,7.1,4.3,4.2,4.4,2.7,3.8,5.3,43.5,4.35,1.729000996,7.521154333
"BUR,MUN,WHU",6.5,4.3,4.3,4.9,3.2,6.5,6.6,2.9,1.7,4.5,45.4,4.54,1.657441134,7.524782746
"ARS,EVE,NEW",4.4,2.5,5.1,2.9,8.2,6,4,4.4,3.4,3,43.9,4.39,1.714934401,7.528562021
"BUR,CRY,WHU",4,7.1,4.4,5.5,2.8,4.4,7.1,2.4,2.9,2.9,43.5,4.35,1.731569616,7.532327827
"AVL,BHA,MCI",8.6,3.4,4.4,4.2,4.3,2.4,4.3,5.5,3.4,4.8,45.3,4.53,1.663363393,7.535036171
"BUR,MUN,TOT",6.9,3.8,3.2,4.9,3.2,5.4,4.4,3.3,1.7,7.1,43.9,4.39,1.71687701,7.537090073
"ARS,BUR,MUN",6.4,3.3,4.3,3.3,3.2,6,6.6,3.3,1.7,6,44.1,4.41,1.710393067,7.542833427
"BUR,CHE,WOL",3.6,8,3.8,1.6,3.2,4.3,3.1,3.2,2.7,6.5,40,4,1.887973634,7.551894538
"EVE,MUN,SHU",6.6,1.8,2.8,4.5,2.6,6.5,5,6,2.3,2.8,40.9,4.09,1.848392695,7.559926123
"BUR,CHE,MUN",6.8,4.3,3.1,2.7,3.2,6.5,5.3,3.2,1.7,6,42.8,4.28,1.768740921,7.57021114
"CHE,LIV,WOL",3.1,8.5,4.2,1.6,4.1,2.6,3.1,4.8,4.3,4.8,41.1,4.11,1.852595777,7.614168641
"LEI,MCI,WBA",4.4,4.3,6.6,4.3,3.3,4.3,3.3,6.1,7.6,2.3,46.5,4.65,1.639952574,7.625779468
"AVL,MUN,NEW",8,2.3,3.3,5,5.4,5,4.5,5.3,2.3,4.5,45.6,4.56,1.6761066,7.643046094
"AVL,MUN,TOT",6.9,2.3,2.9,7.1,4.3,3.9,3.9,3.7,2.3,6,43.3,4.33,1.767641241,7.653886572
"BUR,CHE,WHU",3.3,7.1,3.8,2.7,3.9,7,5.9,2.3,2.7,4.5,43.2,4.32,1.771879103,7.654517725
"BUR,EVE,LEE",8.6,1.8,3.3,3.4,4.4,4.8,5,3.2,2.4,3.8,40.7,4.07,1.880927667,7.655375605
"SHU,TOT,WHU",3.4,4.8,2.7,7.1,3.3,6.9,5.9,2.4,4.5,2.8,43.8,4.38,1.751697589,7.672435441
"BHA,BUR,TOT",5.5,4.9,3.9,4.3,2.8,3.3,4.9,3.3,2.8,8.6,44.3,4.43,1.736567496,7.692994005
"AVL,MUN,WBA",8.1,2.3,3.3,6,3.8,3.5,4,5.4,2.3,4.5,43.2,4.32,1.781260478,7.695045263
"LEE,MUN,WHU",6.5,1.6,3.6,6.6,4.8,5.3,6,2.3,2.8,3.8,43.3,4.33,1.780792583,7.710831883
"BHA,BUR,WOL",5.4,5.4,5.5,2.7,2.8,2.2,4.3,3.8,2.8,8,42.9,4.29,1.80336106,7.736418945
"CRY,LEE,SHU",5.5,2.6,3.1,7.6,2.2,3.2,6.5,2.7,4.9,2.7,41,4.1,1.891501461,7.755155991
"BUR,EVE,MCI",8.6,4.4,4,3.3,4.3,5.3,3.8,5.6,2.4,3.3,45,4.5,1.72369113,7.756610084
"BUR,MCI,SHU",8,5.2,3.8,3.7,2.2,5.3,5.4,5.9,3.4,3.1,46,4.6,1.687865187,7.764179859
"LEE,MCI,NEW",8,2.3,4.7,3.8,5.9,4.1,3.8,4.3,6.4,3.3,46.6,4.66,1.668798636,7.776601646
"AVL,EVE,NEW",6.6,2.5,3,3.5,7.3,4.5,4,6.6,3,3,44,4.4,1.781385229,7.838095007
"ARS,SOU,WHU",2.8,5.5,5.5,2.3,7.7,4.9,6,2.4,3.9,4.5,45.5,4.55,1.736055555,7.899052774
"BHA,BUR,FUL",6.7,3.9,4,4.3,2.8,1.9,4.5,3.8,2.8,8.1,42.8,4.28,1.855801714,7.942831334
"AVL,CRY,MUN",7.5,2.3,3.3,7.1,3.2,2.9,5.5,3.7,2.3,4.4,42.2,4.22,1.885500228,7.956810964
"LEI,TOT,WBA",3.2,4.3,5.1,5.5,3.3,4.4,2.9,4.4,8.7,2.3,44.1,4.41,1.810739567,7.985361488
"AVL,BUR,EVE",8.6,2.5,3,3.4,5,4.5,4.5,5.5,2.4,4.5,43.9,4.39,1.819920633,7.98945158
"ARS,EVE,WHU",2.9,3.5,4.6,2.9,8.1,6,6.1,2.4,3.4,3,42.9,4.29,1.865743819,8.004040986
"BUR,FUL,MUN",8.1,2.8,3.3,4.9,3.2,4,4,4.2,1.7,6.6,42.8,4.28,1.870709907,8.006638401
"AVL,MCI,NEW",8,3,4.4,3.8,6.5,3.8,3.8,6.6,4.9,3.3,48.1,4.81,1.667633053,8.021314986
"EVE,LEE,MUN",8.6,1.6,3.3,4.5,4.8,4.8,5,3.6,2.3,3.8,42.3,4.23,1.90032161,8.038360411
"BUR,LEE,SHU",8,2.6,3.1,5.4,2.2,4.8,6.6,3.2,3.4,3.6,42.9,4.29,1.876432786,8.049896652
"ARS,BUR,WHU",2.9,6,5.6,3.3,5,6,7.7,2.4,2.8,4.5,46.2,4.62,1.74343212,8.054656392
"ARS,BHA,BUR",5,4.4,6.1,3.3,2.8,3.9,7.1,3.3,2.8,7.5,46.2,4.62,1.746615775,8.069364882
"ARS,CHE,WHU",2.9,6.1,4.4,2.2,6.1,7,6.4,2.3,3.7,4.5,45.6,4.56,1.772756799,8.083771001
"MCI,MUN,SHU",8,2.6,3.1,4.8,2.6,5.8,4.8,6.3,3.3,3.1,44.4,4.44,1.822818331,8.093313388
"EVE,LEE,MCI",8.6,1.8,3.3,3.3,5.9,4.1,3.8,5,4.5,3.3,43.6,4.36,1.858434227,8.102773232
"BUR,MUN,NEW",8,2.3,4.3,3.9,3.2,6.5,5,4.2,1.7,4.5,43.6,4.36,1.86082419,8.113193469
"FUL,LEE,MUN",8.1,1.6,3.3,6.6,3.8,2.8,4,3.6,2.8,5.3,41.9,4.19,1.950185176,8.171275889
"AVL,FUL,MCI",8.1,3.5,3,5.4,4.9,2.5,2.8,6.6,3.5,4.8,45.1,4.51,1.8125795,8.174733546
"AVL,BUR,FUL",8.1,3.5,3,5.5,3.4,2.5,3.5,4.9,2.4,6.6,43.4,4.34,1.889855962,8.201974873
"AVL,BUR,SHU",8,3.3,2.8,5.4,2.2,4.5,6.1,5.5,2.4,4.3,44.5,4.45,1.845866253,8.214104824
"ARS,LEI,WBA",2.7,4.3,8.7,3.9,3.3,5,3.3,4.4,6.1,2.3,44,4.4,1.877350379,8.260341666
"CRY,LEE,MUN",7.5,1.6,3.6,7.1,3.2,3.2,6,2.7,3.2,3.7,41.8,4.18,1.97641651,8.261421013
"AVL,LEE,NEW",8,2.3,3.3,6.5,6.6,3.3,4.5,4.3,4.5,3.8,47.1,4.71,1.778544973,8.376946824
"LEI,SHU,WHU",2.8,3.6,4.4,6,2.1,8,6.3,4,4.5,2.1,43.8,4.38,1.917057931,8.396713738
"AVL,MCI,SHU",8,3.3,2.8,5.3,3.7,3.8,4.3,7.6,4,3.1,45.9,4.59,1.829662993,8.398153136
"EVE,MCI,MUN",8.6,1.8,3.3,3.3,4.7,5.3,3.8,6,2.3,3.3,42.4,4.24,2.000111108,8.480471098
"LEE,SHU,WHU",4.5,2.6,3.1,7.1,3.8,6.3,7.5,2.3,4.5,2.8,44.5,4.45,1.908023992,8.490706766
"ARS,LEI,WHU",2.7,4.3,8.1,3.9,4.9,6.5,5.9,2.4,3.9,2.3,44.9,4.49,1.895286551,8.509836615
"AVL,LEE,WBA",8.1,2.3,3.3,7.5,5,3.3,4,4.4,4.5,3.8,46.2,4.62,1.841979611,8.509945805
"ARS,NEW,WHU",2.9,4,6.7,3.4,7.3,6.6,6.1,2.4,3.9,3,46.3,4.63,1.841527144,8.526270677
"BUR,EVE,MUN",8.6,1.8,3.3,3.4,3.2,6,5,4.2,1.7,4.5,41.7,4.17,2.04887503,8.543808875
"BHA,BUR,MCI",8.6,5.3,5.4,3.7,2.8,3.2,5.3,3.8,2.8,6.3,47.2,4.72,1.833515143,8.654191473
"CHE,SHU,WHU",3.3,5.4,2.6,4.3,3.3,8.5,6.8,2.3,3.8,2.8,43.1,4.31,2.013537517,8.678346699
"LEE,MUN,SHU",8,1.6,3.1,6.5,2.6,5.3,6,3.6,3.3,3.6,43.6,4.36,1.999555506,8.718062007
"AVL,EVE,MUN",8.6,1.8,3,4.5,5.4,4.5,4.5,5.9,2.3,4.5,45,4.5,1.942506971,8.741281371
"BHA,LEE,MUN",8.6,1.6,3.6,5.4,3.2,2.7,6,3.2,2.7,5.3,42.3,4.23,2.077953053,8.789741413
"ARS,LEI,NEW",2.7,3.3,8.6,3.4,5,6.5,3.8,4.4,5.6,2.3,45.6,4.56,1.92826923,8.792907687
"AVL,FUL,MUN",8.1,2.3,3,6.6,3.8,2.5,3.5,5.3,2.3,6,43.4,4.34,2.039171945,8.850006242
"AVL,BHA,MUN",8.6,2.3,3.3,5.4,3.2,2.4,5.5,4.2,2.3,6,43.2,4.32,2.050907658,8.859921083
"LEI,NEW,WBA",4.3,3.3,7.3,4.5,3.3,5.5,3.3,6,7.9,2.3,47.7,4.77,1.859539967,8.870005643
"BUR,LEE,MCI",10,4.2,4.3,3.7,4.3,4.1,4.8,3.2,3.9,4.1,46.6,4.66,1.922498375,8.958842425
"AVL,MUN,SHU",8,2.3,2.8,6.5,2.6,5,5.5,5.9,2.3,4.3,45.2,4.52,1.990979658,8.999228056
"AVL,LEE,WHU",6.5,2.3,3.3,8.1,6.6,3.3,5.5,2.3,3.5,3.8,45.2,4.52,2.011522364,9.092081087
"CRY,SHU,WHU",4,5.4,3.2,7.1,2.2,5.9,8,2.4,4.4,2.7,45.3,4.53,2.018277594,9.142797499
"LIV,MCI,WOL",3.1,7.4,5.8,2.6,4.1,2.6,2.6,8,5.4,3.6,45.2,4.52,2.025284616,9.154286467
"BUR,SHU,WHU",4.5,5.3,3.8,5.4,2.2,7.5,8.1,2.9,2.9,2.8,45.4,4.54,2.032622827,9.228107633
"ARS,SHU,WHU",2.9,4.3,4.4,4.9,4.4,7.5,8.6,2.4,3.9,2.8,46.1,4.61,2.003580129,9.236504395
"BUR,MUN,SHU",8,2.6,3.1,4.9,2.2,6.5,6.6,4.2,1.7,4.3,44.1,4.41,2.096796498,9.246872558
"AVL,LEE,TOT",6.9,2.3,2.9,8.6,5.5,3.3,3.9,2.7,4.5,5.3,45.9,4.59,2.01574359,9.25226308
"AVL,EVE,LEE",8.6,1.8,3,6,6.6,3.3,4.5,4.9,3,3.8,45.5,4.55,2.036472986,9.265952086
"AVL,LEE,SHU",8,2.3,2.8,8,3.8,3.3,5.5,4.9,4,3.6,46.2,4.62,2.006544847,9.270237192
"AVL,BHA,LEE",8.6,2.3,3.3,6.9,4.4,2.4,5.5,3.2,3.4,5.3,45.3,4.53,2.049417261,9.283860194
"MUN,SHU,WHU",4.5,2.6,3.1,6.5,2.6,8,7.5,3.3,2.8,2.8,43.7,4.37,2.14685817,9.381770201
"AVL,CRY,LEE",7.5,2.3,3.3,8.6,4.4,2.9,5.5,2.7,3.9,3.7,44.8,4.48,2.105442682,9.432383217
"BHA,BUR,LEE",8.6,2.7,4.3,4.3,2.8,2.7,6.5,3.2,2.8,6.8,44.7,4.47,2.111371329,9.437829841
"AVL,FUL,LEE",8.1,2.3,3,8.1,5,2.5,3.5,4.3,3.5,5.3,45.6,4.56,2.105653765,9.601781168
"AVL,BUR,MCI",10,4.9,4,3.7,4.3,3.8,4.3,5.5,2.4,4.8,47.7,4.77,2.017726994,9.624557761
"AVL,EVE,MCI",8.6,2.5,3,3.3,6.5,3.8,3.8,7.3,3,3.3,45.1,4.51,2.134608994,9.627086561
"LEE,MCI,MUN",10,1.6,3.6,4.8,4.7,4.1,4.8,3.6,3.8,4.1,45.1,4.51,2.142402597,9.662235714
"AVL,BHA,BUR",8.6,3.4,4,4.3,2.8,2.4,6,3.8,2.4,7.5,45.2,4.52,2.153962756,9.735911659
"BUR,MCI,MUN",10,4.2,4.3,3.7,3.2,5.3,4.8,4.2,1.7,4.8,46.2,4.62,2.14258411,9.898738586
"AVL,MCI,MUN",10,2.3,3.3,4.8,4.7,3.8,4.3,5.9,2.3,4.8,46.2,4.62,2.209474548,10.20777241
"BHA,BUR,MUN",8.6,2.7,4.3,4.3,2.8,3.9,6.5,3.8,1.7,7.5,46.1,4.61,2.225833177,10.26109095
"AVL,LEE,MCI",10,2.3,3.3,6.3,5.9,3.3,4.3,4.9,4.5,4.1,48.9,4.89,2.160478342,10.56473909
"AVL,BUR,MUN",10,2.3,3.3,4.9,3.2,4.5,5.5,4.2,1.7,6,45.6,4.56,2.345776346,10.69674014
"AVL,BUR,LEE",10,2.3,3.3,6.4,4.4,3.3,5.5,3.2,2.4,5.3,46.1,4.61,2.338304229,10.7795825
"BUR,LEE,MUN",10,1.6,3.6,4.9,3.2,4.8,6,3.2,1.7,5.3,44.3,4.43,2.444517676,10.8292133
"AVL,LEE,MUN",10,1.6,3.3,7.5,4.8,3.3,5.5,3.6,2.3,5.3,47.2,4.72,2.526218078,11.92374933
