COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"FUL,LIV,SHU",1.3,1.8,1.3,1.8,0.8,1,1,3,2,1.3,2.9,1.3,1.5,1.3,0.8,23.1,2.31,0.6706074006,1.549103095
"EVE,SOU,WOL",1.4,1,1.5,0.8,1.8,1.3,0.8,1.4,1.5,1.5,1.9,1.3,3.5,2.3,1.4,23.4,2.34,0.6641858604,1.554194913
"AVL,FUL,WOL",1.8,1.5,1.5,0.8,1.8,1,0.8,3,1.5,3,1.5,1.3,1.5,1.5,1,23.5,2.35,0.6618876325,1.555435936
"LEE,LIV,SHU",1.3,0.8,1.3,1.8,0.8,1.3,2.8,1.3,2.5,1.3,2.9,1.3,1.3,1.3,0.8,22.8,2.28,0.6826419266,1.556423593
"EVE,TOT,WHU",1.5,1,1.4,1.5,2.5,2.4,1.4,1,1.5,1.5,2.5,1.4,1,3,1.5,25.1,2.51,0.6204453086,1.557317725
"LIV,MUN,SHU",1.3,0.8,1.3,1.8,0.8,1.3,2.8,2.3,0.8,1.3,2.9,1.3,1.8,1.3,0.8,22.6,2.26,0.6902035587,1.559860043
"EVE,TOT,WBA",1.9,1,1.4,1.5,2,2,1.4,1.4,1.5,1.5,1,1.4,3.6,1.5,2,25.1,2.51,0.6215954894,1.560204678
"BHA,LEE,WHU",1.5,0.8,1.8,2.4,1.4,0.9,3,1,1.9,1.5,2.5,2,1,1.4,1.5,24.6,2.46,0.6344851681,1.560833514
"CRY,LIV,MCI",1.3,3.4,1.9,1.8,1.4,1.3,1.8,1.4,2.4,1.4,0.8,1.3,0.8,1.3,0.8,23.1,2.31,0.6759120822,1.56135691
"BHA,MUN,WHU",1.5,0.8,1.8,2.4,1.4,0.9,3,1,0.8,1.5,2.5,2,1,1.3,1.5,23.4,2.34,0.6674043538,1.561726188
"CRY,MCI,SHU",2.5,1.8,1.3,1.8,0.8,1.4,1.8,1.4,2.4,1.3,0.8,3,0.8,1.8,1.3,24.2,2.42,0.6457184998,1.562638769
"BUR,FUL,SOU",1.4,2,1.5,0.9,1.4,1,1,1.4,0.9,3.6,1.9,1.4,1.5,2,1.4,23.3,2.33,0.6706784057,1.562680685
"AVL,TOT,WHU",1.5,1.5,1.4,3.6,2.5,1.5,1.4,1,1.5,1.5,1.5,1.4,1,1.5,1,23.8,2.38,0.6588590427,1.568084522
"EVE,LEE,SHU",3,0.8,1.3,1.5,0.8,1.8,2,1.3,1.5,1.3,2.5,2.5,1.3,1.8,1.8,25.2,2.52,0.6224376044,1.568542763
"EVE,LEI,WHU",1.3,1,1.5,1.5,1.3,3,1.8,1,1.5,0.8,1.8,1.3,1,3.1,1.5,23.4,2.34,0.6706074006,1.569221317
"CRY,MUN,WHU",1.5,0.8,1.8,3,1.4,1.4,3,1,0.8,1.4,1.4,2,1,1.3,1.5,23.3,2.33,0.6738658903,1.570107524
"EVE,MCI,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,0.8,1.3,0.8,2.3,1.3,22,2.2,0.713809365,1.570380603
"AVL,MUN,TOT",1.9,0.8,1.4,3,1.8,1.5,1.4,1.4,0.8,3,1.5,1.4,1.8,1.3,1,24,2.4,0.6546536707,1.57116881
"EVE,LEI,MCI",1.3,1,1.5,1.5,1.3,2.3,1.8,3,1.5,0.8,0.8,1.3,0.8,2.8,1.3,23,2.3,0.6831300511,1.571199117
"CHE,MCI,WOL",1.8,3.4,1.3,0.8,1.8,1.3,0.8,1.3,1.8,1.8,0.8,1.3,0.8,2.3,1.3,22.6,2.26,0.6953587632,1.571510805
"LEE,TOT,WBA",1.9,0.8,1.4,3,2,1.8,1.4,1.3,3,1.5,1,1.4,1.3,1.5,1.8,25.1,2.51,0.6261750858,1.571699465
"BHA,CHE,WOL",1.8,1.9,1.3,0.8,1.4,0.9,0.8,1.3,1.8,3,1.3,1.3,1.4,1.4,3,23.4,2.34,0.6716716885,1.571711751
"LEI,MCI,SHU",1.3,1.8,1.3,1.8,0.8,2.3,1.8,3,2.5,0.8,0.8,1.3,0.8,1.8,1.3,23.4,2.34,0.6716716885,1.571711751
"ARS,LIV,SHU",1.3,1.8,1.3,1.4,0.8,1.3,2.8,1.4,1.9,1.3,2.9,1.3,2.5,1.3,0.8,24.1,2.41,0.6529785237,1.573678242
"CHE,EVE,WHU",1.5,1,1.3,0.8,2.5,3,2,1,1.5,1.5,1.3,2,1,2.5,1.5,24.4,2.44,0.6452758731,1.57447313
"EVE,MCI,WHU",1.5,1,1.5,1.5,2.9,2.3,1.8,1,1.5,1.5,0.8,2,0.8,2.8,1.3,24.2,2.42,0.6523218604,1.578618902
"CHE,MUN,WOL",1.8,0.8,1.3,0.8,1.8,1.3,0.8,1.3,0.8,3,1.3,1.3,1.8,1.3,3,22.4,2.24,0.7055561805,1.580445844
"BHA,FUL,WBA",3.1,1.9,1.5,2.4,1.4,0.9,1,1.9,1.9,1.5,1,2,1.4,1.4,2.5,25.8,2.58,0.6131883887,1.582026043
"ARS,FUL,WHU",1.4,2,1.5,1.4,2,1,1,1,1.9,1.5,3.5,1.9,1,2,1.5,24.6,2.46,0.6434283177,1.582833662
"CRY,MCI,TOT",1.9,3,1.4,1.8,1.4,1.4,1.4,1.4,2.4,1.4,0.8,1.4,0.8,2.8,1.3,24.6,2.46,0.6434283177,1.582833662
"AVL,FUL,NEW",3,1.5,1.5,2,2,1,1,3,1.5,1.5,1.5,1,1.5,1,1,24,2.4,0.6600865744,1.584207779
"CHE,NEW,WBA",1.8,1.5,1.3,0.8,2,2,1.5,1.3,1.8,1.5,1,1,2,1,3.5,24,2.4,0.6600865744,1.584207779
"CHE,LIV,TOT",1.3,3,1.3,0.8,2.3,1.3,1.4,1.3,1.8,1.8,1.3,1.3,2.9,1.3,0.8,23.9,2.39,0.6638272868,1.586547215
"CHE,SHU,WBA",1.8,1.8,1.3,0.8,0.8,2,1.5,1.3,1.8,1.3,1,2,3.5,1.5,1.8,24.2,2.42,0.6555985996,1.586548611
"CRY,FUL,TOT",1.9,2,1.4,3.6,1.4,1,1,1.4,2,1.4,1.4,1.4,1.5,2,1.9,25.3,2.53,0.6277700519,1.588258231
"ARS,BHA,LIV",1.3,1.9,2.9,1.4,1.4,0.9,2.8,1.4,1.9,1.8,2.5,1.3,1.4,1.3,0.8,25,2.5,0.6354600883,1.588650221
"FUL,MUN,WHU",1.5,0.8,1.5,3,1.8,1,1,1,0.8,1.5,3,2,1,1.3,1.5,22.7,2.27,0.6998639324,1.588691126
"AVL,LEE,NEW",3,0.8,1.5,2,3,1.5,2,1.3,1.5,1.5,1.5,1,1.3,1,1,23.9,2.39,0.6649024275,1.589116802
"CHE,MUN,WBA",1.8,0.8,1.3,0.8,1.8,2,1.5,1.3,0.8,1.5,1,2,1.8,1.3,3.5,23.2,2.32,0.6854265269,1.590189542
"CHE,MUN,WHU",1.5,0.8,1.3,0.8,1.8,3.5,2.3,1,0.8,1.5,1.3,2,1,1.3,1.5,22.4,2.24,0.7106000147,1.591744033
"CHE,EVE,WOL",1.8,1,1.3,0.8,1.8,1.3,0.8,1.3,1.5,1.5,1.3,1.3,3.5,2.3,2,23.5,2.35,0.6778818551,1.59302236
"LEI,SOU,WBA",1.3,1.8,2.4,0.9,1.3,1.9,1.5,1.4,3.5,0.8,1,1.3,1.8,1.5,1.4,23.8,2.38,0.669612539,1.593677843
"LEI,SHU,WBA",1.3,1.8,1.3,2.5,0.8,2,1.5,3,2.5,0.8,1,1.3,1.8,1.5,1.8,24.9,2.49,0.6400892795,1.593822306
"ARS,MCI,NEW",1.4,1.5,2.9,1.4,2.9,2.3,1.8,1.4,1.9,1.5,0.8,1,0.8,1,1.3,23.9,2.39,0.6670475103,1.59424355
"LEE,LIV,WHU",1.3,0.8,1.8,1.8,2.3,1.3,2.8,1,2,1.5,2.9,1.3,1,1.3,0.8,23.9,2.39,0.6670475103,1.59424355
"SHU,SOU,WBA",1.4,1.8,1.3,0.9,0.8,1.9,1.5,1.4,2.5,1.3,1,1.4,3.5,1.5,1.4,23.6,2.36,0.6755597327,1.594320969
"CHE,EVE,WBA",1.8,1,1.3,0.8,2,2,1.5,1.3,1.5,1.5,1,2,3.5,1.5,2,24.7,2.47,0.6457184998,1.594924694
"AVL,SHU,WHU",1.5,1.5,1.3,3.5,0.8,1.5,2.5,1,1.5,1.3,1.5,2,1,1.5,1,23.4,2.34,0.6822232563,1.59640242
"CHE,WHU,WOL",1.5,3.6,1.3,0.8,1.8,1.3,0.8,1,1.8,1.5,1.3,1.3,1,2.3,1.5,22.8,2.28,0.7002040519,1.596465238
"EVE,LEE,SOU",1.4,0.8,1.5,0.9,3,1.8,1.9,1.3,1.5,1.5,1.9,1.4,1.3,3.1,1.4,24.7,2.47,0.6468237414,1.597654641
"FUL,MUN,NEW",3,0.8,1.5,2,1.8,1,1,2.3,0.8,1.5,2,1,1.5,1,2.5,23.7,2.37,0.674219125,1.597899326
"CRY,LEI,SOU",1.3,1.8,1.9,0.9,1.3,1.4,1.8,1.4,2.4,0.8,1.4,1.3,1.8,3.5,1.4,24.4,2.44,0.6551626479,1.598596861
"LIV,SHU,TOT",1.3,1.8,1.3,1.8,0.8,1.3,1.4,1.4,2.5,1.3,2.9,1.3,2.9,1.3,0.8,24.1,2.41,0.6638272868,1.599823761
"CRY,EVE,MCI",2.5,1,1.5,1.5,1.4,1.4,1.8,1.4,1.5,1.4,0.8,3,0.8,2.8,1.3,24.1,2.41,0.6638272868,1.599823761
"LIV,TOT,WBA",1.3,2.5,1.4,1.8,2,1.3,1.4,1.4,2.9,1.5,1,1.3,2.9,1.3,0.8,24.8,2.48,0.6457184998,1.601381879
"FUL,SOU,WOL",1.4,2,1.5,0.8,1.8,1,0.8,1.4,2,3.5,1.9,1.3,1.5,2,1.4,24.3,2.43,0.6592203187,1.601905374
"CHE,MCI,SOU",1.4,3,1.3,0.8,2.5,1.9,1.8,1.3,1.8,1.8,0.8,1.4,0.8,2.5,1.3,24.4,2.44,0.6573395151,1.603908417
"BHA,MCI,NEW",3,1.5,2.9,1.8,1.4,0.9,1.8,1.9,1.9,1.5,0.8,1,0.8,1,1.3,23.5,2.35,0.6831300511,1.60535562
"ARS,AVL,WHU",1.4,1.5,1.5,1.4,3.6,1.5,2.5,1,1.5,1.5,1.5,1.9,1,1.5,1,24.3,2.43,0.6613838306,1.607162708
"EVE,LEI,NEW",1.3,1,1.5,1.5,1.3,3,1.8,3,1.5,0.8,1.8,1,1.8,1,2,24.3,2.43,0.6613838306,1.607162708
"LEE,MCI,WHU",1.5,0.8,1.8,1.8,2.9,1.8,1.8,1,2,1.5,0.8,2,0.8,2.8,1.3,24.6,2.46,0.6533430514,1.607223907
"FUL,LEE,MCI",3.1,0.8,1.5,1.8,2,1,1,1.3,2,1.8,0.8,2.5,0.8,2,1.3,23.7,2.37,0.678443597,1.607911325
"EVE,LEI,SHU",1.3,1,1.3,1.5,0.8,3,1.8,3,1.5,0.8,1.8,1.3,1.8,1.8,1.8,24.5,2.45,0.6564696344,1.608350604
"ARS,LEE,SHU",1.4,0.8,1.3,1.4,0.8,1.8,3,1.3,1.9,1.3,3,1.9,1.3,1.8,1.8,24.8,2.48,0.6490285781,1.609590874
"LIV,TOT,WHU",1.3,3,1.4,1.8,2.3,1.3,1.4,1,2,1.5,2.9,1.3,1,1.3,0.8,24.3,2.43,0.662462937,1.609784937
"LEE,NEW,SOU",1.4,0.8,1.8,0.9,3,1.8,1.9,1.3,3,1.5,1.9,1,1.3,1,1.4,24,2.4,0.6708203932,1.609968944
"CHE,TOT,WHU",1.5,3,1.3,0.8,2.5,2.4,1.4,1,1.8,1.5,1.3,1.4,1,2.5,1.5,24.9,2.49,0.6467501173,1.610407792
"BUR,EVE,WHU",1.5,1,1.5,1.5,1.4,3,2,1,0.9,1.5,1.9,2,1,3,1.5,24.7,2.47,0.6523218604,1.611234995
"BUR,MCI,TOT",1.9,3,1.4,1.8,1.4,2.3,1.4,1.4,0.9,1.8,0.8,1.4,0.8,2.8,1.3,24.4,2.44,0.6605913657,1.611842932
"ARS,BUR,SOU",1.4,2.5,2.4,0.9,1.4,1.9,1.9,1.4,0.9,3,1.9,1.4,1.9,2.4,1.4,26.7,2.67,0.6037975063,1.612139342
"CRY,MCI,SOU",1.4,3,1.9,0.9,1.4,1.4,1.8,1.4,2.4,1.4,0.8,1.4,0.8,2.8,1.3,24.1,2.41,0.669185717,1.612737578
"AVL,NEW,WBA",3,1.5,1.5,2,2,1.5,1.5,3,1.5,1.5,1,1,2,1,1,25,2.5,0.6454972244,1.613743061
"EVE,LEE,NEW",3,0.8,1.5,1.5,3,1.8,2,1.3,1.5,1.5,2,1,1.3,1,1.8,25,2.5,0.6454972244,1.613743061
"BUR,FUL,LEE",3.1,0.8,1.5,1.9,1.4,1,1,1.3,0.9,2.3,1.9,2.5,1.3,2,1.8,24.7,2.47,0.6534159326,1.613937353
"EVE,FUL,LEE",3.1,0.8,1.5,1.5,2,1,1,1.3,1.5,1.5,2.5,2.5,1.3,2,1.8,25.3,2.53,0.6379281942,1.613958331
"ARS,CRY,SHU",1.4,1.8,1.3,1.4,0.8,1.4,3.5,1.4,1.9,1.3,1.4,1.9,2.5,1.8,1.8,25.6,2.56,0.6307214312,1.614646864
"BUR,EVE,LEI",1.3,1,1.5,1.5,1.3,3,1.8,1.9,0.9,0.8,1.8,1.3,1.8,3,1.9,24.8,2.48,0.6523218604,1.617758214
"AVL,CRY,WHU",1.5,1.5,1.5,3.6,1.4,1.4,2.5,1,1.5,1.4,1.4,2,1,1.5,1,24.2,2.42,0.668544973,1.617878835
"CHE,LEI,WHU",1.3,1.8,1.3,0.8,1.3,3.5,1.8,1,1.8,0.8,1.3,1.3,1,2.5,1.5,23,2.3,0.7037315505,1.618582566
"AVL,LEE,WBA",3.1,0.8,1.5,3,2,1.5,1.5,1.3,1.5,1.5,1,2,1.3,1.5,1,24.5,2.45,0.6608075867,1.618978587
"CRY,FUL,WHU",1.5,2,1.5,3.6,1.4,1,1,1,2,1.4,1.4,2,1,2,1.5,24.3,2.43,0.666761898,1.620231412
"CHE,NEW,SHU",1.8,1.5,1.3,0.8,0.8,3.6,2,1.3,1.8,1.3,1.3,1,2,1,1.8,23.3,2.33,0.6957695294,1.621143004
"LIV,MCI,TOT",1.3,3,1.4,1.8,2.3,1.3,1.4,1.4,2.9,1.8,0.8,1.3,0.8,1.3,0.8,23.6,2.36,0.6870918702,1.621536814
"CHE,SOU,WBA",1.4,2.5,1.3,0.8,2,1.9,1.5,1.3,1.8,1.5,1,1.4,3.5,1.5,1.4,24.8,2.48,0.6545081759,1.623180276
"CRY,LEE,MCI",2.5,0.8,1.8,1.8,1.4,1.4,1.8,1.3,2.4,1.4,0.8,2.5,0.8,2.8,1.3,24.8,2.48,0.6545081759,1.623180276
"CRY,LIV,SOU",1.3,3,1.9,0.9,1.4,1.3,1.9,1.4,2.4,1.4,1.4,1.3,2.9,1.3,0.8,24.6,2.46,0.6598701171,1.623280488
"ARS,BHA,TOT",1.4,1.9,1.4,1.4,1.4,0.9,1.4,1.4,1.9,3,2.5,1.4,1.4,1.4,3,25.8,2.58,0.6292853089,1.623556097
"CHE,SHU,TOT",1.8,1.8,1.3,0.8,0.8,2.4,1.4,1.3,1.8,1.3,1.3,1.4,3.5,1.8,1.8,24.5,2.45,0.6629659188,1.624266501
"AVL,EVE,LIV",1.3,1,1.5,1.5,2.3,1.3,2,3.6,1.5,1.5,1.5,1.3,2,1.3,0.8,24.4,2.44,0.6659758325,1.624981031
"CHE,LIV,SOU",1.3,3,1.3,0.8,2.3,1.3,1.9,1.3,1.8,1.8,1.3,1.3,2.9,1.3,0.8,24.4,2.44,0.6659758325,1.624981031
"MUN,NEW,WHU",1.5,0.8,1.8,2,1.8,3.5,2,1,0.8,1.5,2,1,1,1,1.5,23.2,2.32,0.7008837958,1.626050406
"LEE,MCI,SHU",3,0.8,1.3,1.8,0.8,1.8,1.8,1.3,2.5,1.3,0.8,2.5,0.8,1.8,1.3,23.6,2.36,0.6891678903,1.626436221
"LEE,TOT,WOL",1.8,0.8,1.4,0.8,1.8,1.3,0.8,1.3,2.5,2.3,3,1.3,1.3,2.3,1.8,24.5,2.45,0.6640424542,1.626904013
"LEI,NEW,SOU",1.3,1.5,2.4,0.9,1.3,1.9,1.8,1.4,3.5,0.8,1.8,1,1.8,1,1.4,23.8,2.38,0.6854265269,1.631315134
"BHA,LIV,WHU",1.3,1.9,2.9,1.8,1.4,0.9,2.8,1,1.9,1.5,2.5,1.3,1,1.3,0.8,24.3,2.43,0.6720969318,1.633195544
"EVE,LIV,MCI",1.3,1,1.5,1.5,2.3,1.3,1.8,3.7,1.5,1.5,0.8,1.3,0.8,1.3,0.8,22.4,2.24,0.729448585,1.63396483
"EVE,FUL,NEW",3,1,1.5,1.5,2,1,1,3,1.5,1.5,2,1,1.5,1,2,24.5,2.45,0.6672616393,1.634791016
"BUR,LIV,MCI",1.3,3.4,2.5,1.8,1.4,1.3,1.8,1.9,0.9,1.8,0.8,1.3,0.8,1.3,0.8,23.1,2.31,0.707914442,1.635282361
"LEI,MUN,WHU",1.3,0.8,1.8,2.5,1.3,3.5,1.8,1,0.8,0.8,1.8,1.3,1,1.3,1.5,22.5,2.25,0.72702918,1.635815655
"BHA,SOU,WOL",1.4,1.9,2.4,0.8,1.4,0.9,0.8,1.4,1.9,3.5,1.9,1.3,1.4,1.4,1.4,23.8,2.38,0.6875075757,1.63626803
"FUL,LIV,WOL",1.3,2,1.5,0.8,1.8,1,0.8,3,2,1.8,2.9,1.3,1.5,1.3,0.8,23.8,2.38,0.6875075757,1.63626803
"BUR,CRY,WOL",1.8,3.5,1.9,0.8,1.4,1.3,0.8,1.4,0.9,1.4,1.4,1.3,1.9,2.3,1.9,24,2.4,0.6824326236,1.637838297
"ARS,BHA,SHU",1.4,1.8,1.3,1.4,0.8,0.9,3.5,1.4,1.9,1.3,2.5,1.9,1.4,1.4,1.8,24.7,2.47,0.6631813657,1.638057973
"NEW,SOU,TOT",1.4,1.5,1.4,0.9,2.5,1.9,1.4,1.4,3.5,1.5,1.9,1,2,1,1.4,24.7,2.47,0.6631813657,1.638057973
"SHU,SOU,TOT",1.4,1.8,1.3,0.9,0.8,1.9,1.4,1.4,2.5,1.3,1.9,1.4,3.5,1.8,1.4,24.7,2.47,0.6631813657,1.638057973
"BHA,CRY,LEE",2.5,0.8,1.8,2.4,1.4,0.9,3,1.3,1.9,1.4,1.4,2.5,1.3,1.4,1.8,25.8,2.58,0.6349353173,1.638133119
"MCI,TOT,WBA",1.9,2.5,1.4,1.8,2,2,1.4,1.4,3.4,1.5,0.8,1.4,0.8,1.5,1.3,25.1,2.51,0.6529785237,1.638976094
"LEI,MCI,WHU",1.3,1.8,2.9,1.8,1.3,2.3,1.8,1,2,0.8,0.8,1.3,0.8,2.8,1.3,24,2.4,0.6834784979,1.640348395
"AVL,NEW,SHU",3,1.5,1.3,2,0.8,1.5,2,3,1.5,1.3,1.5,1,2,1,1,24.4,2.44,0.6723802779,1.640607878
"BHA,CRY,WHU",1.5,1.9,1.9,2.4,1.4,0.9,3.5,1,1.9,1.4,1.4,2,1,1.4,1.5,25.1,2.51,0.6540714975,1.641719459
"CHE,CRY,SOU",1.4,3,1.3,0.8,1.4,1.4,1.9,1.3,1.8,1.4,1.3,1.4,3,2.5,1.4,25.3,2.53,0.6490285781,1.642042303
"AVL,LIV,MCI",1.3,1.5,1.5,1.8,2.3,1.3,1.8,3.6,1.5,1.8,0.8,1.3,0.8,1.3,0.8,23.4,2.34,0.7018343313,1.642292335
"CRY,WHU,WOL",1.5,3.6,1.9,0.8,1.4,1.3,0.8,1,2,1.4,1.4,1.3,1,2.3,1.5,23.2,2.32,0.7079817054,1.642517557
"SHU,SOU,WOL",1.4,1.8,1.3,0.8,0.8,1.3,0.8,1.4,2.5,1.3,1.9,1.3,3.5,1.8,1.4,23.3,2.33,0.7049484952,1.642529994
"EVE,NEW,SOU",1.4,1,1.5,0.9,3.7,1.9,1.9,1.4,1.5,1.5,1.9,1,2,1,1.4,24,2.4,0.6845227743,1.642854658
"FUL,SOU,TOT",1.4,2,1.4,0.9,2,1,1,1.4,2,3.6,1.9,1.4,1.5,2,1.4,24.9,2.49,0.6598701171,1.643076592
"BHA,LEI,WOL",1.3,1.8,3,0.8,1.3,0.9,0.8,1.9,1.9,0.8,1.8,1.3,1.4,1.4,3,23.4,2.34,0.7028513356,1.644672125
"MCI,SHU,WOL",1.8,1.8,1.3,0.8,0.8,1.3,0.8,3.5,2.5,1.3,0.8,1.3,0.8,1.8,1.3,21.9,2.19,0.7509993342,1.644688542
"BUR,FUL,TOT",1.9,2,1.4,1.9,1.4,1,1,1.4,0.9,3.6,1.9,1.4,1.5,2,1.9,25.2,2.52,0.6526867549,1.644770622
"BHA,WBA,WOL",1.8,1.9,3,0.8,1.4,0.9,0.8,1.9,1.9,1.5,1,1.3,1.4,1.4,3,24,2.4,0.68556546,1.645357104
"NEW,SOU,WBA",1.4,1.5,2.4,0.9,2,1.9,1.5,1.4,3.5,1.5,1,1,2,1,1.4,24.4,2.44,0.6745015797,1.645783854
"FUL,MCI,NEW",3,1.5,1.5,1.8,2,1,1,3,2,1.5,0.8,1,0.8,1,1.3,23.2,2.32,0.7110019758,1.649524584
"BUR,FUL,WOL",1.8,2,1.5,0.8,1.4,1,0.8,1.9,0.9,3.5,1.9,1.3,1.5,2,1.9,24.2,2.42,0.6822930525,1.651149187
"NEW,SHU,WHU",1.5,1.5,1.3,2,0.8,3.6,2,1,2,1.3,2,1,1,1,1.5,23.5,2.35,0.7027158201,1.651382177
"MCI,NEW,WHU",1.5,1.5,2.9,1.8,2.9,2.3,1.8,1,2,1.5,0.8,1,0.8,1,1.3,24.1,2.41,0.6860515044,1.653384126
"ARS,MCI,SOU",1.4,2.5,2.4,0.9,2.9,1.9,1.8,1.4,1.9,1.8,0.8,1.4,0.8,2.4,1.3,25.6,2.56,0.6463818715,1.654737591
"LEE,NEW,WBA",3,0.8,1.8,2,2,1.8,1.5,1.3,3,1.5,1,1,1.3,1,1.8,24.8,2.48,0.6674756996,1.655339735
"EVE,NEW,WBA",3,1,1.5,1.5,2,2,1.5,3,1.5,1.5,1,1,2,1,2,25.5,2.55,0.649175301,1.655397018
"BUR,TOT,WHU",1.5,3,1.4,1.9,1.4,2.4,1.4,1,0.9,1.5,1.9,1.4,1,3,1.5,25.2,2.52,0.6570496828,1.655765201
"BUR,EVE,NEW",3,1,1.5,1.5,1.4,3,2,1.9,0.9,1.5,1.9,1,1.9,1,1.9,25.4,2.54,0.6518837174,1.655784642
"BUR,MUN,WHU",1.5,0.8,1.8,1.9,1.4,3,3,1,0.8,1.5,1.9,2,1,1.3,1.5,24.4,2.44,0.6787242936,1.656087276
"CHE,CRY,TOT",1.8,3,1.3,0.8,1.4,1.4,1.4,1.3,1.8,1.4,1.3,1.4,3,2.5,1.9,25.7,2.57,0.6446113632,1.656651203
"ARS,BHA,CHE",1.4,1.9,1.3,0.8,1.4,0.9,2.3,1.3,1.8,3,1.3,1.9,1.4,1.4,3,25.1,2.51,0.6605913657,1.658084328
"EVE,FUL,WBA",3.1,1,1.5,1.5,2,1,1,3,1.5,1.5,1,2,1.5,1.5,2,25.1,2.51,0.6605913657,1.658084328
"ARS,TOT,WHU",1.4,2.5,1.4,1.4,2.5,2.4,1.4,1,1.9,1.5,3,1.4,1,2.4,1.5,26.7,2.67,0.6212889827,1.658841584
"MCI,SOU,WOL",1.4,3,2.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,0.8,1.3,0.8,2.3,1.3,23.7,2.37,0.7012234207,1.661899507
"BUR,MCI,SOU",1.4,3,2.4,0.9,1.4,1.9,1.8,1.4,0.9,1.8,0.8,1.4,0.8,2.8,1.3,24,2.4,0.692820323,1.662768775
"BUR,LEE,WHU",1.5,0.8,1.8,1.9,1.4,1.8,3,1,0.9,1.5,1.9,2,1,3,1.5,25,2.5,0.6651172471,1.662793118
"MUN,TOT,WHU",1.5,0.8,1.4,3,1.8,2.4,1.4,1,0.8,1.5,3,1.4,1,1.3,1.5,23.8,2.38,0.6988425805,1.663245342
"CRY,LEI,WHU",1.3,1.8,1.9,2.5,1.3,1.4,1.8,1,2,0.8,1.4,1.3,1,3.5,1.5,24.5,2.45,0.6789347398,1.663390113
"AVL,LIV,SHU",1.3,1.5,1.3,1.8,0.8,1.3,2.5,3.6,1.5,1.3,1.5,1.3,2,1.3,0.8,23.8,2.38,0.6998639324,1.665676159
"ARS,CHE,EVE",1.4,1,1.3,0.8,2.5,3,2,1.3,1.5,1.5,1.3,1.9,2.5,2.4,2,26.4,2.64,0.631098815,1.666100872
"BHA,BUR,SOU",1.4,1.9,2.4,0.9,1.4,0.9,1.9,1.4,0.9,3.6,1.9,1.4,1.4,1.4,1.4,24.2,2.42,0.6895823443,1.668789273
"ARS,NEW,WOL",1.4,1.5,3,0.8,1.8,1.3,0.8,1.4,1.9,1.5,2,1,2,1,3,24.4,2.44,0.6839660253,1.668877102
"ARS,FUL,LEE",1.4,0.8,1.5,1.4,2,1,1,1.3,1.9,2.3,3.5,1.9,1.3,2,1.8,25.1,2.51,0.6649024275,1.668905093
"BUR,FUL,SHU",3,1.8,1.3,1.9,0.8,1,1,1.9,0.9,1.3,1.9,3,1.5,1.8,1.8,24.9,2.49,0.6706074006,1.669812427
"ARS,SOU,TOT",1.4,2.5,1.4,0.9,2.5,1.9,1.4,1.4,1.9,3,1.9,1.4,2.5,2.4,1.4,27.9,2.79,0.5985697238,1.670009529
"FUL,SHU,WOL",1.8,1.8,1.3,0.8,0.8,1,0.8,3,2,1.3,3,1.3,1.5,1.8,1.8,24,2.4,0.6969320524,1.672636926
"AVL,EVE,WBA",3.1,1,1.5,1.5,2,1.5,1.5,3.1,1.5,1.5,1,2,2,1.5,1,25.7,2.57,0.6512259501,1.673650692
"CHE,LIV,WHU",1.3,3.6,1.3,0.8,2.3,1.3,2.3,1,1.8,1.5,1.3,1.3,1,1.3,0.8,22.9,2.29,0.7314043895,1.674916052
"BHA,MCI,SHU",3,1.8,1.3,1.8,0.8,0.9,1.8,1.9,1.9,1.3,0.8,3,0.8,1.4,1.3,23.8,2.38,0.7039345208,1.675364159
"FUL,NEW,SHU",3,1.5,1.3,2,0.8,1,1,3,2,1.3,2,1,1.5,1,1.8,24.2,2.42,0.692682845,1.676292485
"BHA,NEW,WOL",1.8,1.5,3,0.8,1.4,0.9,0.8,1.9,1.9,1.5,2,1,1.4,1,3,23.9,2.39,0.7014950022,1.676573055
"CRY,MCI,WOL",1.8,3.4,1.9,0.8,1.4,1.3,0.8,1.4,2.4,1.4,0.8,1.3,0.8,2.3,1.3,23.1,2.31,0.7268326591,1.678983442
"CHE,MCI,TOT",1.8,3,1.3,0.8,2.5,2.3,1.4,1.3,1.8,1.8,0.8,1.4,0.8,2.5,1.3,24.8,2.48,0.6770383685,1.679055154
"LEE,MUN,WBA",3.1,0.8,1.8,3,1.8,1.8,1.5,1.3,0.8,1.5,1,2,1.3,1.3,1.8,24.8,2.48,0.6770383685,1.679055154
"CHE,NEW,WHU",1.5,1.5,1.3,0.8,2.5,3.6,2,1,1.8,1.5,1.3,1,1,1,1.5,23.3,2.33,0.7209781715,1.67987914
"LEE,MUN,TOT",1.9,0.8,1.4,3,1.8,1.8,1.4,1.3,0.8,2.3,3,1.4,1.3,1.3,1.8,25.3,2.53,0.6642575519,1.680571606
