COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"CHE,CRY,LEE,MCI,WBA",12.4,10.8,7.9,9.7,8.8,7.5,8.6,7.1,10.6,7,90.4,2.26,,
"EVE,LEI,MCI,TOT,WHU",8.3,9.2,8.9,9.4,10.3,11.2,7,9.1,11.4,5.6,90.4,2.26,,
"ARS,BUR,CHE,LEE,TOT",10.1,9.8,7,8.2,9.4,10.2,10.3,5.4,7.6,12.4,90.4,2.26,,
"ARS,LEE,LIV,SHU,WBA",8.8,7.6,9.7,9.7,8.1,8.1,11.4,9.8,10.3,6.9,90.4,2.26,,
"AVL,BHA,EVE,WBA,WHU",11.8,6.9,9.7,10.5,10.6,7.4,9.5,9.6,6.9,7.5,90.4,2.26,,
"AVL,BHA,FUL,WBA,WHU",11.3,7.9,9.7,12.6,9,5.4,8.5,9,7.4,9.6,90.4,2.26,,
"BHA,BUR,EVE,LEE,TOT",14.1,6.7,7.2,9.9,8.3,8.1,9.9,6.5,7.3,12.4,90.4,2.26,,
"BHA,EVE,LEE,NEW,WBA",13.3,5.2,10.5,8.9,10.1,7.7,8.5,9.3,10.1,6.8,90.4,2.26,,
"CHE,EVE,MCI,NEW,WOL",10.2,10.4,8.7,4.9,10.9,10.2,6.6,11.5,9.2,7.8,90.4,2.26,,
"FUL,LEE,TOT,WBA,WHU",9.6,8.3,7.8,14.3,9.5,7.2,6.9,6.7,11.2,8.9,90.4,2.26,,
"FUL,NEW,TOT,WBA,WOL",9.8,9,9.5,9.4,8.3,6.7,4.7,10.5,12.4,10.1,90.4,2.26,,
"LEI,LIV,NEW,SOU,WHU",5.5,9.9,12,7.2,10.9,10.3,8.5,8.4,12.1,5.6,90.4,2.26,,
"ARS,AVL,FUL,MCI,WOL",11.3,9.4,8.9,7.6,10.3,6.1,6.1,11.5,7.9,11.3,90.4,2.26,,
"ARS,BHA,LIV,SHU,WBA",8.8,8.7,11.5,8.6,6.5,7.2,11.9,10.4,9.2,7.6,90.4,2.26,,
"ARS,BHA,WBA,WHU,WOL",7.8,10.5,13.4,7.6,8.8,7.2,9.9,7.4,8.3,9.5,90.4,2.26,,
"ARS,LEE,LEI,MUN,SHU",10.7,5.2,9.9,10.4,6.9,11.8,11.9,8,8.2,7.4,90.4,2.26,,
"AVL,BUR,CHE,LIV,TOT",10,12,6.7,8.6,8.7,8.2,9,8.2,7.1,11.9,90.4,2.26,,
"AVL,FUL,MUN,SHU,TOT",13,6.1,5.7,14.2,7.1,8.4,7.9,10.3,6.8,10.9,90.4,2.26,,
"BUR,CHE,LEE,SHU,TOT",11.7,9.1,5.8,10.3,7.2,11.2,10.3,5.9,8.2,10.7,90.4,2.26,,
"BUR,CHE,SHU,SOU,WHU",7.7,11.9,7.5,7.1,8.3,13.4,12.3,5.6,7.2,9.4,90.4,2.26,,
"BUR,EVE,LEE,MUN,TOT",15.5,5.6,6.5,10.5,8.7,10.2,9.4,6.9,6.2,10.9,90.4,2.26,,
"BUR,LEI,LIV,NEW,SHU",8.6,8.6,10.3,8.2,5.8,11.4,10.2,11.9,10,5.4,90.4,2.26,,
"BUR,SHU,TOT,WBA,WOL",9.8,10.8,8.2,9.2,6,8.7,7.3,9.9,10.1,10.4,90.4,2.26,,
"LEI,NEW,SOU,WBA,WOL",7.5,8.8,12.7,6.2,8.8,8.7,6,10.5,13.9,7.3,90.4,2.26,,
"MCI,MUN,SOU,WHU,WOL",9.7,10.8,10.1,6.5,10.1,9,7.5,8.2,8.7,9.8,90.4,2.26,,
"AVL,BHA,CRY,LIV,NEW",10.4,8.9,9.9,10.3,8.7,5.1,10.8,9.9,8.7,7.7,90.4,2.26,,
"AVL,BHA,MUN,SOU,WHU",11.5,7.2,8.8,9.9,10.4,7.8,10.9,6.6,6.2,11.1,90.4,2.26,,
"ARS,AVL,MUN,SOU,TOT",9.7,7.8,7.1,9.4,12,8.8,8.8,6.5,7.7,12.6,90.4,2.26,,
"ARS,BUR,EVE,SOU,WBA",9.5,9,10.1,5.7,12,9.9,9,7.8,7.8,9.6,90.4,2.26,,
"ARS,FUL,LIV,NEW,SHU",8.7,7.8,9.3,8.7,8.8,8.9,9.9,11.4,9.3,7.6,90.4,2.26,,
"CHE,CRY,LIV,NEW,WHU",7.1,13.2,9.2,8.2,9.8,10.3,10.6,6.7,9.1,6.2,90.4,2.26,,
"LEI,MUN,SHU,TOT,WHU",7.7,7.4,7.6,12.6,6.4,13.9,10.7,7.7,9.8,6.6,90.4,2.26,,
"ARS,AVL,BUR,CHE,TOT",10.1,10.5,6.7,8.2,10,9.9,9.8,6,6.1,13.1,90.4,2.26,,
"ARS,AVL,CHE,MCI,SOU",9.6,10.4,8.1,4.9,13.1,8.7,8.5,7.7,8.6,10.8,90.4,2.26,,
"ARS,AVL,TOT,WBA,WOL",8.2,9.5,9.6,9.3,9.9,7.2,6.2,9.4,10.1,11,90.4,2.26,,
"ARS,BHA,BUR,MUN,WOL",11.8,8.7,10.9,6.5,6.4,8.2,10.9,7.5,5.5,14,90.4,2.26,,
"ARS,BHA,FUL,TOT,WHU",7.9,9.4,9.6,11,9.5,7.3,10,5.7,7.8,12.2,90.4,2.26,,
"ARS,BUR,CRY,LEI,TOT",7.1,10.8,10.8,9.9,6.6,9.8,10.3,6.1,9.7,9.3,90.4,2.26,,
"ARS,BUR,EVE,LEE,MUN",15,5.1,7.6,7.8,10.7,10.8,11.6,6.9,5.1,9.8,90.4,2.26,,
"ARS,BUR,FUL,NEW,SOU",8.9,9,10,6.2,11.2,8.9,8.5,7.7,8.3,11.7,90.4,2.26,,
"ARS,BUR,LEI,MUN,SOU",9.1,8.1,11.7,6.7,8.6,11.4,10.3,7,7.1,10.4,90.4,2.26,,
"ARS,CRY,LIV,MCI,SOU",6.6,12.9,10.1,5.9,10.7,6.9,10,8.7,10.6,8,90.4,2.26,,
"ARS,EVE,MCI,SOU,TOT",8.3,9.5,8.2,5.6,14,9.6,7.1,7.9,10.3,9.9,90.4,2.26,,
"ARS,LEE,LIV,TOT,WBA",7.7,8.8,9.8,10.3,9.8,7.5,8.7,7.2,12,8.6,90.4,2.26,,
"AVL,BHA,BUR,LEI,LIV",11.2,8.7,10.5,8.6,6.4,6.7,10.6,10.4,7.2,10.1,90.4,2.26,,
"AVL,BUR,CRY,EVE,LIV",12.4,10,7.4,9.3,8.7,7.2,10.8,10.6,6.3,7.7,90.4,2.26,,
"AVL,CHE,EVE,LEE,WHU",11.9,6.9,6.1,10.4,12.7,10.3,9.8,7.2,6.8,8.3,90.4,2.26,,
"AVL,FUL,MCI,SHU,WOL",12.9,8.7,7.2,9.7,7.5,6.1,6.1,14.1,8.5,9.6,90.4,2.26,,
"AVL,LEI,SOU,WBA,WHU",7.3,8.8,10.7,10,10.5,8.9,7.7,8.5,11.2,6.8,90.4,2.26,,
"BHA,BUR,CHE,LIV,WHU",8.2,13,9.8,6.9,7.6,9.2,12.2,6.1,6.6,10.8,90.4,2.26,,
"BHA,CHE,LEE,MCI,WBA",13.5,8.6,9.6,8,8.8,7,8.6,7.6,10.1,8.6,90.4,2.26,,
"BHA,CHE,LEE,NEW,WHU",9.9,7.8,9.8,8.8,10.5,10.3,10.8,5.5,8.7,8.3,90.4,2.26,,
"BHA,CHE,LIV,MCI,MUN",11.7,10.1,8.9,6.8,8,8,9.9,10,7.4,9.6,90.4,2.26,,
"BHA,CHE,MCI,NEW,WOL",10.2,11.3,10.8,5.4,8.6,8.1,6.9,9.7,9.6,9.8,90.4,2.26,,
"BHA,CRY,FUL,LEE,MCI",14.2,8.1,8.1,11.9,7.7,5.1,9.3,7.6,9.3,9.1,90.4,2.26,,
"BHA,EVE,NEW,SOU,WBA",11.1,6.9,11.1,6.8,11.2,7.8,7.4,9.4,10.6,8.1,90.4,2.26,,
"BUR,CHE,MCI,SOU,TOT",10.1,12.9,7.6,5.4,9.3,9.6,7.4,6,9.6,12.5,90.4,2.26,,
"BUR,CRY,LIV,MUN,TOT",10.7,11.3,7.6,10.8,6.9,8.1,10.7,7,7,10.3,90.4,2.26,,
"CHE,EVE,MCI,NEW,SHU",11.4,7.7,7,6.1,9.9,12.9,8.1,12,9.2,6.1,90.4,2.26,,
"CHE,EVE,MCI,WBA,WHU",10,10.5,8.8,7.1,11,11.3,7.6,9.1,8.7,6.3,90.4,2.26,,
"CHE,LEE,LIV,NEW,WHU",7.6,9.9,9.1,8.2,11.4,10.7,10.1,6.6,9.7,7.1,90.4,2.26,,
"CHE,LEI,LIV,MCI,WHU",5.9,12.8,10.2,6.9,9,11.1,8.7,9.8,10.1,5.9,90.4,2.26,,
"CHE,MCI,NEW,SHU,WOL",9.6,11.2,8.5,5.4,8,11.2,6.9,11.8,10.2,7.6,90.4,2.26,,
"EVE,LEE,LEI,LIV,MCI",11.2,7,9.1,7.6,9.5,8.4,8.4,12.5,10.8,5.9,90.4,2.26,,
"FUL,LIV,NEW,SHU,WBA",10.4,7.8,9.3,10.3,7.1,7.9,7.3,13.1,11.1,6.1,90.4,2.26,,
"FUL,MUN,NEW,TOT,WHU",9.5,7.3,7.8,12.2,9.9,10.5,7.4,7.7,8.5,9.6,90.4,2.26,,
"LEI,MCI,MUN,SOU,WHU",9.2,9,10.2,8.2,9.6,11.2,8.5,7.7,9.7,7.1,90.4,2.26,,
"ARS,AVL,CHE,LEE,WBA",11.3,7.3,8.3,9.7,11.1,8.3,9.3,7.1,8.2,9.8,90.4,2.26,,
"ARS,AVL,EVE,WHU,WOL",8.3,8.6,9.1,7.3,13.5,8.8,9.4,9.5,6.9,9,90.4,2.26,,
"ARS,AVL,LEE,LIV,WOL",9.5,8.8,9.2,8.5,10.7,5.9,9.1,9.8,8.8,10.1,90.4,2.26,,
"ARS,BHA,BUR,FUL,SHU",11.1,8.2,8.9,9.2,5.6,7.9,12.2,8.2,6.7,12.4,90.4,2.26,,
"ARS,BHA,BUR,LEE,WOL",11.8,8.7,10.9,6.5,7.6,7,10.9,6.5,7.2,13.3,90.4,2.26,,
"ARS,BHA,MCI,SHU,WOL",9.8,9.6,10.8,6.4,6.9,7.5,10.2,10.8,8.8,9.6,90.4,2.26,,
"ARS,BHA,MUN,SHU,WBA",11.1,7,10.4,9.8,6,9.4,12.1,8.7,7.1,8.8,90.4,2.26,,
"ARS,BHA,SHU,SOU,WBA",8.9,8.7,11,7.7,8.3,7.8,11,7.8,9.8,9.4,90.4,2.26,,
"ARS,BUR,CRY,LEE,LIV",10.2,10.8,9.1,9.2,8.1,7.5,12.9,6,8.1,8.5,90.4,2.26,,
"ARS,BUR,LEE,LEI,SOU",9.1,8.1,11.7,6.7,9.8,9.7,10.3,6,9.3,9.7,90.4,2.26,,
"ARS,CRY,MCI,MUN,TOT",10.8,9.7,8,10.3,8.6,9.1,9.7,6.5,8.5,9.2,90.4,2.26,,
"ARS,CRY,SHU,TOT,WBA",8.8,9.8,8.3,12,6.7,8.8,10.5,7.3,11,7.2,90.4,2.26,,
"ARS,EVE,LEE,TOT,WBA",10,6.8,8.4,10,12,9.2,7.9,7.2,10.6,8.3,90.4,2.26,,
"AVL,BHA,MUN,WHU,WOL",11.9,7.8,9.4,9.8,8.6,7.2,9.8,8.7,6.2,11,90.4,2.26,,
"AVL,CHE,NEW,WHU,WOL",8.1,11.1,8.9,7.2,11.5,10.4,7.6,8.8,7.8,9,90.4,2.26,,
"AVL,CHE,SHU,SOU,WHU",7.7,9.9,6.5,8.8,10.5,11.9,11.2,7.3,7.8,8.8,90.4,2.26,,
"AVL,EVE,MUN,SHU,WBA",14.7,5.1,6.1,11,8.2,10,9,12.7,6.3,7.3,90.4,2.26,,
"AVL,FUL,LEE,MUN,SOU",14.5,5.1,6.6,12,10.4,6.2,8.4,8,7.3,11.9,90.4,2.26,,
"AVL,LEI,MCI,MUN,WOL",13.1,7.5,9.2,8.1,7.8,8.6,6.9,12.4,8.2,8.6,90.4,2.26,,
"BHA,BUR,CHE,NEW,SHU",11.4,8.7,8.7,7.1,6.1,11.5,11.4,8.1,7.1,10.3,90.4,2.26,,
"BHA,BUR,CHE,NEW,SOU",9.8,9.9,9.8,5.6,9,9.4,9.7,6.5,8.1,12.6,90.4,2.26,,
"BHA,BUR,CRY,LIV,MUN",12.4,10.2,9.1,9.1,6,6.6,12.8,7.5,6,10.7,90.4,2.26,,
"BHA,BUR,LEI,LIV,TOT",8.1,10.2,10.4,8.6,6.4,7.6,9.5,8.2,10.2,11.2,90.4,2.26,,
"BHA,CRY,MUN,SHU,WHU",10.6,8.1,8.1,12.5,5.4,10.3,14.5,6.6,7.1,7.2,90.4,2.26,,
"BHA,FUL,MCI,NEW,SOU",11.1,8.4,10.4,7.1,10,6.1,6.7,9.3,10.8,10.5,90.4,2.26,,
"BHA,LEE,MCI,MUN,WOL",15.4,6.9,9.5,8,7.9,6.3,8.6,9,8.2,10.6,90.4,2.26,,
"BUR,CHE,NEW,WHU,WOL",8.1,13.1,9.9,5.5,9.3,11.9,8.7,7.2,7.2,9.5,90.4,2.26,,
"BUR,CRY,LEE,LEI,NEW",11.8,7.6,9.8,10.5,7.1,9.7,10.3,7.6,10,6,90.4,2.26,,
"BUR,CRY,MUN,NEW,SHU",13.5,7.6,7.5,10.4,5.4,11.5,12.1,8.6,6.6,7.2,90.4,2.26,,
"BUR,FUL,NEW,SOU,WBA",10.6,9,10,7.8,9.1,7.9,6.4,9.3,10.1,10.2,90.4,2.26,,
"BUR,LEE,LEI,LIV,TOT",9.5,9.1,8.6,10.3,7.5,8.5,9,7.6,11.3,9,90.4,2.26,,
"BUR,LEE,LIV,TOT,WOL",10,11.3,8.6,8.6,8,6.8,8,8.1,9.3,11.7,90.4,2.26,,
"BUR,LEI,NEW,WHU,WOL",7.6,10.4,12.2,7.2,8.1,11.4,8.2,8.9,9.1,7.3,90.4,2.26,,
"BUR,MUN,NEW,TOT,WOL",11.7,8.8,8.7,7.7,7.5,10.2,7.2,8.6,7.9,12.1,90.4,2.26,,
"BUR,SHU,SOU,TOT,WBA",9.4,10.3,7.6,9.3,6.7,9.3,8.4,7.8,11.1,10.5,90.4,2.26,,
"CHE,CRY,LEE,MCI,MUN",14.3,9.1,6.8,9.7,8.6,9,10.1,6.3,8,8.5,90.4,2.26,,
"CHE,CRY,MCI,TOT,WHU",7.7,14.1,7.5,10.3,9.3,10.1,9,5.1,9.6,7.7,90.4,2.26,,
"CHE,LEE,LEI,MCI,WHU",9.6,9.6,9.1,8.7,9.7,11.6,8.9,6.6,10.2,6.4,90.4,2.26,,
"CHE,LIV,MCI,MUN,WOL",9.9,12.7,8.9,5.2,8.4,8.4,7.7,11.6,8,9.6,90.4,2.26,,
"CHE,MUN,SHU,WBA,WHU",9.4,8.7,7.5,10.3,7.1,14,11.3,7.7,7.1,7.3,90.4,2.26,,
"CRY,EVE,MCI,TOT,WHU",9.5,11,7.7,11,10.4,9.1,8.7,7.5,9.3,6.2,90.4,2.26,,
"CRY,MUN,SHU,TOT,WHU",8.9,9.2,6.4,14.2,6.5,11.8,12.4,6.1,7.7,7.2,90.4,2.26,,
"EVE,LEI,NEW,TOT,WHU",7.7,7.3,9.6,9.6,11.1,12.5,7.2,8.4,11.7,5.3,90.4,2.26,,
"EVE,NEW,SOU,TOT,WHU",7.8,8.5,8.4,8,13.9,10.9,7.3,6.8,10.7,8.1,90.4,2.26,,
"FUL,LEI,TOT,WBA,WHU",7.8,9.3,9.7,12.7,7.8,8.9,5.7,8.4,12.7,7.4,90.4,2.26,,
"LEE,LIV,MUN,TOT,WHU",9.7,8.2,7.9,12.5,9.6,9,10.2,6,8.7,8.6,90.4,2.26,,
"LEE,MUN,SOU,TOT,WBA",11.4,7.1,7.4,11,9.3,8.1,7.8,6.4,11.5,10.4,90.4,2.26,,
"MUN,NEW,SHU,SOU,WBA",10.5,6.6,9.1,8.9,8.3,11,8.4,9.8,10.5,7.3,90.4,2.26,,
"MUN,SHU,SOU,TOT,WHU",7.8,8.6,6.9,11,8.7,12.3,10.8,6.1,8.8,9.4,90.4,2.26,,
"ARS,AVL,CHE,MUN,NEW",11.2,6.3,8.2,7.2,11.6,11.6,9.8,8,6,10.5,90.4,2.26,,
"ARS,AVL,EVE,FUL,NEW",11.1,6,8.1,8.5,13.8,8.5,7.5,11,6.9,9,90.4,2.26,,
"ARS,AVL,FUL,LEE,LEI",10.8,6.1,9.8,12,9.9,7.3,8.3,8.7,8.4,9.1,90.4,2.26,,
"ARS,BHA,FUL,LIV,MCI",9.4,9.8,10.9,7.4,8.6,5.5,9.1,10.8,8.7,10.2,90.4,2.26,,
"ARS,BUR,FUL,MCI,WOL",11.3,11.4,9.9,5.9,8.1,7.6,7.2,9.8,7.3,11.9,90.4,2.26,,
"ARS,CRY,EVE,NEW,WBA",10,7.5,10.7,7.9,11.6,9.4,9,8.9,9.5,5.9,90.4,2.26,,
"ARS,CRY,EVE,WBA,WHU",8.5,9.6,10.2,9.5,11.5,9.4,11.1,6.9,7.8,5.9,90.4,2.26,,
"ARS,FUL,LEI,MCI,SHU",8.8,8.1,10.7,9.2,7,9.8,8.7,11.4,9.8,6.9,90.4,2.26,,
"ARS,FUL,NEW,SHU,SOU",8.8,7.8,8.8,7.8,10.6,9.5,9,8.8,9.9,9.4,90.4,2.26,,
"AVL,BHA,LEE,SHU,SOU",13,6,7,11.3,8.8,6.1,10.9,8.2,8.9,10.2,90.4,2.26,,
"AVL,BUR,CHE,LEE,WOL",13.6,10.3,7.1,8,8.7,7.6,8.6,8,6.7,11.8,90.4,2.26,,
"AVL,BUR,EVE,FUL,NEW",14.7,6,7,9,10.7,8.5,7.5,11.5,5.9,9.6,90.4,2.26,,
"AVL,BUR,EVE,FUL,TOT",13.6,7.5,5.9,11.1,9.5,7.9,6.9,9.9,5.9,12.2,90.4,2.26,,
"AVL,BUR,SOU,TOT,WOL",10.1,11,7.8,7.7,9.3,7.1,6.6,8.2,8.4,14.2,90.4,2.26,,
"AVL,CHE,LEI,MCI,SHU",11.1,8.5,7,8.6,7.5,11.3,8.4,11.9,9.2,6.9,90.4,2.26,,
"AVL,CHE,LIV,NEW,SHU",9.1,8.8,7,8.1,9.2,10.4,9.6,11.9,8.7,7.6,90.4,2.26,,
"AVL,CRY,FUL,LEE,WBA",13.7,6.8,6.7,15.2,8.4,5.7,8,8.8,8.9,8.2,90.4,2.26,,
"AVL,CRY,MUN,WHU,WOL",10.8,10,8.2,11.5,8.6,7.7,9.8,8.2,6.7,8.9,90.4,2.26,,
"AVL,EVE,LEI,MCI,SOU",11.3,7.3,8.3,6.7,11.9,8.7,7.5,11.7,9.9,7.1,90.4,2.26,,
"AVL,FUL,LEI,MCI,SHU",12.4,7.1,7.2,11.4,7,8.3,7.1,13.6,9.4,6.9,90.4,2.26,,
"AVL,LEE,LEI,NEW,WOL",11.1,5.6,9.9,9.8,9.7,8.1,7.1,10.8,10.7,7.6,90.4,2.26,,
"AVL,LEE,LIV,SHU,WOL",11.1,8.1,7.5,10.6,7.9,5.9,9.1,12.4,9.4,8.4,90.4,2.26,,
"AVL,LEI,NEW,WHU,WOL",7.6,8.4,11.2,8.9,10.3,9.9,7.1,10.5,9.7,6.8,90.4,2.26,,
"AVL,MUN,TOT,WHU,WOL",10.2,8.9,7.7,11.5,9.7,8.7,7.7,8.2,6.8,11,90.4,2.26,,
"BHA,BUR,FUL,LEI,WBA",11.1,8.2,11.3,9.8,6.1,6.9,7.8,9.8,9,10.4,90.4,2.26,,
"BHA,BUR,FUL,LIV,WBA",11.1,9.9,10.5,9.1,6.8,5.2,8.8,9.9,7.7,11.4,90.4,2.26,,
"BHA,BUR,FUL,LIV,WHU",9.5,11,10,9.7,7.1,6.2,10.9,7.8,6.8,11.4,90.4,2.26,,
"BHA,CHE,LEE,MCI,SHU",13.4,7.9,7.3,8.5,7.6,9,10.6,8.5,9.2,8.4,90.4,2.26,,
"BHA,CRY,MCI,WBA,WOL",11,11.9,11.4,8,6.6,5.6,7.6,9.9,10.2,8.2,90.4,2.26,,
"BHA,EVE,LIV,MCI,SOU",9.9,9.3,9.7,6,10.7,6.4,8.5,11.5,9.7,8.7,90.4,2.26,,
"BHA,EVE,MCI,SOU,WHU",10.1,9.3,9.9,6.6,12,8.1,9.2,8,8.8,8.4,90.4,2.26,,
"BHA,EVE,TOT,WBA,WHU",10.1,8.4,9.6,10.5,9.5,8.3,8.4,7.4,9.6,8.6,90.4,2.26,,
"BHA,FUL,LEE,MUN,NEW",14.7,5,8.7,11,8.2,7.2,9,8.5,7.7,10.4,90.4,2.26,,
"BHA,FUL,MCI,MUN,TOT",13.6,7.7,7.6,10.8,7.7,6.6,7.2,8.6,8.1,12.5,90.4,2.26,,
"BUR,CRY,EVE,NEW,WHU",10.6,9.6,9,9,10.1,11,11.1,7.3,6.8,5.9,90.4,2.26,,
"BUR,CRY,LEI,WBA,WHU",8.4,11.4,11.2,11,6.1,9.9,10.4,7.3,9.5,5.2,90.4,2.26,,
"BUR,EVE,LEE,SHU,TOT",13.5,6.6,6,11,7.7,10.2,10,8.3,7.9,9.2,90.4,2.26,,
"BUR,EVE,LIV,MUN,WHU",11.4,8.9,8.7,8.2,9.1,10.8,11.4,8.9,5.2,7.8,90.4,2.26,,
"BUR,FUL,LIV,NEW,WBA",10.5,9.5,10.5,8.7,7.7,7.3,7.3,11,9.5,8.4,90.4,2.26,,
"BUR,LEE,MUN,SHU,SOU",14.4,6.4,7.3,9.3,7,10.2,11.5,6.9,7.2,10.2,90.4,2.26,,
"CHE,CRY,LEE,NEW,WHU",8.8,10,8.1,10.5,10.5,10.8,10.8,5,9.2,6.7,90.4,2.26,,
"CHE,EVE,NEW,WBA,WHU",9.4,8.6,9.5,7.3,11.8,12.6,7.8,8.4,9,6,90.4,2.26,,
"CRY,FUL,LEE,MCI,SHU",13.6,8,6.5,13,7.1,6.5,9.3,9.7,9.9,6.8,90.4,2.26,,
"CRY,FUL,MCI,WBA,WHU",10.2,11.5,9.4,12,8.3,6.7,7.8,8.5,9.8,6.2,90.4,2.26,,
"FUL,LEI,MCI,SHU,WBA",10.5,8.1,9.4,10.8,6.1,8.8,6.1,13.1,12.1,5.4,90.4,2.26,,
"LEE,LEI,MCI,TOT,WOL",10,9,9.1,9.2,8.5,7.8,5.8,9.2,13.4,8.4,90.4,2.26,,
"LEE,LEI,SHU,TOT,WBA",9.3,6.9,8.2,13.1,6.6,9.7,7.7,8.8,14.2,5.9,90.4,2.26,,
"LEI,MCI,NEW,SHU,WOL",9.1,8.5,10.8,7.1,6.8,10.7,6.4,13.5,12.1,5.4,90.4,2.26,,
"LIV,MUN,SHU,SOU,WHU",7.2,9.2,8.4,9.2,8.5,11.2,12.2,8.7,8.2,7.6,90.4,2.26,,
"LIV,SHU,SOU,WHU,WOL",6,12.4,9.6,7,8.5,9,10,9.9,9.9,8.1,90.4,2.26,,
"NEW,SOU,TOT,WHU,WOL",6.6,11.1,9.9,7.3,11.6,9.2,6.1,6.8,11.7,10.1,90.4,2.26,,
"AVL,BUR,CRY,WBA,WOL",12.4,11.6,8.9,9.8,6.6,6.2,8.3,9.9,7.3,9.4,90.4,2.26,,
"ARS,CHE,LIV,MCI,SOU",5.9,12.9,9.5,4.9,11.8,8.5,8.8,8.6,10,9.6,90.5,2.2625,,
"AVL,CHE,NEW,SOU,WHU",7.7,9.6,8.3,7.3,13.4,11,8.7,6.7,8.8,9,90.5,2.2625,,
"AVL,LIV,MUN,SOU,WHU",9.2,8.9,8.6,9.3,11.3,8.2,10.2,8.3,7.2,9.3,90.5,2.2625,,
"BHA,BUR,CRY,SHU,TOT",11,10.2,7.1,11.9,5,7.7,12,6.6,7.7,11.3,90.5,2.2625,,
"BHA,CRY,MCI,NEW,SOU",10.5,9.8,10.8,7.1,9.4,6.5,9.2,7.7,11.2,8.3,90.5,2.2625,,
"EVE,FUL,MCI,MUN,NEW",14.7,5.3,7.7,8.3,10.4,9.8,6.8,12,7.7,7.8,90.5,2.2625,,
"ARS,AVL,CRY,NEW,SOU",8.3,8.5,9.4,8.4,12.8,7.8,9.9,7.2,9.3,8.9,90.5,2.2625,,
"ARS,BUR,CHE,LEI,WHU",6,11.4,11.9,6.6,8.8,13.5,11.8,5.6,6.6,8.3,90.5,2.2625,,
"ARS,CHE,CRY,SOU,WHU",6.1,13.2,8.7,6.7,11.6,10.3,11.8,5.1,8.1,8.9,90.5,2.2625,,
"ARS,EVE,LEE,LIV,WHU",7.8,7.9,9.3,8.3,13.4,9.1,11.9,7.4,8.3,7.1,90.5,2.2625,,
"ARS,LIV,NEW,SOU,WOL",5.9,11,11.9,4.9,11.9,7.5,7.5,9.3,10.8,9.8,90.5,2.2625,,
"AVL,BUR,LEI,MUN,SHU",14.3,5.9,7.1,10.9,5.3,11.5,10.9,10.8,5.7,8.1,90.5,2.2625,,
"AVL,CHE,CRY,LEE,MUN",14.3,7.2,6.4,12.4,8.7,8.2,10.8,6.3,6.5,9.7,90.5,2.2625,,
"AVL,EVE,MUN,NEW,SOU",13,4.8,7.2,7.4,13.2,9.9,8.4,10.3,7.3,9,90.5,2.2625,,
"BHA,FUL,LEI,NEW,WBA",10.5,7.2,12.4,9.9,6.7,7.4,6.3,10.9,11.8,7.4,90.5,2.2625,,
"BUR,LEI,LIV,MUN,NEW",10.6,7.6,10.8,8.2,6.8,11.3,9.6,10.2,8.3,7.1,90.5,2.2625,,
"CHE,MCI,NEW,SHU,SOU",9.2,9.7,7.9,5.5,9.9,11.8,8,9.7,11.2,7.6,90.5,2.2625,,
"ARS,CRY,EVE,MCI,SHU",10.5,8.7,7.6,8.2,9.6,9.7,11.4,10.5,8.3,6,90.5,2.2625,,
"BUR,EVE,MUN,NEW,SHU",14.6,5.1,7.1,8.4,7.7,13.1,10.6,10.9,5.7,7.3,90.5,2.2625,,
"BUR,LEE,LEI,LIV,NEW",10.6,7.6,10.8,8.2,8,9.6,9.6,9.2,10.5,6.4,90.5,2.2625,,
"BUR,LEE,LIV,SOU,TOT",9.6,10.3,8.1,8.7,9.2,7.4,9.1,6,10.3,11.8,90.5,2.2625,,
"BUR,LIV,MUN,SOU,WHU",9.2,10.9,9.6,7.6,9.1,9.7,11.3,6.6,6.6,9.9,90.5,2.2625,,
"FUL,LEE,LEI,NEW,WBA",10.5,6.1,10.6,11.1,8.3,8.3,6.3,10.3,12.9,6.1,90.5,2.2625,,
"BHA,SHU,TOT,WHU,WOL",8.2,10.3,8.8,10.3,6.5,9.1,10.2,7.8,8.9,10.4,90.5,2.2625,,
"CHE,LEI,MCI,SHU,WBA",9.2,9.5,9.2,8.1,6.6,11.8,7.4,11.4,11.9,5.4,90.5,2.2625,,
"AVL,BHA,BUR,EVE,SOU",13.6,7.4,7.9,6.7,10.5,7.3,9.9,8.8,5.8,12.6,90.5,2.2625,,
"ARS,AVL,CHE,LEI,WHU",6,9.4,10.9,8.3,11,12,10.7,6.7,7.2,8.3,90.5,2.2625,,
"ARS,BHA,BUR,CRY,SOU",8.9,10.9,10.4,6.6,8.3,7.2,12.5,6.1,7.1,12.5,90.5,2.2625,,
"ARS,BHA,BUR,EVE,LEI",9.9,7.2,12.6,7.2,8.6,9.9,10.9,8.2,6.2,9.8,90.5,2.2625,,
"ARS,BHA,LEE,MUN,SHU",13,5.3,8.5,10.3,7,9.2,13.6,6.9,7.1,9.6,90.5,2.2625,,
"ARS,BUR,FUL,SOU,WHU",7.4,11,9.5,7.8,11.1,8.9,10.6,5.7,6.8,11.7,90.5,2.2625,,
"ARS,BUR,TOT,WBA,WOL",8.2,11.5,10.6,7.1,7.7,8.7,7.3,7.8,9.5,12.1,90.5,2.2625,,
