COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"WBA,WHU,WOL",1.5,2.5,3,0.8,1.8,1.3,0.8,1,2,1.5,16.2,1.62,0.7238784428,1.172683077
"CHE,MCI,TOT",1.8,3,1.3,0.8,2.5,2.3,1.4,1.3,1.8,1.8,18,1.8,0.6531972647,1.175755077
"ARS,AVL,NEW",1.4,1.5,1.5,1.4,3.6,1.5,2,1.4,1.5,1.5,17.3,1.73,0.6799509786,1.176315193
"MCI,MUN,WBA",3.1,0.8,1.8,1.8,1.8,2,1.5,2.3,0.8,1.5,17.4,1.74,0.6769211344,1.177842774
"CRY,LEE,WBA",2.5,0.8,1.8,3,1.4,1.4,1.5,1.3,2.4,1.4,17.5,1.75,0.6737127644,1.178997338
"BHA,LEI,WHU",1.3,1.8,3.1,2.4,1.3,0.9,1.8,1,1.9,0.8,16.3,1.63,0.7242620766,1.180547185
"BHA,LIV,WHU",1.3,1.9,2.9,1.8,1.4,0.9,2.8,1,1.9,1.5,17.4,1.74,0.678560568,1.180695388
"BHA,MUN,WBA",3.1,0.8,1.8,2.4,1.4,0.9,1.5,1.9,0.8,1.5,16.1,1.61,0.7340148348,1.181763884
"CHE,LEI,NEW",1.3,1.5,1.3,0.8,1.3,3.5,1.8,1.3,1.8,0.8,15.4,1.54,0.7676804891,1.182227953
"CRY,SHU,WBA",2.5,1.8,1.3,3,0.8,1.4,1.5,1.4,2.4,1.3,17.4,1.74,0.6801960502,1.183541127
"BHA,BUR,WBA",3.1,1.9,2.5,1.9,1.4,0.9,1.5,1.9,0.9,1.5,17.5,1.75,0.6786424357,1.187624263
"ARS,BHA,SHU",1.4,1.8,1.3,1.4,0.8,0.9,3.5,1.4,1.9,1.3,15.7,1.57,0.7572611468,1.1889
"LEI,SOU,TOT",1.3,1.8,1.4,0.9,1.3,1.9,1.4,1.4,3.5,0.8,15.7,1.57,0.7572611468,1.1889
"SHU,WBA,WOL",1.8,1.8,1.3,0.8,0.8,1.3,0.8,3.1,2.5,1.3,15.5,1.55,0.7677528538,1.190016923
"LIV,SOU,WHU",1.3,3,2.4,0.9,2.3,1.3,1.9,1,2,1.5,17.6,1.76,0.6769211344,1.191381197
"CRY,LIV,MCI",1.3,3.4,1.9,1.8,1.4,1.3,1.8,1.4,2.4,1.4,18.1,1.81,0.6590397054,1.192861867
"MCI,NEW,WHU",1.5,1.5,2.9,1.8,2.9,2.3,1.8,1,2,1.5,19.2,1.92,0.6214677966,1.193218169
"CHE,MCI,WOL",1.8,3.4,1.3,0.8,1.8,1.3,0.8,1.3,1.8,1.8,16.1,1.61,0.7415449338,1.193887343
"MCI,MUN,NEW",3,0.8,1.8,1.8,1.8,2.3,1.8,2.3,0.8,1.5,17.9,1.79,0.6690789689,1.197651354
"LEE,SOU,TOT",1.4,0.8,1.4,0.9,2.5,1.8,1.4,1.3,3,2.3,16.8,1.68,0.7130529044,1.197928879
"AVL,LIV,WOL",1.3,1.5,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.8,15.8,1.58,0.7583608054,1.198210072
"ARS,SOU,TOT",1.4,2.5,1.4,0.9,2.5,1.9,1.4,1.4,1.9,3,18.3,1.83,0.6566751268,1.201715482
"AVL,NEW,SOU",1.4,1.5,1.5,0.9,3.6,1.5,1.9,1.4,1.5,1.5,16.7,1.67,0.7196449742,1.201807107
"ARS,BHA,CRY",1.4,1.9,1.9,1.4,1.4,0.9,3.5,1.4,1.9,1.4,17.1,1.71,0.703088425,1.202281207
"LEE,NEW,SHU",3,0.8,1.3,2,0.8,1.8,2,1.3,2.5,1.3,16.8,1.68,0.7161626134,1.203153191
"ARS,AVL,EVE",1.4,1,1.5,1.4,3.6,1.5,2,1.4,1.5,1.5,16.8,1.68,0.7161626134,1.203153191
"AVL,EVE,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,15.5,1.55,0.7763876466,1.203400852
"EVE,MCI,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,15.5,1.55,0.7763876466,1.203400852
"FUL,SHU,WHU",1.5,1.8,1.3,3.5,0.8,1,1,1,2,1.3,15.2,1.52,0.7927448798,1.204972217
"BUR,CRY,WOL",1.8,3.5,1.9,0.8,1.4,1.3,0.8,1.4,0.9,1.4,15.2,1.52,0.7927448798,1.204972217
"BHA,MCI,NEW",3,1.5,2.9,1.8,1.4,0.9,1.8,1.9,1.9,1.5,18.6,1.86,0.6484168755,1.206055388
"CHE,TOT,WHU",1.5,3,1.3,0.8,2.5,2.4,1.4,1,1.8,1.5,17.2,1.72,0.7036413228,1.210263075
"MCI,TOT,WBA",1.9,2.5,1.4,1.8,2,2,1.4,1.4,3.4,1.5,19.3,1.93,0.6272515002,1.210595395
"AVL,EVE,SOU",1.4,1,1.5,0.9,3.6,1.5,1.9,1.4,1.5,1.5,16.2,1.62,0.7495183639,1.214219749
"CHE,LEI,WHU",1.3,1.8,1.3,0.8,1.3,3.5,1.8,1,1.8,0.8,15.4,1.54,0.7890923055,1.215202151
"LEI,WBA,WHU",1.3,1.8,3.1,2.5,1.3,2,1.5,1,2,0.8,17.3,1.73,0.7024560089,1.215248895
"LIV,MCI,TOT",1.3,3,1.4,1.8,2.3,1.3,1.4,1.4,2.9,1.8,18.6,1.86,0.6535373831,1.215579533
"LEI,MCI,TOT",1.3,1.8,1.4,1.8,1.3,2.3,1.4,1.4,3.4,0.8,16.9,1.69,0.7202622979,1.217243283
"AVL,SOU,WHU",1.4,1.5,1.5,0.9,3.6,1.5,1.9,1,1.5,1.5,16.3,1.63,0.7469196,1.217478948
"MCI,MUN,SHU",3,0.8,1.3,1.8,0.8,2.3,1.8,2.3,0.8,1.3,16.2,1.62,0.7539525479,1.221403128
"BUR,FUL,SOU",1.4,2,1.5,0.9,1.4,1,1,1.4,0.9,3.6,15.1,1.51,0.8102811583,1.223524549
"ARS,NEW,WBA",1.4,1.5,3.6,1.4,2,2,1.5,1.4,1.9,1.5,18.2,1.82,0.6729701991,1.224805762
"AVL,EVE,WHU",1.5,1,1.5,1.5,3.6,1.5,2,1,1.5,1.5,16.6,1.66,0.7381658952,1.225355386
"CHE,LEI,SHU",1.3,1.8,1.3,0.8,0.8,3.5,1.8,1.3,1.8,0.8,15.2,1.52,0.806639118,1.226091459
"AVL,MCI,WOL",1.8,1.5,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.8,16.3,1.63,0.7543208866,1.229543045
"ARS,BHA,WBA",1.4,1.9,3.6,1.4,1.4,0.9,1.5,1.4,1.9,1.5,16.9,1.69,0.7279346735,1.230209598
"BUR,MCI,WBA",3.1,2.5,2.5,1.8,1.4,2,1.5,1.9,0.9,1.5,19.1,1.91,0.6454111523,1.232735301
"AVL,FUL,WHU",1.5,1.5,1.5,3.6,2,1,1,1,1.5,1.5,16.1,1.61,0.7665941995,1.234216661
"EVE,FUL,SHU",3,1,1.3,1.5,0.8,1,1,3,1.5,1.3,15.4,1.54,0.8030497425,1.236696603
"AVL,BHA,SHU",3,1.5,1.3,2.4,0.8,0.9,2.5,1.9,1.5,1.3,17.1,1.71,0.7233410138,1.236913134
"EVE,NEW,WBA",3,1,1.5,1.5,2,2,1.5,3,1.5,1.5,18.5,1.85,0.6687467549,1.237181497
"ARS,BUR,SOU",1.4,2.5,2.4,0.9,1.4,1.9,1.9,1.4,0.9,3,17.7,1.77,0.6992853495,1.237735069
"ARS,CHE,SOU",1.4,2.5,1.3,0.8,2.5,1.9,1.9,1.3,1.8,3,18.4,1.84,0.6736302976,1.239479747
"CHE,LIV,MCI",1.3,3.4,1.3,0.8,2.3,1.3,1.8,1.3,1.8,1.8,17.1,1.71,0.7248754682,1.239537051
"BHA,EVE,MCI",3.6,1,1.5,1.5,1.4,0.9,1.8,1.9,1.5,1.5,16.6,1.66,0.7471427054,1.240256891
"AVL,NEW,WHU",1.5,1.5,1.5,2,3.6,1.5,2,1,1.5,1.5,17.6,1.76,0.7058485831,1.242293506
"AVL,CRY,MUN",2.5,0.8,1.5,3,1.4,1.4,2.5,1.4,0.8,1.4,16.7,1.67,0.7439384682,1.242377242
"ARS,BHA,NEW",1.4,1.5,3.6,1.4,1.4,0.9,2,1.4,1.9,1.5,17,1.7,0.7318166133,1.244088243
"AVL,MCI,WBA",3.1,1.5,1.5,1.8,2,1.5,1.5,3.1,1.5,1.5,19,1.9,0.6548960901,1.244302571
"BHA,FUL,LEE",3.1,0.8,1.5,2.4,1.4,0.9,1,1.3,1.9,2.3,16.6,1.66,0.7501111029,1.245184431
"CHE,WHU,WOL",1.5,3.6,1.3,0.8,1.8,1.3,0.8,1,1.8,1.5,15.4,1.54,0.8085652588,1.245190499
"BHA,EVE,LEE",3.6,0.8,1.5,1.5,1.4,0.9,2,1.3,1.5,1.5,16,1.6,0.7788880964,1.246220954
"FUL,SHU,TOT",1.9,1.8,1.3,3.5,0.8,1,1,1.4,2,1.3,16,1.6,0.7803133274,1.248501324
"ARS,MUN,SHU",1.4,0.8,1.3,1.4,0.8,3,3,1.4,0.8,1.3,15.2,1.52,0.8216514535,1.248910209
"AVL,BHA,MCI",3.6,1.5,1.5,1.8,1.4,0.9,1.8,1.9,1.5,1.8,17.7,1.77,0.7056124212,1.248933985
"MCI,NEW,TOT",1.9,1.5,1.4,1.8,2.5,2.3,1.4,1.4,3.4,1.5,19.1,1.91,0.6539622823,1.249067959
"BHA,SOU,TOT",1.4,1.9,1.4,0.9,1.4,0.9,1.4,1.4,1.9,3.6,16.2,1.62,0.7714344503,1.249723809
"BHA,CRY,LEE",2.5,0.8,1.8,2.4,1.4,0.9,3,1.3,1.9,1.4,17.4,1.74,0.7183313998,1.249896636
"LEI,MCI,SHU",1.3,1.8,1.3,1.8,0.8,2.3,1.8,3,2.5,0.8,17.4,1.74,0.7183313998,1.249896636
"MCI,SOU,WOL",1.4,3,2.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,17.2,1.72,0.7299923896,1.25558691
"BHA,MCI,WBA",3.1,1.9,2.9,1.8,1.4,0.9,1.5,1.9,1.9,1.5,18.8,1.88,0.6679986693,1.255837498
"ARS,BUR,WOL",1.4,2.5,2.5,0.8,1.4,1.3,0.8,1.4,0.9,3,16,1.6,0.7859884082,1.257581453
"LIV,SOU,WOL",1.3,3,2.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,17.1,1.71,0.7355270219,1.257751208
"BHA,TOT,WOL",1.8,1.9,1.4,0.8,1.4,0.9,0.8,1.4,1.9,3.5,15.8,1.58,0.7969385868,1.259162967
"BHA,FUL,SOU",1.4,1.9,1.5,0.9,1.4,0.9,1,1.4,1.9,3.6,15.9,1.59,0.792254168,1.259684127
"EVE,LEI,NEW",1.3,1,1.5,1.5,1.3,3,1.8,3,1.5,0.8,16.7,1.67,0.7543208866,1.259715881
"EVE,SOU,WHU",1.4,1,1.5,0.9,3.6,1.9,1.9,1,1.5,1.5,16.2,1.62,0.7786027371,1.261336434
"BHA,CRY,MUN",2.5,0.8,1.8,2.4,1.4,0.9,3,1.4,0.8,1.4,16.4,1.64,0.7691264887,1.261367441
"BUR,CHE,LIV",1.3,3.5,1.3,0.8,1.4,1.3,2.3,1.3,0.9,1.8,15.9,1.59,0.7936553968,1.261912081
"AVL,LIV,MCI",1.3,1.5,1.5,1.8,2.3,1.3,1.8,3.6,1.5,1.8,18.4,1.84,0.6866990284,1.263526212
"ARS,SOU,WOL",1.4,2.5,2.4,0.8,1.8,1.3,0.8,1.4,1.9,3,17.3,1.73,0.731892524,1.266174066
"BUR,CHE,CRY",1.8,3.5,1.3,0.8,1.4,1.4,2.3,1.3,0.9,1.4,16.1,1.61,0.7866242926,1.266465111
"AVL,BHA,EVE",3.6,1,1.5,1.5,1.4,0.9,2,1.9,1.5,1.5,16.8,1.68,0.7539525479,1.26664028
"AVL,BUR,EVE",3.6,1,1.5,1.5,1.4,1.5,2,1.9,0.9,1.5,16.8,1.68,0.7539525479,1.26664028
"BUR,CRY,MCI",2.5,3.4,1.9,1.8,1.4,1.4,1.8,1.4,0.9,1.4,17.9,1.79,0.7078135348,1.266986227
"CHE,MUN,NEW",1.8,0.8,1.3,0.8,1.8,3.5,2,1.3,0.8,1.5,15.6,1.56,0.8126773311,1.267776636
"BUR,CHE,MCI",1.8,3.4,1.3,0.8,1.4,2.3,1.8,1.3,0.9,1.8,16.8,1.68,0.7554248253,1.269113706
"EVE,LEE,NEW",3,0.8,1.5,1.5,3,1.8,2,1.3,1.5,1.5,17.9,1.79,0.7093815773,1.269793023
"BUR,EVE,LEE",3.6,0.8,1.5,1.5,1.4,1.8,2,1.3,0.9,1.5,16.3,1.63,0.7803845206,1.272026769
"ARS,BHA,LEI",1.3,1.8,3.6,1.4,1.3,0.9,1.8,1.4,1.9,0.8,16.2,1.62,0.7857056277,1.272843117
"EVE,LIV,SHU",1.3,1,1.3,1.5,0.8,1.3,2,3.7,1.5,1.3,15.7,1.57,0.8124722217,1.275581388
"LIV,SOU,TOT",1.3,3,1.4,0.9,2.3,1.3,1.4,1.4,2.9,1.8,17.7,1.77,0.7211872927,1.276501508
"CHE,MUN,SHU",1.8,0.8,1.3,0.8,0.8,3.5,2.3,1.3,0.8,1.3,14.7,1.47,0.8692908988,1.277857621
"EVE,FUL,NEW",3,1,1.5,1.5,2,1,1,3,1.5,1.5,17,1.7,0.7527726527,1.27971351
"CRY,FUL,WHU",1.5,2,1.5,3.6,1.4,1,1,1,2,1.4,16.4,1.64,0.7805980613,1.280180821
"BUR,FUL,WOL",1.8,2,1.5,0.8,1.4,1,0.8,1.9,0.9,3.5,15.6,1.56,0.8208396785,1.280509898
"BUR,LIV,MCI",1.3,3.4,2.5,1.8,1.4,1.3,1.8,1.9,0.9,1.8,18.1,1.81,0.7093815773,1.283980655
"LEE,MCI,SOU",1.4,0.8,1.8,0.9,2.9,1.8,1.8,1.3,3,1.8,17.5,1.75,0.7337120234,1.283996041
"BHA,BUR,EVE",3.6,1,1.5,1.5,1.4,0.9,2,1.9,0.9,1.5,16.2,1.62,0.7927448798,1.284246705
"EVE,LEI,SHU",1.3,1,1.3,1.5,0.8,3,1.8,3,1.5,0.8,16,1.6,0.8027729719,1.284436755
"CRY,MUN,WHU",1.5,0.8,1.8,3,1.4,1.4,3,1,0.8,1.4,16.1,1.61,0.7978443179,1.284529352
"ARS,BHA,MUN",1.4,0.8,1.8,1.4,1.4,0.9,3,1.4,0.8,3,15.9,1.59,0.8089087299,1.286164881
"AVL,FUL,NEW",3,1.5,1.5,2,2,1,1,3,1.5,1.5,18,1.8,0.714920353,1.286856635
"CRY,WHU,WOL",1.5,3.6,1.9,0.8,1.4,1.3,0.8,1,2,1.4,15.7,1.57,0.8206366093,1.288399477
"FUL,SOU,WOL",1.4,2,1.5,0.8,1.8,1,0.8,1.4,2,3.5,16.2,1.62,0.7955431408,1.288779888
"AVL,LEE,NEW",3,0.8,1.5,2,3,1.5,2,1.3,1.5,1.5,18.1,1.81,0.7125073099,1.289638231
"LEE,TOT,WBA",1.9,0.8,1.4,3,2,1.8,1.4,1.3,3,1.5,18.1,1.81,0.7140650453,1.292457732
"BUR,EVE,NEW",3,1,1.5,1.5,1.4,3,2,1.9,0.9,1.5,17.7,1.77,0.730372812,1.292759877
"CRY,MCI,WOL",1.8,3.4,1.9,0.8,1.4,1.3,0.8,1.4,2.4,1.4,16.6,1.66,0.7791733511,1.293427763
"FUL,MCI,NEW",3,1.5,1.5,1.8,2,1,1,3,2,1.5,18.3,1.83,0.7071853442,1.29414918
"ARS,BUR,CRY",1.4,2.5,1.9,1.4,1.4,1.4,3.5,1.4,0.9,1.4,17.2,1.72,0.7524773898,1.294261111
"NEW,SOU,TOT",1.4,1.5,1.4,0.9,2.5,1.9,1.4,1.4,3.5,1.5,17.4,1.74,0.7441624673,1.294842693
"CRY,FUL,TOT",1.9,2,1.4,3.6,1.4,1,1,1.4,2,1.4,17.1,1.71,0.7578478299,1.295919789
"AVL,SHU,WHU",1.5,1.5,1.3,3.5,0.8,1.5,2.5,1,1.5,1.3,16.4,1.64,0.7904991391,1.296418588
"CHE,SOU,WOL",1.4,3,1.3,0.8,1.8,1.3,0.8,1.3,1.8,3,16.5,1.65,0.7863417408,1.297463872
"AVL,NEW,SHU",3,1.5,1.3,2,0.8,1.5,2,3,1.5,1.3,17.9,1.79,0.7248754682,1.297527088
"CHE,MUN,WHU",1.5,0.8,1.3,0.8,1.8,3.5,2.3,1,0.8,1.5,15.3,1.53,0.8485936077,1.29834822
"LEE,NEW,WBA",3,0.8,1.8,2,2,1.8,1.5,1.3,3,1.5,18.7,1.87,0.6945022198,1.298719151
"CHE,NEW,SHU",1.8,1.5,1.3,0.8,0.8,3.6,2,1.3,1.8,1.3,16.2,1.62,0.8024961059,1.300043692
"AVL,EVE,WBA",3.1,1,1.5,1.5,2,1.5,1.5,3.1,1.5,1.5,18.2,1.82,0.7146094504,1.3005892
"NEW,SOU,WBA",1.4,1.5,2.4,0.9,2,1.9,1.5,1.4,3.5,1.5,18,1.8,0.7226494463,1.300769003
"ARS,MCI,WHU",1.4,2.5,2.9,1.4,2.9,2.3,1.8,1,1.9,1.5,19.6,1.96,0.6636598861,1.300773377
"AVL,LEE,WBA",3.1,0.8,1.5,3,2,1.5,1.5,1.3,1.5,1.5,17.7,1.77,0.7349225205,1.300812861
"ARS,LIV,WHU",1.3,2.5,2.9,1.4,2.3,1.3,2.8,1,1.9,1.5,18.9,1.89,0.6887186169,1.301678186
"ARS,LEE,WHU",1.4,0.8,1.8,1.4,3,1.8,3,1,1.9,1.5,17.6,1.76,0.7396695959,1.301818489
"CRY,SHU,TOT",1.9,1.8,1.3,3.5,0.8,1.4,1.4,1.4,2.4,1.3,17.2,1.72,0.7583608054,1.304380585
"LEI,MCI,SOU",1.3,1.8,2.4,0.9,1.3,1.9,1.8,1.4,3.4,0.8,17,1.7,0.7673909622,1.304564636
"ARS,CRY,WHU",1.4,2.5,1.9,1.4,1.4,1.4,3.5,1,1.9,1.4,17.8,1.78,0.7330302404,1.304793828
"NEW,TOT,WBA",1.9,1.5,1.4,2,2,2,1.4,1.4,3.7,1.5,18.8,1.88,0.6941021379,1.304912019
"AVL,EVE,LIV",1.3,1,1.5,1.5,2.3,1.3,2,3.6,1.5,1.5,17.5,1.75,0.7457285774,1.30502501
"BUR,WHU,WOL",1.5,3.5,2.5,0.8,1.4,1.3,0.8,1,0.9,1.5,15.2,1.52,0.8586811593,1.305195362
"EVE,NEW,SOU",1.4,1,1.5,0.9,3.7,1.9,1.9,1.4,1.5,1.5,16.7,1.67,0.7818070236,1.305617729
"FUL,LEE,WHU",1.5,0.8,1.5,3.6,2,1,1,1,2,1.5,15.9,1.59,0.8211780156,1.305673045
"BUR,FUL,TOT",1.9,2,1.4,1.9,1.4,1,1,1.4,0.9,3.6,16.5,1.65,0.7919736247,1.306756481
"LEI,SHU,WBA",1.3,1.8,1.3,2.5,0.8,2,1.5,3,2.5,0.8,17.5,1.75,0.747217059,1.307629853
"BHA,EVE,MUN",3.6,0.8,1.5,1.5,1.4,0.9,2,1.9,0.8,1.5,15.9,1.59,0.8225299724,1.307822656
"BHA,FUL,WOL",1.8,1.9,1.5,0.8,1.4,0.9,0.8,1.9,1.9,3.5,16.4,1.64,0.7974960815,1.307893574
"EVE,LEE,MUN",3.6,0.8,1.5,1.5,1.8,1.8,2,1.3,0.8,1.5,16.6,1.66,0.7890923055,1.309893227
"AVL,CRY,WHU",1.5,1.5,1.5,3.6,1.4,1.4,2.5,1,1.5,1.4,17.3,1.73,0.7572611468,1.310061784
"BUR,CHE,SOU",1.4,3,1.3,0.8,1.4,1.9,1.9,1.3,0.9,3,16.9,1.69,0.7752418977,1.310158807
"ARS,AVL,WHU",1.4,1.5,1.5,1.4,3.6,1.5,2.5,1,1.5,1.5,17.4,1.74,0.7530677998,1.310337972
"AVL,TOT,WHU",1.5,1.5,1.4,3.6,2.5,1.5,1.4,1,1.5,1.5,17.4,1.74,0.7530677998,1.310337972
"FUL,NEW,WBA",3,1.5,1.5,2,2,1,1,3,2,1.5,18.5,1.85,0.7090682462,1.311776255
"AVL,MUN,TOT",1.9,0.8,1.4,3,1.8,1.5,1.4,1.4,0.8,3,17,1.7,0.7717224602,1.311928182
"ARS,CHE,TOT",1.4,2.5,1.3,0.8,2.5,2.4,1.4,1.3,1.8,3,18.4,1.84,0.7136759302,1.313163712
"ARS,MUN,WHU",1.4,0.8,1.8,1.4,1.8,3,3,1,0.8,1.5,16.5,1.65,0.7961713942,1.3136828
"FUL,TOT,WOL",1.8,2,1.4,0.8,1.8,1,0.8,1.4,2,3.5,16.5,1.65,0.7961713942,1.3136828
"CHE,CRY,WHU",1.5,3.6,1.3,0.8,1.4,1.4,2.3,1,1.8,1.4,16.5,1.65,0.7975657409,1.315983473
"AVL,FUL,MCI",3.1,1.5,1.5,1.8,2,1,1,3,1.5,1.8,18.2,1.82,0.7238784428,1.317458766
"LEE,NEW,SOU",1.4,0.8,1.8,0.9,3,1.8,1.9,1.3,3,1.5,17.4,1.74,0.7574812062,1.318017299
"MUN,NEW,WHU",1.5,0.8,1.8,2,1.8,3.5,2,1,0.8,1.5,16.7,1.67,0.7902882737,1.319781417
"AVL,FUL,WOL",1.8,1.5,1.5,0.8,1.8,1,0.8,3,1.5,3,16.7,1.67,0.7902882737,1.319781417
"AVL,EVE,FUL",3.1,1,1.5,1.5,2,1,1,3,1.5,1.5,17.1,1.71,0.7723700898,1.320752853
"EVE,FUL,MCI",3.1,1,1.5,1.5,2,1,1,3,1.5,1.5,17.1,1.71,0.7723700898,1.320752853
"EVE,FUL,WBA",3.1,1,1.5,1.5,2,1,1,3,1.5,1.5,17.1,1.71,0.7723700898,1.320752853
"CHE,TOT,WOL",1.8,3,1.3,0.8,1.8,1.3,0.8,1.3,1.8,3,16.9,1.69,0.7823753007,1.322214258
"EVE,MCI,WBA",3.1,1,1.5,1.5,2,2,1.5,3.1,1.5,1.5,18.7,1.87,0.7071853442,1.322436594
"ARS,CHE,WHU",1.4,2.5,1.3,0.8,2.5,3,2.3,1,1.8,1.5,18.1,1.81,0.7309810759,1.323075747
"BHA,LEE,MCI",3.6,0.8,1.8,1.8,1.4,0.9,1.8,1.3,1.9,1.8,17.1,1.71,0.773807326,1.323210527
"BUR,LEE,SHU",3,0.8,1.3,1.9,0.8,1.8,3,1.3,0.9,1.3,16.1,1.61,0.8225299724,1.324273256
"LEE,MCI,WBA",3.1,0.8,1.8,1.8,2,1.8,1.5,1.3,3,1.5,18.6,1.86,0.7121173436,1.324538259
"EVE,SHU,WBA",3,1,1.3,1.5,0.8,2,1.5,3.1,1.5,1.3,17,1.7,0.7803133274,1.326532657
"AVL,CRY,FUL",2.5,1.5,1.5,3.6,1.4,1,1,1.4,1.5,1.4,16.8,1.68,0.7899367063,1.327093667
"FUL,MUN,TOT",1.9,0.8,1.4,3,1.8,1,1,1.4,0.8,3,16.1,1.61,0.8252272414,1.328615859
"LIV,SHU,WOL",1.3,1.8,1.3,0.8,0.8,1.3,0.8,3.5,2.5,1.3,15.4,1.54,0.8630694577,1.329126965
"BUR,MUN,WHU",1.5,0.8,1.8,1.9,1.4,3,3,1,0.8,1.5,16.7,1.67,0.7958922317,1.329140027
"SOU,TOT,WBA",1.4,2.5,1.4,0.9,2,1.9,1.4,1.4,3.5,1.5,17.9,1.79,0.7430417963,1.330044815
"FUL,TOT,WHU",1.5,2,1.4,3.6,2,1,1,1,2,1.5,17,1.7,0.7831560083,1.331365214
"LEI,SOU,WBA",1.3,1.8,2.4,0.9,1.3,1.9,1.5,1.4,3.5,0.8,16.8,1.68,0.7941452428,1.334164008
"LEI,NEW,SOU",1.3,1.5,2.4,0.9,1.3,1.9,1.8,1.4,3.5,0.8,16.8,1.68,0.7941452428,1.334164008
"ARS,LEI,WBA",1.3,1.8,3.7,1.4,1.3,2,1.5,1.4,1.9,0.8,17.1,1.71,0.7809538328,1.335431054
"FUL,SOU,TOT",1.4,2,1.4,0.9,2,1,1,1.4,2,3.6,16.7,1.67,0.8000694414,1.336115967
"EVE,LIV,MCI",1.3,1,1.5,1.5,2.3,1.3,1.8,3.7,1.5,1.5,17.4,1.74,0.7691264887,1.33828009
"NEW,SHU,WHU",1.5,1.5,1.3,2,0.8,3.6,2,1,2,1.3,17,1.7,0.7874007874,1.338581339
"SHU,TOT,WHU",1.5,1.8,1.3,3.5,0.8,2.4,1.4,1,2,1.3,17,1.7,0.7874007874,1.338581339
"BUR,EVE,SHU",3,1,1.3,1.5,0.8,3,2,1.9,0.9,1.3,16.7,1.67,0.8028421735,1.34074643
"BUR,EVE,MCI",3.6,1,1.5,1.5,1.4,2.3,1.8,1.9,0.9,1.5,17.4,1.74,0.7705697748,1.340791408
"FUL,MCI,SHU",3,1.8,1.3,1.8,0.8,1,1,3,2,1.3,17,1.7,0.7888106377,1.340978084
"LEE,MUN,WHU",1.5,0.8,1.8,3,1.8,1.8,3,1,0.8,1.5,17,1.7,0.7888106377,1.340978084
"BHA,LEI,NEW",1.3,1.5,3.6,2,1.3,0.9,1.8,1.9,1.9,0.8,17,1.7,0.7888106377,1.340978084
"ARS,BHA,WOL",1.4,1.9,3,0.8,1.4,0.9,0.8,1.4,1.9,3,16.5,1.65,0.8141116495,1.343284222
"BHA,SHU,WHU",1.5,1.8,1.3,2.4,0.8,0.9,3.5,1,1.9,1.3,16.4,1.64,0.8194849331,1.34395529
"BHA,CRY,WHU",1.5,1.9,1.9,2.4,1.4,0.9,3.5,1,1.9,1.4,17.8,1.78,0.7554248253,1.344656189
"FUL,NEW,SHU",3,1.5,1.3,2,0.8,1,1,3,2,1.3,16.9,1.69,0.7964504588,1.346001275
"AVL,BUR,FUL",3.1,1.5,1.5,1.9,1.4,1,1,1.9,0.9,3,17.2,1.72,0.7828722047,1.346540192
"ARS,LEI,WHU",1.3,1.8,3.1,1.4,1.3,3,1.8,1,1.9,0.8,17.4,1.74,0.7748835038,1.348297297
"BUR,NEW,SHU",3,1.5,1.3,1.9,0.8,3,2,1.9,0.9,1.3,17.6,1.76,0.7691264887,1.35366262
"AVL,LIV,SHU",1.3,1.5,1.3,1.8,0.8,1.3,2.5,3.6,1.5,1.3,16.9,1.69,0.8020113604,1.355399199
"FUL,MCI,WBA",3.1,2,1.5,1.8,2,1,1,3,2,1.5,18.9,1.89,0.7171703656,1.355451991
"AVL,MCI,NEW",3,1.5,1.5,1.8,2.9,1.5,1.8,3,1.5,1.5,20,2,0.6782329983,1.356465997
"BUR,CRY,SHU",2.5,1.8,1.3,1.9,0.8,1.4,3.5,1.4,0.9,1.3,16.8,1.68,0.8080154014,1.357465874
"MCI,SOU,WHU",1.4,3,2.4,0.9,2.9,1.9,1.8,1,2,1.5,18.8,1.88,0.7223418704,1.358002716
"BHA,MCI,MUN",3.6,0.8,1.8,1.8,1.4,0.9,1.8,1.9,0.8,1.8,16.6,1.66,0.8181279444,1.358092388
"BUR,MCI,WHU",1.5,3.4,2.5,1.8,1.4,2.3,1.8,1,0.9,1.5,18.1,1.81,0.7519604008,1.361048326
"LEE,MUN,WBA",3.1,0.8,1.8,3,1.8,1.8,1.5,1.3,0.8,1.5,17.4,1.74,0.7834397091,1.363185094
"MCI,SOU,WBA",1.4,2.5,2.4,0.9,2,1.9,1.5,1.4,3.4,1.5,18.9,1.89,0.7218032973,1.364208232
"BUR,MCI,WOL",1.8,3.4,2.5,0.8,1.4,1.3,0.8,1.9,0.9,1.8,16.6,1.66,0.8221921916,1.364839038
"FUL,MUN,SHU",3,0.8,1.3,3,0.8,1,1,2.3,0.8,1.3,15.3,1.53,0.8932462644,1.366666785
